split_name,reporting_name,target,stage,n_folds,n_test_records_sum,macro_et_mae,macro_et_rmse,median_et_mae,median_et_rmse,macro_dummy_mae,macro_dummy_rmse,fraction_folds_et_better_dummy_mae,fraction_folds_et_better_dummy_rmse,macro_mae_skill_vs_dummy,macro_rmse_skill_vs_dummy,passes_10pct_macro_point_both
leave_working_ion_out,working-ion-held-out validation,max_delta_volume,P2,3,3201,0.0652432205652852,0.1066579364397978,0.0550902060291004,0.0856538742430233,0.0752146069840686,0.1159568656924812,1.0,1.0,0.1325724725370888,0.0801930027786727,False
leave_working_ion_out,working-ion-held-out validation,max_delta_volume,P3,3,3201,0.0630139628910066,0.0973400652460274,0.0590615036821478,0.0872440532287935,0.0752146069840686,0.1159568656924812,1.0,0.6666666666666666,0.1622110994430405,0.1605493588954512,True
leave_working_ion_out,working-ion-held-out validation,stability_charge,P1,3,3201,0.0458542808703364,0.1153969516897598,0.0392183817763338,0.1208838819913027,0.0625427200604392,0.1199470026614118,0.6666666666666666,0.6666666666666666,0.2668326413366034,0.0379338447038639,False
leave_working_ion_out,working-ion-held-out validation,stability_charge,P2,3,3201,0.0482921151725288,0.1040744952730678,0.0432577842984925,0.1037137315726926,0.0625427200604392,0.1199470026614118,0.6666666666666666,0.6666666666666666,0.227853935264393,0.1323293374253725,True
leave_working_ion_out,working-ion-held-out validation,stability_charge,P3,3,3201,0.0363256241399772,0.0767992556073042,0.0320463513678582,0.0694432758640352,0.0625427200604392,0.1199470026614118,0.6666666666666666,1.0,0.4191870116158465,0.3597234286537835,True
leave_working_ion_out,working-ion-held-out validation,stability_discharge,P1,3,3201,0.0399123934582629,0.0737661551304258,0.0428661572866547,0.0695561490144141,0.0480659668187798,0.078121683906078,0.6666666666666666,0.3333333333333333,0.1696329835881143,0.0557531348260312,False
leave_working_ion_out,working-ion-held-out validation,stability_discharge,P2,3,3201,0.0397113230211533,0.073253126688464,0.0401805501176668,0.0703131234365298,0.0480659668187798,0.078121683906078,0.6666666666666666,0.3333333333333333,0.1738162019943452,0.0623201776278559,False
leave_working_ion_out,working-ion-held-out validation,stability_discharge,P3,3,3201,0.0383791293291846,0.0655121777450945,0.0394208752929014,0.0680862547340216,0.0480659668187798,0.078121683906078,0.6666666666666666,1.0,0.2015321469786911,0.1614085300074088,True
leave_working_ion_out,working-ion-held-out validation,stability_worst,P1,3,3201,0.0534304647765115,0.1157588347499085,0.0516376767412925,0.1122586560739978,0.0649666427399894,0.120843973903565,0.6666666666666666,0.3333333333333333,0.1775707882835834,0.0420802046588976,False
leave_working_ion_out,working-ion-held-out validation,stability_worst,P2,3,3201,0.0502489022363743,0.1029534385243648,0.0501561962576154,0.1060478928728769,0.0649666427399894,0.120843973903565,0.6666666666666666,0.6666666666666666,0.2265430362858478,0.1480465661736438,True
leave_working_ion_out,working-ion-held-out validation,stability_worst,P3,3,3201,0.0461622624604314,0.0850757240005709,0.0476013745532861,0.0876190499065314,0.0649666427399894,0.120843973903565,0.6666666666666666,1.0,0.2894466988977278,0.2959870380589897,True
