candidate_id,host_reduced_formula,charged_cell_formula,discharged_cell_formula,charged_cell_host_formula_units,discharged_cell_host_formula_units,charged_na_per_host_formula_unit,discharged_na_per_host_formula_unit,delta_na_per_host_formula_unit,charged_energy_cell_normalization_factor,discharged_energy_cell_normalization_factor,charged_volume_per_host_formula_unit,discharged_volume_per_host_formula_unit,signed_volume_change_fraction_from_exact_input_structures,absolute_volume_change_fraction_from_exact_input_structures,database_max_delta_volume,balanced_reaction,voltage_formula,energy_unit_policy
Na_candidate_06,CoPCO7,NaCoPCO7,Na3CoPCO7,2.0,4.0,1.0,3.0,2.0,0.5,0.25,147.6900360953409,157.5582564075311,0.06681710271788274,0.06681710271788274,0.066817102717882,charged_host + 2 Na(metal) -> discharged_host,V = -[(E_discharged_cell / n_host_fu_discharged) - (E_charged_cell / n_host_fu_charged) - delta_Na * E_Na_atom] / delta_Na,Use final static energies in eV; the resulting eV per transferred Na is numerically equal to volts.
