split_name,reporting_name,target,stage,n_folds,n_test_records_sum,macro_et_mae,macro_et_rmse,median_et_mae,median_et_rmse,macro_dummy_mae,macro_dummy_rmse,fraction_folds_et_better_dummy_mae,fraction_folds_et_better_dummy_rmse,macro_mae_skill_vs_dummy,macro_rmse_skill_vs_dummy,passes_10pct_macro_point_both
leave_chemical_system_out,host-chemical-system-held-out validation,energy_grav,P2,75,2038,95.12270690531348,119.98364281052874,83.47273432811183,101.59786739917332,218.25693047414427,261.36241551155547,0.9866666666666667,0.9733333333333334,0.5641709672235029,0.5409300048911434,True
leave_chemical_system_out,host-chemical-system-held-out validation,energy_grav,P3,75,2038,92.85545290087185,118.63719942815466,79.20273371870518,99.03759719545506,218.25693047414427,261.36241551155547,0.9866666666666667,0.9866666666666667,0.5745589718541746,0.5460816384178642,True
leave_chemical_system_out,host-chemical-system-held-out validation,energy_vol,P1,75,2038,573.8991647913871,713.0923821332867,520.4510385790275,651.2916444261366,774.1352570105515,927.2058250716779,0.8533333333333334,0.84,0.25865776090913173,0.23092331513538433,True
leave_chemical_system_out,host-chemical-system-held-out validation,energy_vol,P2,75,2038,324.6333651049132,407.50382427997437,282.4858502238086,367.6549070413228,774.1352570105515,927.2058250716779,0.9866666666666667,0.9866666666666667,0.5806503292996401,0.5605033820311988,True
leave_chemical_system_out,host-chemical-system-held-out validation,energy_vol,P3,75,2038,315.8319693545355,396.57996430567044,272.0132738441123,336.0442600423369,774.1352570105515,927.2058250716779,0.9866666666666667,0.9866666666666667,0.5920196548414915,0.5722848653641571,True
leave_chemical_system_out,host-chemical-system-held-out validation,max_delta_volume,P1,75,2038,0.034390208527254565,0.04657236963999091,0.0285467140841763,0.0376584824269343,0.04258117763056895,0.0547349123276782,0.8133333333333334,0.7733333333333333,0.1923612628654522,0.14912863363735906,True
leave_chemical_system_out,host-chemical-system-held-out validation,max_delta_volume,P2,75,2038,0.0325106247034319,0.04400666011737968,0.0262365300358293,0.0359013581197379,0.04258117763056895,0.0547349123276782,0.88,0.84,0.23650245219867805,0.19600382560352603,True
leave_chemical_system_out,host-chemical-system-held-out validation,max_delta_volume,P3,75,2038,0.031488947363624044,0.042318359745341386,0.0249954161236658,0.0328540086844508,0.04258117763056895,0.0547349123276782,0.9066666666666666,0.8933333333333333,0.2604960896849836,0.22684886216686317,True
leave_chemical_system_out,host-chemical-system-held-out validation,stability_charge,P1,75,2038,0.042769945797111984,0.062069396776564846,0.0310658950206666,0.0414901282544925,0.04474875163366161,0.0636751315720149,0.6266666666666667,0.6266666666666667,0.044220358430314244,0.0252176125248208,False
leave_chemical_system_out,host-chemical-system-held-out validation,stability_charge,P2,75,2038,0.040280874460755005,0.05834149404318012,0.0309056964558047,0.0389607777155552,0.04474875163366161,0.0636751315720149,0.64,0.6533333333333333,0.09984361596236602,0.08376327456508792,False
leave_chemical_system_out,host-chemical-system-held-out validation,stability_charge,P3,75,2038,0.03519737339789928,0.051333025827778586,0.0264917627241165,0.0339692560745913,0.04474875163366161,0.0636751315720149,0.76,0.72,0.21344457414042017,0.19382929315627273,True
leave_chemical_system_out,host-chemical-system-held-out validation,stability_discharge,P1,75,2038,0.031397113790261756,0.046955829479456195,0.0242594949115214,0.0312778796534536,0.03651331236903217,0.05232551958223037,0.7066666666666667,0.7466666666666667,0.1401187196346938,0.10262086541416227,True
leave_chemical_system_out,host-chemical-system-held-out validation,stability_discharge,P2,75,2038,0.0300535095939624,0.04541667201400125,0.0241016734926372,0.0300302332687462,0.03651331236903217,0.05232551958223037,0.8266666666666667,0.8133333333333334,0.17691637257617,0.13203590950247057,True
leave_chemical_system_out,host-chemical-system-held-out validation,stability_discharge,P3,75,2038,0.029866662803283976,0.04452476193195478,0.0246666450230813,0.0320547724263782,0.03651331236903217,0.05232551958223037,0.8,0.8266666666666667,0.18203359636540073,0.14908132231762317,True
leave_chemical_system_out,host-chemical-system-held-out validation,stability_worst,P1,75,2038,0.04091825679525517,0.05960805696943511,0.0323510769876176,0.0414782289469421,0.04377624727448889,0.06335369731327542,0.6133333333333333,0.6133333333333333,0.0652863289380049,0.059122679538632594,False
leave_chemical_system_out,host-chemical-system-held-out validation,stability_worst,P2,75,2038,0.03805442466081083,0.05559617279741579,0.0287623624986301,0.0383572440496991,0.04377624727448889,0.06335369731327542,0.6933333333333334,0.68,0.1307061013659001,0.1224478577390633,True
leave_chemical_system_out,host-chemical-system-held-out validation,stability_worst,P3,75,2038,0.03639014941365388,0.052918590470327403,0.0287785761567777,0.0360380511535446,0.04377624727448889,0.06335369731327542,0.72,0.7066666666666667,0.1687238701509104,0.1647118840017786,True
leave_family_out,coarse-chemistry-family-held-out validation,average_voltage,P1,10,3201,0.8087096261995494,0.9956334576101634,0.677790671462903,0.875750393812474,1.1739831786311044,1.373128315087448,0.8,0.8,0.3111403630650599,0.27491593708286743,True
leave_family_out,coarse-chemistry-family-held-out validation,average_voltage,P2,10,3201,0.820400415409323,1.00161380952511,0.7124332038244148,0.8769001929109603,1.1739831786311044,1.373128315087448,0.8,0.9,0.30118213757889467,0.2705606617242309,True
leave_family_out,coarse-chemistry-family-held-out validation,average_voltage,P3,10,3201,0.6528795511594122,0.8101981393461118,0.5874150347830621,0.7053305058194477,1.1739831786311044,1.373128315087448,0.9,0.9,0.4438765707693638,0.40996181460687875,True
leave_family_out,coarse-chemistry-family-held-out validation,capacity_grav,P1,10,3201,55.788523421263946,78.9978138911508,47.062262339719595,62.994378904253864,71.24817498319496,95.55978648444996,0.9,0.9,0.21698312364600814,0.17331529509009758,True
leave_family_out,coarse-chemistry-family-held-out validation,capacity_grav,P2,10,3201,40.12755340180365,59.22395289789246,29.533864740572874,37.710624658277524,71.24817498319496,95.55978648444996,1.0,1.0,0.43679184187849884,0.38024188754827615,True
leave_family_out,coarse-chemistry-family-held-out validation,capacity_grav,P3,10,3201,37.4127244794271,56.083436414040534,29.410085590963416,38.46870292568336,71.24817498319496,95.55978648444996,1.0,1.0,0.4748956799489742,0.4131063025850653,True
leave_family_out,coarse-chemistry-family-held-out validation,capacity_vol,P1,10,3201,177.9865774876607,240.795021583141,158.63909113776873,211.99371174050472,213.06382935899592,265.127328196662,0.8,0.7,0.16463259848875045,0.09177592811357482,False
leave_family_out,coarse-chemistry-family-held-out validation,capacity_vol,P2,10,3201,100.26120130755162,145.49764993045616,82.37157202762829,108.17340496390833,213.06382935899592,265.127328196662,1.0,1.0,0.5294311492983668,0.45121594623949446,True
leave_family_out,coarse-chemistry-family-held-out validation,capacity_vol,P3,10,3201,104.76944102937776,145.4281938721876,95.19702194168127,125.73601681367026,213.06382935899592,265.127328196662,1.0,1.0,0.5082720453087819,0.4514779186990707,True
