target,stage,split_name,fold_id,heldout_group,n_train,n_test,n_features,et_mae,et_rmse,et_r2,et_spearman,dummy_mae,dummy_rmse,dummy_r2,dummy_spearman,source,mae_skill_vs_dummy,rmse_skill_vs_dummy,reporting_name
average_voltage,P1,leave_chemical_system_out,46,Co-Fe-Mn-O-P,3186,15,73,0.4488521141687493,0.7086552429725499,-0.1282899748532224,,0.6177426866137019,0.7958022246606097,-0.4228562238940783,,historical_notebook04_reused_after_compatibility_gate,0.2733995498526498,0.10950834137869603,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,47,C-Mn-O-P,3187,14,73,0.2603100456304129,0.2937366775005918,-0.1587450894032922,0.4539599482895636,0.2736660148557738,0.3029099392471298,-0.232249350857735,,historical_notebook04_reused_after_compatibility_gate,0.048803901472383115,0.030283792500628293,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,48,Mn-O-P-V,3188,13,73,0.2352017983851551,0.2642703761626337,0.7398570810108126,0.8635935121735981,0.3895188175252625,0.5214070357128897,-0.0126720359742837,,historical_notebook04_reused_after_compatibility_gate,0.3961734637636578,0.49315916728796705,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,49,Co-O-V,3188,13,73,0.579116401356215,0.663329336666455,0.32364155070777,0.647150914516048,0.6988533515157317,0.8116744890999333,-0.0127034800331928,,historical_notebook04_reused_after_compatibility_gate,0.1713334419872512,0.18276434017037846,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,50,C-Fe-O,3189,12,73,0.3310108504620758,0.4284951710825933,0.5367948536544891,0.8681443585369503,0.525793947569445,0.637134621991844,-0.0241036701657488,,historical_notebook04_reused_after_compatibility_gate,0.37045519068407107,0.3274652541357602,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,51,C-O-V,3189,12,73,0.2949794241845297,0.4715748599560202,-0.0158669656471657,0.0917894854007195,0.490939448291786,0.5374433148439772,-0.3194741290100307,,historical_notebook04_reused_after_compatibility_gate,0.3991531436088407,0.12255888773512602,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,52,Fe-Ni-O,3189,12,73,0.2936125798951042,0.393699005137832,-0.1138734160803345,0.4133106163196243,0.4889779536643768,0.5731371528132908,-1.3606104656963889,,historical_notebook04_reused_after_compatibility_gate,0.3995382047497521,0.3130806418580123,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,53,Fe-O-Ti,3190,11,73,0.6036390525273159,0.7391690554490024,-0.2038710067107132,0.0965581028730576,0.7565277019160651,1.011130532176626,-1.2527181069752027,,historical_notebook04_reused_after_compatibility_gate,0.20209259885860975,0.2689677228341444,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,54,O-W,3190,11,73,0.9786992628741626,1.04684039545792,-2.793801175065892,0.1207011373963169,1.1817723620661882,1.2982469842181763,-4.834830787837984,,historical_notebook04_reused_after_compatibility_gate,0.17183774617725567,0.1936508166908295,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,55,Nb-O-P,3190,11,73,1.376817818365412,1.4066665499678102,-5.737468990146885,0.7373976607709373,1.3965577268797402,1.4980190378480458,-6.640981079857623,,historical_notebook04_reused_after_compatibility_gate,0.014134688551995622,0.06098219419925832,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,56,F-Fe,3191,10,73,0.8029143065892272,0.9447426914370336,-0.3367791749912352,-0.2083243269932895,0.525598449666665,0.8261732843301379,-0.0222918158897624,,historical_notebook04_reused_after_compatibility_gate,-0.5276192444982213,-0.1435163897886529,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,57,Mg-Mn-O,3191,10,73,0.8479306344338164,1.0363172612043958,0.0990939142688358,0.2724193860473977,1.2565985591065665,1.5102170181030046,-0.9132546454313292,,historical_notebook04_reused_after_compatibility_gate,0.32521756587347217,0.3137957996883639,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,58,B-Fe-O,3192,9,73,0.0885633186990735,0.1423322015083955,0.8857502629469418,0.0792118034381339,0.43839447472525,0.4771209399177112,-0.2838250052102031,,historical_notebook04_reused_after_compatibility_gate,0.7979825846240928,0.7016852759953409,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,59,Mn-Ni-O-P,3192,9,73,0.2240985731809116,0.2597595129416207,0.6357967597716025,0.9492889050691344,0.7598728141072747,0.8733121668550039,-3.116611700963861,,historical_notebook04_reused_after_compatibility_gate,0.7050841022070378,0.7025582342714016,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,60,C-Co-O,3193,8,73,0.5280309449292497,0.6608954831421948,-0.5071478188980154,0.0368271462105177,0.6170227780229384,0.7415726991450149,-0.8975697474669433,,historical_notebook04_reused_after_compatibility_gate,0.1442277923334303,0.10879205247959589,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,61,C-Cu-O,3193,8,73,0.2854411215335994,0.4123646003486376,-0.6353485330133946,0.4123930494211612,0.306560220344735,0.3502824986289498,-0.1800066414025223,,historical_notebook04_reused_after_compatibility_gate,0.06889053898573871,-0.17723438071466613,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,62,Cr-Ni-O,3193,8,73,0.2837012075203717,0.3835226260271474,0.224440745320399,0.5580809183750252,0.3902153260263993,0.4457230157728888,-0.0475219317805417,,historical_notebook04_reused_after_compatibility_gate,0.27296241690625345,0.13954942317233776,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,63,Mo-O,3193,8,73,0.8993368192220352,1.0892242451112024,-0.2580298114608197,0.1718600156490827,1.038133035991009,1.2502822900551986,-0.6575723446445965,,historical_notebook04_reused_after_compatibility_gate,0.13369790957136618,0.1288173448708817,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,64,Co-Mn-O-P,3193,8,73,0.2340630637357179,0.2872262409425951,0.5964626001226634,0.7380952380952381,0.6391562222905194,0.7670231405866029,-1.8777462423930424,,historical_notebook04_reused_after_compatibility_gate,0.6337936554901786,0.6255311922885005,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,65,Cr-F,3193,8,73,1.2006881765599096,1.3644756299638616,-0.0269240722827117,-0.2823414542806359,1.3018792377774693,1.4809453149735807,-0.2097198636420321,,historical_notebook04_reused_after_compatibility_gate,0.07772691835097556,0.07864550016270988,host-chemical-system-held-out validation
average_voltage,P1,leave_chemical_system_out,66,C-Fe-Na-O-P,3194,7,73,0.254987885525741,0.2896531170252344,-0.0656477503165304,0.6123724356957945,0.4151916803335317,0.4342972036340167,-1.3956938923892706,,historical_notebook04_reused_after_compatibility_gate,0.38585502165914276,0.3330532303649697,host-chemical-system-held-out validation
