record_index,source_queried_working_ion,source_endpoint,mp_database_version,record_source_id,working_ion,battery_formula,formula_charge,formula_discharge,framework_formula,chemsys,elements,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,fracA_charge,fracA_discharge,num_steps,max_voltage_step,id_charge,id_discharge,material_ids,battery_type,thermo_type,last_updated,stability_worst,framework_formula_reduced,host_elements_no_working_ion,host_chemsys_no_working_ion,chemical_system_uid,working_ion_group,electrode_uid,framework_uid,coarse_family,fw_parse_ok,fw_n_elements,fw_n_atoms,fw_frac_Li,fw_frac_Na,fw_frac_K,fw_frac_O,fw_frac_F,fw_frac_P,fw_frac_S,fw_frac_Si,fw_frac_C,fw_frac_N,fw_frac_B,fw_frac_Cl,fw_frac_Br,fw_frac_I,fw_frac_Mn,fw_frac_Fe,fw_frac_Co,fw_frac_Ni,fw_frac_Cu,fw_frac_V,fw_frac_Ti,fw_frac_Cr,fw_frac_Al,fw_frac_Mg,fw_frac_Ca,fw_frac_Zn,fw_frac_Ag,fw_frac_As,fw_Z_mean,fw_Z_min,fw_Z_max,fw_Z_range,fw_Z_std,fw_atomic_mass_mean,fw_atomic_mass_min,fw_atomic_mass_max,fw_atomic_mass_range,fw_atomic_mass_std,fw_X_mean,fw_X_min,fw_X_max,fw_X_range,fw_X_std,fw_row_mean,fw_row_min,fw_row_max,fw_row_range,fw_row_std,fw_group_mean,fw_group_min,fw_group_max,fw_group_range,fw_group_std,fw_has_O,fw_has_F,fw_has_P,fw_has_S,fw_has_Si,fw_has_C,fw_has_N,fw_has_Cl,fw_has_Br,fw_has_I,fw_n_transition_metals,fw_frac_transition_metals,charge_formula_parse_ok,charge_formula_n_elements,charge_formula_n_atoms,charge_formula_frac_Li,charge_formula_frac_Na,charge_formula_frac_K,charge_formula_frac_O,charge_formula_frac_F,charge_formula_frac_P,charge_formula_frac_S,charge_formula_frac_Si,charge_formula_frac_C,charge_formula_frac_N,charge_formula_frac_B,charge_formula_frac_Cl,charge_formula_frac_Br,charge_formula_frac_I,charge_formula_frac_Mn,charge_formula_frac_Fe,charge_formula_frac_Co,charge_formula_frac_Ni,charge_formula_frac_Cu,charge_formula_frac_V,charge_formula_frac_Ti,charge_formula_frac_Cr,charge_formula_frac_Al,charge_formula_frac_Mg,charge_formula_frac_Ca,charge_formula_frac_Zn,charge_formula_frac_Ag,charge_formula_frac_As,charge_formula_Z_mean,charge_formula_Z_min,charge_formula_Z_max,charge_formula_Z_range,charge_formula_Z_std,charge_formula_atomic_mass_mean,charge_formula_atomic_mass_min,charge_formula_atomic_mass_max,charge_formula_atomic_mass_range,charge_formula_atomic_mass_std,charge_formula_X_mean,charge_formula_X_min,charge_formula_X_max,charge_formula_X_range,charge_formula_X_std,charge_formula_row_mean,charge_formula_row_min,charge_formula_row_max,charge_formula_row_range,charge_formula_row_std,charge_formula_group_mean,charge_formula_group_min,charge_formula_group_max,charge_formula_group_range,charge_formula_group_std,charge_formula_has_O,charge_formula_has_F,charge_formula_has_P,charge_formula_has_S,charge_formula_has_Si,charge_formula_has_C,charge_formula_has_N,charge_formula_has_Cl,charge_formula_has_Br,charge_formula_has_I,charge_formula_n_transition_metals,charge_formula_frac_transition_metals,discharge_formula_parse_ok,discharge_formula_n_elements,discharge_formula_n_atoms,discharge_formula_frac_Li,discharge_formula_frac_Na,discharge_formula_frac_K,discharge_formula_frac_O,discharge_formula_frac_F,discharge_formula_frac_P,discharge_formula_frac_S,discharge_formula_frac_Si,discharge_formula_frac_C,discharge_formula_frac_N,discharge_formula_frac_B,discharge_formula_frac_Cl,discharge_formula_frac_Br,discharge_formula_frac_I,discharge_formula_frac_Mn,discharge_formula_frac_Fe,discharge_formula_frac_Co,discharge_formula_frac_Ni,discharge_formula_frac_Cu,discharge_formula_frac_V,discharge_formula_frac_Ti,discharge_formula_frac_Cr,discharge_formula_frac_Al,discharge_formula_frac_Mg,discharge_formula_frac_Ca,discharge_formula_frac_Zn,discharge_formula_frac_Ag,discharge_formula_frac_As,discharge_formula_Z_mean,discharge_formula_Z_min,discharge_formula_Z_max,discharge_formula_Z_range,discharge_formula_Z_std,discharge_formula_atomic_mass_mean,discharge_formula_atomic_mass_min,discharge_formula_atomic_mass_max,discharge_formula_atomic_mass_range,discharge_formula_atomic_mass_std,discharge_formula_X_mean,discharge_formula_X_min,discharge_formula_X_max,discharge_formula_X_range,discharge_formula_X_std,discharge_formula_row_mean,discharge_formula_row_min,discharge_formula_row_max,discharge_formula_row_range,discharge_formula_row_std,discharge_formula_group_mean,discharge_formula_group_min,discharge_formula_group_max,discharge_formula_group_range,discharge_formula_group_std,discharge_formula_has_O,discharge_formula_has_F,discharge_formula_has_P,discharge_formula_has_S,discharge_formula_has_Si,discharge_formula_has_C,discharge_formula_has_N,discharge_formula_has_Cl,discharge_formula_has_Br,discharge_formula_has_I,discharge_formula_n_transition_metals,discharge_formula_frac_transition_metals,wi_is_Li,wi_is_Na,wi_is_K,wi_Z,wi_atomic_mass,wi_X,wi_row,wi_group,stoich_wi_amount_charge,stoich_wi_amount_discharge,stoich_wi_amount_delta,stoich_abs_wi_amount_delta,stored_fracA_delta,stored_abs_fracA_delta,charge_summary_formation_energy_per_atom,charge_summary_is_metal,charge_summary_volume,charge_summary_last_updated,charge_summary_theoretical,charge_summary_chemsys,charge_summary_energy_above_hull,charge_summary_density,charge_summary_formula_pretty,charge_summary_nsites,charge_summary_density_atomic,charge_summary_band_gap,charge_summary_is_stable,charge_summary_symmetry_number,charge_summary_symmetry_crystal_system,discharge_summary_formation_energy_per_atom,discharge_summary_is_metal,discharge_summary_volume,discharge_summary_last_updated,discharge_summary_theoretical,discharge_summary_chemsys,discharge_summary_energy_above_hull,discharge_summary_density,discharge_summary_formula_pretty,discharge_summary_nsites,discharge_summary_density_atomic,discharge_summary_band_gap,discharge_summary_is_stable,discharge_summary_symmetry_number,discharge_summary_symmetry_crystal_system,charge_summary_volume_per_site,discharge_summary_volume_per_site,summary_delta_volume_fraction,summary_abs_delta_volume_fraction,summary_delta_formation_energy_per_atom,summary_abs_delta_formation_energy_per_atom,summary_delta_energy_above_hull,summary_abs_delta_energy_above_hull,summary_delta_density,summary_abs_delta_density,summary_delta_density_atomic,summary_abs_delta_density_atomic,summary_delta_band_gap,summary_abs_delta_band_gap,summary_delta_volume_per_site,summary_abs_delta_volume_per_site,summary_worst_energy_above_hull
Li_000000,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2AgAsF6,AgAsF6,Li2AgAsF6,AgAsF6,Ag-As-F,Ag|As|F,1.689714708333331,172.54419423373443,520.0006314872243,291.55046283426424,878.6527153665833,0.133719155690352,0.0,0.420782301958333,0.0,0.2,1.0,0.0,mp-aaaaccyz,mp-aaaclgav,mp-aaaaccyz|mp-aaaclgav,insertion,,2025-09-19T09:44:13.501000Z,0.420782301958333,AgAsF6,Ag|As|F,Ag-As-F,Ag-As-F,Li,el_bd4da6eb02eac05f,Li|AgAsF6,halide_or_fluoride_like,1,3,8.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,16.75,9.0,47.0,38.0,13.872184399005082,37.097527400000004,18.9984032,107.8682,88.8697968,32.41261010229779,3.49875,1.93,3.98,2.05,0.8358893093586016,2.625,2.0,5.0,3.0,1.1110243021644486,16.0,11.0,17.0,6.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0.125,1,3,8.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,16.75,9.0,47.0,38.0,13.872184399005082,37.097527400000004,18.9984032,107.8682,88.8697968,32.41261010229779,3.49875,1.93,3.98,2.05,0.8358893093586016,2.625,2.0,5.0,3.0,1.1110243021644486,16.0,11.0,17.0,6.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0.125,1,4,10.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,14.0,3.0,47.0,44.0,13.572030061858838,31.066221919999997,6.941,107.8682,100.9272,31.400134045687984,2.995,0.98,3.98,3.0,1.2546015303673115,2.5,2.0,5.0,3.0,1.02469507659596,13.0,1.0,17.0,16.0,6.260990336999411,0,1,0,0,0,0,0,0,0,0,1,0.1,1,0,0,3.0,6.941,0.98,2.0,1.0,0.0,2.0,2.0,2.0,0.2,0.2,-2.2011483698958334,0.0,143.5472964175908,2023-10-07T08:07:04.466000Z,1.0,Ag-As-F,0.0,3.4331203802724497,AgAsF6,8.0,17.94341205219885,1.7393999999999998,1.0,225.0,Cubic,-2.098861637583333,0.0,171.17250943605217,2021-02-04T13:11:12.673000Z,1.0,Ag-As-F-Li,0.4218204694583312,3.013724306073283,Li2AgAsF6,10.0,17.117250943605217,1.9715,0.0,225.0,Cubic,17.94341205219885,17.117250943605217,0.19244676638212246,0.19244676638212246,0.1022867323125003,0.1022867323125003,0.4218204694583312,0.4218204694583312,-0.4193960741991667,0.4193960741991667,-0.8261611085936309,0.8261611085936309,0.2321000000000002,0.2321000000000002,-0.8261611085936309,0.8261611085936309,0.4218204694583312
Li_000001,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1CsAcO3,CsAcO3,CsLiAcO3,CsAcO3,Ac-Cs-O,Ac|Cs|O,2.147050163333337,64.60606644586682,371.641866478712,138.71246551492277,797.9337301246248,0.036626417789054,0.21955931,0.30064717833333,0.0,0.166666666666666,1.0,0.0,mp-aaacpjjn,mp-aaacsist,mp-aaacpjjn|mp-aaacsist,insertion,,2025-09-19T09:43:22.301000Z,0.30064717833333,CsAcO3,Ac|Cs|O,Ac-Cs-O,Ac-Cs-O,Li,el_ded74e08b5c8e751,Li|CsAcO3,oxide_like_other,1,3,5.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,8.0,89.0,81.0,33.145738790981866,81.58073038,15.9994,227.0,211.0006,85.65479986451656,2.442,0.79,3.44,2.65,1.2262202086085516,3.8,2.0,7.0,5.0,2.227105745132009,10.4,1.0,16.0,15.0,6.887670143089026,1,0,0,0,0,0,0,0,0,0,0,0.0,1,3,5.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,8.0,89.0,81.0,33.145738790981866,81.58073038,15.9994,227.0,211.0006,85.65479986451656,2.442,0.79,3.44,2.65,1.2262202086085516,3.8,2.0,7.0,5.0,2.227105745132009,10.4,1.0,16.0,15.0,6.887670143089026,1,0,0,0,0,0,0,0,0,0,0,0.0,1,4,6.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,3.0,89.0,86.0,32.335481028327585,69.14077531666668,6.941,227.0,220.059,82.99226686714503,2.1983333333333337,0.79,3.44,2.65,1.2449419888314295,3.5,2.0,7.0,5.0,2.140872096444188,8.833333333333334,1.0,16.0,15.0,7.197607627229728,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,3.0,6.941,0.98,2.0,1.0,0.0,1.0,1.0,1.0,0.166666666666666,0.166666666666666,-2.1868162134310345,1.0,115.52101286493192,2021-02-10T02:12:19.546000Z,1.0,Ac-Cs-O,0.230017306499997,5.863348437976775,CsAcO3,5.0,23.104202572986388,0.0,0.0,221.0,Cubic,-2.180188538414752,1.0,119.75213374553772,2019-03-27T08:25:08.413000Z,1.0,Ac-Cs-Li-O,0.3006471783333291,5.752429877168148,CsLiAcO3,6.0,19.958688957589622,0.0,0.0,123.0,Tetragonal,23.104202572986384,19.95868895758962,0.03662641778905506,0.03662641778905506,0.006627675016282364,0.006627675016282364,0.07062987183333211,0.07062987183333211,-0.11091856080862694,0.11091856080862694,-3.1455136153967658,3.1455136153967658,0.0,0.0,-3.1455136153967658,3.1455136153967658,0.3006471783333291
Li_000002,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-3Ag,Ag,Li3Ag,Ag,Ag,Ag,0.210565436666666,624.785870642994,1984.8162285987212,131.55830967510573,417.9336958779768,2.736089112284999,0.003609163333333,0.0,0.0,0.75,1.0,0.0,mp-aaaaaaeu,mp-aaabxgwx,mp-aaaaaaeu|mp-aaabxgwx,insertion,,2025-09-19T09:43:24.372000Z,0.003609163333333,Ag,Ag,Ag,Ag,Li,el_8a0ba3fe86e34778,Li|Ag,other_or_unclear,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,47.0,47.0,0.0,0.0,107.8682,107.8682,107.8682,0.0,0.0,1.93,1.93,1.93,0.0,0.0,5.0,5.0,5.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,47.0,47.0,0.0,0.0,107.8682,107.8682,107.8682,0.0,0.0,1.93,1.93,1.93,0.0,0.0,5.0,5.0,5.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,14.0,3.0,47.0,44.0,19.05255888325765,32.1728,6.941,107.8682,100.9272,43.702759566416404,1.2175,0.98,1.93,0.95,0.41136206679760834,2.75,2.0,5.0,3.0,1.299038105676658,3.5,1.0,11.0,10.0,4.330127018922194,0,0,0,0,0,0,0,0,0,0,1,0.25,1,0,0,3.0,6.941,0.98,2.0,1.0,0.0,3.0,3.0,3.0,0.75,0.75,0.0021267149999992,1.0,17.28523120082949,2023-10-07T09:20:03.991000Z,0.0,Ag,0.0021267149999992,10.362566650857447,Ag,1.0,17.28523120082949,0.0,0.0,225.0,Cubic,-0.1223453762499993,1.0,65.65588102282976,2023-10-07T10:12:35.046000Z,1.0,Ag-Li,0.0,3.254800058990773,Li3Ag,4.0,16.41397025570744,0.0,1.0,225.0,Cubic,17.28523120082949,16.41397025570744,2.7983802623177554,2.7983802623177554,-0.1244720912499985,0.1244720912499985,-0.0021267149999992,0.0021267149999992,-7.107766591866675,7.107766591866675,-0.8712609451220494,0.8712609451220494,0.0,0.0,-0.8712609451220494,0.8712609451220494,0.0021267149999992
Li_000003,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1AgClO4,AgClO4,LiAgClO4,AgClO4,Ag-Cl-O,Ag|Cl|O,1.5458820933333342,125.08870607255253,341.0697949811628,193.3723907957956,527.253688638251,0.317804851549746,0.116593056666666,0.451277650267855,0.0,0.142857142857142,1.0,0.0,mp-aaabfkfm,mp-aaacsibn,mp-aaabfkfm|mp-aaacsibn|mp-aaacshag|mp-aaacsisn,insertion,,2025-09-19T09:44:15.999000Z,0.451277650267855,AgClO4,Ag|Cl|O,Ag-Cl-O,Ag-Cl-O,Li,el_e6483b8050aecae0,Li|AgClO4,transition_metal_oxide_like,1,3,6.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,16.0,8.0,47.0,39.0,14.247806848775006,34.553133333333335,15.9994,107.8682,91.86880000000001,33.548156538458095,3.141666666666667,1.93,3.44,1.51,0.5514349966728223,2.6666666666666665,2.0,5.0,3.0,1.1055415967851334,15.333333333333334,11.0,17.0,6.0,1.9720265943665387,1,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,1,3,6.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,16.0,8.0,47.0,39.0,14.247806848775006,34.553133333333335,15.9994,107.8682,91.86880000000001,33.548156538458095,3.141666666666667,1.93,3.44,1.51,0.5514349966728223,2.6666666666666665,2.0,5.0,3.0,1.1055415967851334,15.333333333333334,11.0,17.0,6.0,1.9720265943665387,1,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,1,4,7.0,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,14.142857142857142,3.0,47.0,44.0,13.953274796656892,30.608542857142858,6.941,107.8682,100.9272,32.52775560264351,2.8328571428571427,0.98,3.44,2.46,0.9125899452455443,2.5714285714285716,2.0,5.0,3.0,1.049781318335648,13.285714285714286,1.0,17.0,16.0,5.3375833406484015,1,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,1,0,0,3.0,6.941,0.98,2.0,1.0,0.0,1.0,1.0,1.0,0.142857142857142,0.142857142857142,-0.2974752369444443,0.0,99.01785879711768,2023-10-07T07:53:35.278000Z,0.0,Ag-Cl-O,0.1165930566666659,3.476756327633624,AgClO4,6.0,16.50297646618628,2.3744,0.0,216.0,Cubic,-0.4758190735714289,1.0,130.4862147129094,2019-03-27T07:52:44.078000Z,1.0,Ag-Cl-Li-O,0.4515528471428558,2.726623418280416,LiAgClO4,7.0,18.640887816129915,0.0,0.0,216.0,Cubic,16.50297646618628,18.640887816129915,0.31780485154974625,0.31780485154974625,-0.1783438366269846,0.1783438366269846,0.3349597904761899,0.3349597904761899,-0.7501329093532081,0.7501329093532081,2.1379113499436357,2.1379113499436357,-2.3744,2.3744,2.1379113499436357,2.1379113499436357,0.4515528471428558
Li_000004,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li1-2AgF4,LiAgF4,Li2AgF4,AgF4,Ag-F,Ag|F,5.052496508333335,135.53638298898974,532.9991994302926,684.7971018040004,2692.9765940660163,0.05403225841189,0.039348144999996,0.034513521428572,0.166666666666666,0.285714285714285,1.0,0.0,mp-aaabrdjy,mp-aaabridp,mp-aaabrdjy|mp-aaabridp,insertion,,2025-09-19T09:44:33.948000Z,0.039348144999996,AgF4,Ag|F,Ag-F,Ag-F,Li,el_a57292c5ea11d309,Li|AgF4,halide_or_fluoride_like,1,2,5.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,16.6,9.0,47.0,38.0,15.200000000000001,36.77236256,18.9984032,107.8682,88.8697968,35.54791872,3.5700000000000003,1.93,3.98,2.05,0.82,2.6,2.0,5.0,3.0,1.2,15.8,11.0,17.0,6.0,2.4,0,1,0,0,0,0,0,0,0,0,1,0.2,1,3,6.0,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,14.333333333333334,3.0,47.0,44.0,14.772346537440225,31.8004688,6.941,107.8682,100.9272,34.302245926081966,3.138333333333333,0.98,3.98,3.0,1.2214802040511705,2.5,2.0,5.0,3.0,1.118033988749895,13.333333333333334,1.0,17.0,16.0,5.934831271588285,0,1,0,0,0,0,0,0,0,0,1,0.16666666666666666,1,3,7.0,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,12.714285714285714,3.0,47.0,44.0,14.239926622145271,28.249116114285716,6.941,107.8682,100.9272,32.92756748026168,2.8299999999999996,0.98,3.98,3.0,1.359884448872666,2.4285714285714284,2.0,5.0,3.0,1.049781318335648,11.571428571428571,1.0,17.0,16.0,6.986868148935705,0,1,0,0,0,0,0,0,0,0,1,0.14285714285714285,1,0,0,3.0,6.941,0.98,2.0,1.0,1.0,2.0,1.0,1.0,0.11904761904761899,0.11904761904761899,-1.944523644166666,0.0,176.02130419237147,2021-02-20T01:32:29.302000Z,1.0,Ag-F-Li,0.0393481449999999,3.5999679307905077,LiAgF4,12.0,14.668442016030957,1.0302,0.0,15.0,Monoclinic,-2.3885197676190475,0.0,166.99802381530776,2021-02-17T00:30:13.862000Z,1.0,Ag-F-Li,0.0492851474999991,3.9325175147552094,Li2AgF4,14.0,11.928430272521982,0.3751000000000001,0.0,15.0,Monoclinic,14.668442016030957,11.928430272521982,-0.05126243336546515,0.05126243336546515,-0.4439961234523815,0.4439961234523815,0.009937002499999202,0.009937002499999202,0.3325495839647017,0.3325495839647017,-2.7400117435089744,2.7400117435089744,-0.6550999999999999,0.6550999999999999,-2.7400117435089744,2.7400117435089744,0.0492851474999991
Li_000005,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.5-1AgF2,LiAg2F4,LiAgF2,AgF2,Ag-F,Ag|F,4.882004773333329,87.69773445686978,392.0282440438906,428.14075822895705,1913.8837587037567,0.184418083884822,0.118659776428571,0.053544515,0.142857142857142,0.25,1.0,0.0,mp-aaabqvvo,mp-aaabrefc,mp-aaabqvvo|mp-aaabrefc,insertion,,2025-09-19T09:44:21.474000Z,0.118659776428571,AgF2,Ag|F,Ag-F,Ag-F,Li,el_fd179b3805350736,Li|AgF2,halide_or_fluoride_like,1,2,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,21.666666666666668,9.0,47.0,38.0,17.913371790059205,48.6216688,18.9984032,107.8682,88.8697968,41.89362397330036,3.296666666666667,1.93,3.98,2.05,0.966379267621615,3.0,2.0,5.0,3.0,1.4142135623730951,15.0,11.0,17.0,6.0,2.8284271247461903,0,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,1,3,7.0,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,19.0,3.0,47.0,44.0,17.82454166912254,42.66728754285714,6.941,107.8682,100.9272,41.43764667929241,2.9657142857142853,0.98,3.98,3.0,1.2073330365829016,2.857142857142857,2.0,5.0,3.0,1.355261854357877,13.0,1.0,17.0,16.0,5.5549205986353085,0,1,0,0,0,0,0,0,0,0,1,0.2857142857142857,1,3,4.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,17.0,3.0,47.0,44.0,17.4928556845359,38.2015016,6.941,107.8682,100.9272,40.522172333675336,2.7175000000000002,0.98,3.98,3.0,1.3064144633308374,2.75,2.0,5.0,3.0,1.299038105676658,11.5,1.0,17.0,16.0,6.5383484153110105,0,1,0,0,0,0,0,0,0,0,1,0.25,1,0,0,3.0,6.941,0.98,2.0,1.0,1.0,1.0,0.0,0.0,0.10714285714285801,0.10714285714285801,-1.750918062380952,1.0,134.4607611340922,2021-02-16T02:07:04.376000Z,1.0,Ag-F-Li,0.1334314024999998,3.688472988887143,LiAg2F4,7.0,19.20868016201317,0.0,0.0,82.0,Tetragonal,-2.142303901249999,0.0,113.5247451584568,2023-10-08T09:06:53.109000Z,1.0,Ag-F-Li,0.0535445150000004,4.470220888647159,LiAgF2,8.0,14.1905931448071,1.3844,0.0,122.0,Tetragonal,19.20868016201317,14.1905931448071,-0.15570353610267587,0.15570353610267587,-0.3913858388690472,0.3913858388690472,-0.07988688749999939,0.07988688749999939,0.781747899760016,0.781747899760016,-5.018087017206071,5.018087017206071,1.3844,1.3844,-5.018087017206071,5.018087017206071,0.1334314024999998
