target,protocol,feature
capacity_grav,P0,average_voltage
capacity_grav,P0,capacity_vol
capacity_grav,P0,energy_grav
capacity_grav,P0,energy_vol
capacity_grav,P0,max_delta_volume
capacity_grav,P0,stability_charge
capacity_grav,P0,stability_discharge
capacity_grav,P0,fracA_charge
capacity_grav,P0,fracA_discharge
capacity_grav,P0,num_steps
capacity_grav,P0,max_voltage_step
capacity_grav,P0,stability_worst
capacity_grav,P0,fw_parse_ok
capacity_grav,P0,fw_n_elements
capacity_grav,P0,fw_n_atoms
capacity_grav,P0,fw_frac_Li
capacity_grav,P0,fw_frac_Na
capacity_grav,P0,fw_frac_K
capacity_grav,P0,fw_frac_O
capacity_grav,P0,fw_frac_F
capacity_grav,P0,fw_frac_P
capacity_grav,P0,fw_frac_S
capacity_grav,P0,fw_frac_Si
capacity_grav,P0,fw_frac_C
capacity_grav,P0,fw_frac_N
capacity_grav,P0,fw_frac_B
capacity_grav,P0,fw_frac_Cl
capacity_grav,P0,fw_frac_Br
capacity_grav,P0,fw_frac_I
capacity_grav,P0,fw_frac_Mn
capacity_grav,P0,fw_frac_Fe
capacity_grav,P0,fw_frac_Co
capacity_grav,P0,fw_frac_Ni
capacity_grav,P0,fw_frac_Cu
capacity_grav,P0,fw_frac_V
capacity_grav,P0,fw_frac_Ti
capacity_grav,P0,fw_frac_Cr
capacity_grav,P0,fw_frac_Al
capacity_grav,P0,fw_frac_Mg
capacity_grav,P0,fw_frac_Ca
capacity_grav,P0,fw_frac_Zn
capacity_grav,P0,fw_frac_Ag
capacity_grav,P0,fw_frac_As
capacity_grav,P0,fw_Z_mean
capacity_grav,P0,fw_Z_min
capacity_grav,P0,fw_Z_max
capacity_grav,P0,fw_Z_range
capacity_grav,P0,fw_Z_std
capacity_grav,P0,fw_atomic_mass_mean
capacity_grav,P0,fw_atomic_mass_min
capacity_grav,P0,fw_atomic_mass_max
capacity_grav,P0,fw_atomic_mass_range
capacity_grav,P0,fw_atomic_mass_std
capacity_grav,P0,fw_X_mean
capacity_grav,P0,fw_X_min
capacity_grav,P0,fw_X_max
capacity_grav,P0,fw_X_range
capacity_grav,P0,fw_X_std
capacity_grav,P0,fw_row_mean
capacity_grav,P0,fw_row_min
capacity_grav,P0,fw_row_max
capacity_grav,P0,fw_row_range
capacity_grav,P0,fw_row_std
capacity_grav,P0,fw_group_mean
capacity_grav,P0,fw_group_min
capacity_grav,P0,fw_group_max
capacity_grav,P0,fw_group_range
capacity_grav,P0,fw_group_std
capacity_grav,P0,fw_has_O
