target,protocol,feature
stability_discharge,P0,average_voltage
stability_discharge,P0,capacity_grav
stability_discharge,P0,capacity_vol
stability_discharge,P0,energy_grav
stability_discharge,P0,energy_vol
stability_discharge,P0,max_delta_volume
stability_discharge,P0,stability_charge
stability_discharge,P0,fracA_charge
stability_discharge,P0,fracA_discharge
stability_discharge,P0,num_steps
stability_discharge,P0,max_voltage_step
stability_discharge,P0,stability_worst
stability_discharge,P0,fw_parse_ok
stability_discharge,P0,fw_n_elements
stability_discharge,P0,fw_n_atoms
stability_discharge,P0,fw_frac_Li
stability_discharge,P0,fw_frac_Na
stability_discharge,P0,fw_frac_K
stability_discharge,P0,fw_frac_O
stability_discharge,P0,fw_frac_F
stability_discharge,P0,fw_frac_P
stability_discharge,P0,fw_frac_S
stability_discharge,P0,fw_frac_Si
stability_discharge,P0,fw_frac_C
stability_discharge,P0,fw_frac_N
stability_discharge,P0,fw_frac_B
stability_discharge,P0,fw_frac_Cl
stability_discharge,P0,fw_frac_Br
stability_discharge,P0,fw_frac_I
stability_discharge,P0,fw_frac_Mn
stability_discharge,P0,fw_frac_Fe
stability_discharge,P0,fw_frac_Co
stability_discharge,P0,fw_frac_Ni
stability_discharge,P0,fw_frac_Cu
stability_discharge,P0,fw_frac_V
stability_discharge,P0,fw_frac_Ti
stability_discharge,P0,fw_frac_Cr
stability_discharge,P0,fw_frac_Al
stability_discharge,P0,fw_frac_Mg
stability_discharge,P0,fw_frac_Ca
stability_discharge,P0,fw_frac_Zn
stability_discharge,P0,fw_frac_Ag
stability_discharge,P0,fw_frac_As
stability_discharge,P0,fw_Z_mean
stability_discharge,P0,fw_Z_min
stability_discharge,P0,fw_Z_max
stability_discharge,P0,fw_Z_range
stability_discharge,P0,fw_Z_std
stability_discharge,P0,fw_atomic_mass_mean
stability_discharge,P0,fw_atomic_mass_min
stability_discharge,P0,fw_atomic_mass_max
stability_discharge,P0,fw_atomic_mass_range
stability_discharge,P0,fw_atomic_mass_std
stability_discharge,P0,fw_X_mean
stability_discharge,P0,fw_X_min
