target,protocol,feature
energy_grav,P0,fw_has_O
energy_grav,P0,fw_has_F
energy_grav,P0,fw_has_P
energy_grav,P0,fw_has_S
energy_grav,P0,fw_has_Si
energy_grav,P0,fw_has_C
energy_grav,P0,fw_has_N
energy_grav,P0,fw_has_Cl
energy_grav,P0,fw_has_Br
energy_grav,P0,fw_has_I
energy_grav,P0,fw_n_transition_metals
energy_grav,P0,fw_frac_transition_metals
energy_grav,P0,charge_formula_parse_ok
energy_grav,P0,charge_formula_n_elements
energy_grav,P0,charge_formula_n_atoms
energy_grav,P0,charge_formula_frac_Li
energy_grav,P0,charge_formula_frac_Na
energy_grav,P0,charge_formula_frac_K
energy_grav,P0,charge_formula_frac_O
energy_grav,P0,charge_formula_frac_F
energy_grav,P0,charge_formula_frac_P
energy_grav,P0,charge_formula_frac_S
energy_grav,P0,charge_formula_frac_Si
energy_grav,P0,charge_formula_frac_C
energy_grav,P0,charge_formula_frac_N
energy_grav,P0,charge_formula_frac_B
energy_grav,P0,charge_formula_frac_Cl
energy_grav,P0,charge_formula_frac_Br
energy_grav,P0,charge_formula_frac_I
energy_grav,P0,charge_formula_frac_Mn
energy_grav,P0,charge_formula_frac_Fe
energy_grav,P0,charge_formula_frac_Co
energy_grav,P0,charge_formula_frac_Ni
energy_grav,P0,charge_formula_frac_Cu
energy_grav,P0,charge_formula_frac_V
energy_grav,P0,charge_formula_frac_Ti
energy_grav,P0,charge_formula_frac_Cr
energy_grav,P0,charge_formula_frac_Al
energy_grav,P0,charge_formula_frac_Mg
energy_grav,P0,charge_formula_frac_Ca
energy_grav,P0,charge_formula_frac_Zn
energy_grav,P0,charge_formula_frac_Ag
energy_grav,P0,charge_formula_frac_As
energy_grav,P0,charge_formula_Z_mean
energy_grav,P0,charge_formula_Z_min
energy_grav,P0,charge_formula_Z_max
energy_grav,P0,charge_formula_Z_range
energy_grav,P0,charge_formula_Z_std
energy_grav,P0,charge_formula_atomic_mass_mean
energy_grav,P0,charge_formula_atomic_mass_min
energy_grav,P0,charge_formula_atomic_mass_max
energy_grav,P0,charge_formula_atomic_mass_range
energy_grav,P0,charge_formula_atomic_mass_std
energy_grav,P0,charge_formula_X_mean
energy_grav,P0,charge_formula_X_min
energy_grav,P0,charge_formula_X_max
energy_grav,P0,charge_formula_X_range
energy_grav,P0,charge_formula_X_std
energy_grav,P0,charge_formula_row_mean
energy_grav,P0,charge_formula_row_min
energy_grav,P0,charge_formula_row_max
energy_grav,P0,charge_formula_row_range
energy_grav,P0,charge_formula_row_std
energy_grav,P0,charge_formula_group_mean
energy_grav,P0,charge_formula_group_min
energy_grav,P0,charge_formula_group_max
energy_grav,P0,charge_formula_group_range
energy_grav,P0,charge_formula_group_std
energy_grav,P0,charge_formula_has_O
energy_grav,P0,charge_formula_has_F
energy_grav,P0,charge_formula_has_P
energy_grav,P0,charge_formula_has_S
energy_grav,P0,charge_formula_has_Si
energy_grav,P0,charge_formula_has_C
energy_grav,P0,charge_formula_has_N
energy_grav,P0,charge_formula_has_Cl
energy_grav,P0,charge_formula_has_Br
energy_grav,P0,charge_formula_has_I
energy_grav,P0,charge_formula_n_transition_metals
energy_grav,P0,charge_formula_frac_transition_metals
energy_grav,P0,discharge_formula_parse_ok
energy_grav,P0,discharge_formula_n_elements
energy_grav,P0,discharge_formula_n_atoms
energy_grav,P0,discharge_formula_frac_Li
energy_grav,P0,discharge_formula_frac_Na
energy_grav,P0,discharge_formula_frac_K
energy_grav,P0,discharge_formula_frac_O
energy_grav,P0,discharge_formula_frac_F
energy_grav,P0,discharge_formula_frac_P
energy_grav,P0,discharge_formula_frac_S
energy_grav,P0,discharge_formula_frac_Si
energy_grav,P0,discharge_formula_frac_C
energy_grav,P0,discharge_formula_frac_N
energy_grav,P0,discharge_formula_frac_B
energy_grav,P0,discharge_formula_frac_Cl
energy_grav,P0,discharge_formula_frac_Br
energy_grav,P0,discharge_formula_frac_I
energy_grav,P0,discharge_formula_frac_Mn
energy_grav,P0,discharge_formula_frac_Fe
energy_grav,P0,discharge_formula_frac_Co
energy_grav,P0,discharge_formula_frac_Ni
energy_grav,P0,discharge_formula_frac_Cu
energy_grav,P0,discharge_formula_frac_V
energy_grav,P0,discharge_formula_frac_Ti
energy_grav,P0,discharge_formula_frac_Cr
energy_grav,P0,discharge_formula_frac_Al
energy_grav,P0,discharge_formula_frac_Mg
energy_grav,P0,discharge_formula_frac_Ca
energy_grav,P0,discharge_formula_frac_Zn
energy_grav,P0,discharge_formula_frac_Ag
energy_grav,P0,discharge_formula_frac_As
energy_grav,P0,discharge_formula_Z_mean
energy_grav,P0,discharge_formula_Z_min
energy_grav,P0,discharge_formula_Z_max
energy_grav,P0,discharge_formula_Z_range
energy_grav,P0,discharge_formula_Z_std
energy_grav,P0,discharge_formula_atomic_mass_mean
energy_grav,P0,discharge_formula_atomic_mass_min
energy_grav,P0,discharge_formula_atomic_mass_max
energy_grav,P0,discharge_formula_atomic_mass_range
energy_grav,P0,discharge_formula_atomic_mass_std
energy_grav,P0,discharge_formula_X_mean
energy_grav,P0,discharge_formula_X_min
energy_grav,P0,discharge_formula_X_max
energy_grav,P0,discharge_formula_X_range
energy_grav,P0,discharge_formula_X_std
energy_grav,P0,discharge_formula_row_mean
energy_grav,P0,discharge_formula_row_min
energy_grav,P0,discharge_formula_row_max
energy_grav,P0,discharge_formula_row_range
energy_grav,P0,discharge_formula_row_std
energy_grav,P0,discharge_formula_group_mean
energy_grav,P0,discharge_formula_group_min
energy_grav,P0,discharge_formula_group_max
energy_grav,P0,discharge_formula_group_range
energy_grav,P0,discharge_formula_group_std
energy_grav,P0,discharge_formula_has_O
energy_grav,P0,discharge_formula_has_F
energy_grav,P0,discharge_formula_has_P
energy_grav,P0,discharge_formula_has_S
energy_grav,P0,discharge_formula_has_Si
energy_grav,P0,discharge_formula_has_C
energy_grav,P0,discharge_formula_has_N
energy_grav,P0,discharge_formula_has_Cl
energy_grav,P0,discharge_formula_has_Br
energy_grav,P0,discharge_formula_has_I
energy_grav,P0,discharge_formula_n_transition_metals
energy_grav,P0,discharge_formula_frac_transition_metals
energy_grav,P0,wi_Z
energy_grav,P0,wi_atomic_mass
energy_grav,P0,wi_X
energy_grav,P0,wi_row
energy_grav,P0,wi_group
energy_grav,P0,stoich_wi_amount_charge
energy_grav,P0,stoich_wi_amount_discharge
energy_grav,P0,stoich_wi_amount_delta
energy_grav,P0,stoich_abs_wi_amount_delta
energy_grav,P0,stored_fracA_delta
energy_grav,P0,stored_abs_fracA_delta
energy_grav,P0,charge_summary_formation_energy_per_atom
energy_grav,P0,charge_summary_is_metal
energy_grav,P0,charge_summary_volume
energy_grav,P0,charge_summary_theoretical
energy_grav,P0,charge_summary_energy_above_hull
energy_grav,P0,charge_summary_density
energy_grav,P0,charge_summary_nsites
energy_grav,P0,charge_summary_density_atomic
energy_grav,P0,charge_summary_band_gap
energy_grav,P0,charge_summary_is_stable
energy_grav,P0,charge_summary_symmetry_number
energy_grav,P0,discharge_summary_formation_energy_per_atom
energy_grav,P0,discharge_summary_is_metal
energy_grav,P0,discharge_summary_volume
energy_grav,P0,discharge_summary_theoretical
energy_grav,P0,discharge_summary_energy_above_hull
energy_grav,P0,discharge_summary_density
energy_grav,P0,discharge_summary_nsites
energy_grav,P0,discharge_summary_density_atomic
energy_grav,P0,discharge_summary_band_gap
energy_grav,P0,discharge_summary_is_stable
energy_grav,P0,discharge_summary_symmetry_number
energy_grav,P0,charge_summary_volume_per_site
energy_grav,P0,discharge_summary_volume_per_site
energy_grav,P0,summary_delta_volume_fraction
energy_grav,P0,summary_abs_delta_volume_fraction
energy_grav,P0,summary_delta_formation_energy_per_atom
energy_grav,P0,summary_abs_delta_formation_energy_per_atom
energy_grav,P0,summary_delta_energy_above_hull
energy_grav,P0,summary_abs_delta_energy_above_hull
energy_grav,P0,summary_delta_density
energy_grav,P0,summary_abs_delta_density
energy_grav,P0,summary_delta_density_atomic
energy_grav,P0,summary_abs_delta_density_atomic
energy_grav,P0,summary_delta_band_gap
energy_grav,P0,summary_abs_delta_band_gap
energy_grav,P0,summary_delta_volume_per_site
energy_grav,P0,summary_abs_delta_volume_per_site
energy_grav,P0,summary_worst_energy_above_hull
