record_index,working_ion,electrode_uid,framework_uid,coarse_family,chemsys,host_chemsys_no_working_ion,mask_raw_all_records,mask_voltage_0_to_6,mask_capacity_grav_positive_le_1000,mask_capacity_vol_positive_le_10000,mask_energy_grav_nonnegative_le_6000,mask_energy_vol_nonnegative_le_50000,mask_volume_change_0_to_2,mask_stability_charge_0_to_2,mask_stability_discharge_0_to_2,mask_stability_worst_0_to_2,mask_physics_plausible_primary,mask_physics_plausible_all_targets
Li_000756,Li,el_5648c6878e10eaf0,Li|V2SiGeO10,silicate_like,Ge-O-Si-V,Ge-O-Si-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000757,Li,el_8f2cee6bbb5d44e2,Li|V(GeO3)2,transition_metal_oxide_like,Ge-O-V,Ge-O-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000758,Li,el_75832ffa7e998291,Li|VGeO4,transition_metal_oxide_like,Ge-O-V,Ge-O-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000759,Li,el_3ee14788b9de4af3,Li|VGeO5,transition_metal_oxide_like,Ge-O-V,Ge-O-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000760,Li,el_c9b397a49440f0a3,Li|KNi2H3(SeO5)2,transition_metal_oxide_like,H-K-Ni-O-Se,H-K-Ni-O-Se,True,True,True,True,True,True,True,True,True,True,True,True
Li_000761,Li,el_3a578501fa4530f1,Li|MnPHO5,polyanion_phosphate_like,H-Mn-O-P,H-Mn-O-P,True,True,True,True,True,True,True,False,False,False,True,False
Li_000762,Li,el_3a2670e6d59a1aac,Li|MnPHO5,polyanion_phosphate_like,H-Mn-O-P,H-Mn-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000763,Li,el_88416016a9cf8b4f,Li|MnP2HO8,polyanion_phosphate_like,H-Mn-O-P,H-Mn-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000764,Li,el_4d8bfc3023be7df9,Li|MnPHO5,polyanion_phosphate_like,H-Mn-O-P,H-Mn-O-P,True,False,True,True,False,False,True,False,False,False,False,False
Li_000765,Li,el_e603456b506084ef,Li|MnPH2O5,polyanion_phosphate_like,H-Mn-O-P,H-Mn-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000766,Li,el_f2196cd95976f483,Li|Mn2P4H3O16,polyanion_phosphate_like,H-Mn-O-P,H-Mn-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000767,Li,el_42f0ada6f379897f,Li|MnP2HO7,polyanion_phosphate_like,H-Mn-O-P,H-Mn-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000768,Li,el_170b1405ab6d2877,Li|MnVP2(HO5)2,polyanion_phosphate_like,H-Mn-O-P-V,H-Mn-O-P-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000769,Li,el_2209d2d81b3b4590,Li|MnVP2(HO5)2,polyanion_phosphate_like,H-Mn-O-P-V,H-Mn-O-P-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000770,Li,el_f62b6b204938c8b1,Li|MnH4(SO5)2,sulfate_or_sulfur_oxoanion_like,H-Mn-O-S,H-Mn-O-S,True,True,True,True,True,True,True,True,True,True,True,True
Li_000771,Li,el_2df94808744f6643,Li|MnVP2(HO5)2,polyanion_phosphate_like,H-Mn-O-P-V,H-Mn-O-P-V,True,False,True,True,False,False,True,False,False,False,False,False
Li_000772,Li,el_d6e66313e084d262,Li|MnH4(SO5)2,sulfate_or_sulfur_oxoanion_like,H-Mn-O-S,H-Mn-O-S,True,True,True,True,True,True,True,True,True,True,True,True
Li_000773,Li,el_d7e8b24975800662,Li|MnH6(S2O9)2,sulfate_or_sulfur_oxoanion_like,H-Mn-O-S,H-Mn-O-S,True,True,True,True,True,True,True,True,True,True,True,True
Li_000774,Li,el_dccbfe58519aa265,Li|MnH8(SO6)2,sulfate_or_sulfur_oxoanion_like,H-Mn-O-S,H-Mn-O-S,True,True,True,True,True,True,True,True,True,True,True,True
Li_000775,Li,el_13797cc56819349b,Li|NiH12(SO7)2,sulfate_or_sulfur_oxoanion_like,H-Ni-O-S,H-Ni-O-S,True,True,True,True,True,True,True,True,True,True,True,True
Li_000776,Li,el_04c69ad1b2293e39,Li|SnPHO5,polyanion_phosphate_like,H-O-P-Sn,H-O-P-Sn,True,True,True,True,True,True,True,True,True,True,True,True
Li_000777,Li,el_22a0364242304a6a,Li|SbPHO5,polyanion_phosphate_like,H-O-P-Sb,H-O-P-Sb,True,True,True,True,True,True,True,True,True,True,True,True
Li_000778,Li,el_5e3812262479dd52,Li|SnPHO5,polyanion_phosphate_like,H-O-P-Sn,H-O-P-Sn,True,True,True,True,True,True,True,False,False,False,True,False
Li_000779,Li,el_28d50cd212c626ae,Li|SnPHO5,polyanion_phosphate_like,H-O-P-Sn,H-O-P-Sn,True,True,True,True,True,True,True,False,False,False,True,False
Li_000780,Li,el_81c19f2716bd70dc,Li|Sn2P4H3O16,polyanion_phosphate_like,H-O-P-Sn,H-O-P-Sn,True,True,True,True,True,True,True,True,True,True,True,True
Li_000781,Li,el_d7e398941b3e0224,Li|VP2HO8,polyanion_phosphate_like,H-O-P-V,H-O-P-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000782,Li,el_867152154f605302,Li|VP2HO8,polyanion_phosphate_like,H-O-P-V,H-O-P-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000783,Li,el_da5aabd21e0e9428,Li|VP2HO8,polyanion_phosphate_like,H-O-P-V,H-O-P-V,True,False,True,True,True,True,True,False,False,False,False,False
Li_000784,Li,el_556a5d75a0ae634d,Li|V2P4H3O16,polyanion_phosphate_like,H-O-P-V,H-O-P-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000785,Li,el_6473fbc02a6e8a91,Li|VP2HO8,polyanion_phosphate_like,H-O-P-V,H-O-P-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000786,Li,el_56a3cf72de837cd8,Li|VP2HO8,polyanion_phosphate_like,H-O-P-V,H-O-P-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000787,Li,el_5ef9c45edeb9e86b,Li|VPHO5,polyanion_phosphate_like,H-O-P-V,H-O-P-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000788,Li,el_e6eaf2260adc4f6a,Li|VSi4(HO6)2,silicate_like,H-O-Si-V,H-O-Si-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000789,Li,el_1d8b0c80af6856ef,Li|VP2HO8,polyanion_phosphate_like,H-O-P-V,H-O-P-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000790,Li,el_ed4cf749527f767d,Li|HoSn2,other_or_unclear,Ho-Sn,Ho-Sn,True,False,True,True,False,False,True,True,True,True,False,False
Li_000791,Li,el_27dea69291f8b9f8,Li|Nd2NbInO7,transition_metal_oxide_like,In-Nb-Nd-O,In-Nb-Nd-O,True,False,True,True,False,False,True,True,True,True,False,False
Li_000792,Li,el_a087b85f452fe801,Li|InSb,other_or_unclear,In-Sb,In-Sb,True,False,True,True,False,False,False,True,True,True,False,False
Li_000793,Li,el_63e2f1463e61797c,Li|KMnO2,transition_metal_oxide_like,K-Mn-O,K-Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000794,Li,el_b1665257bc4281a1,Li|K11Mn4O16,transition_metal_oxide_like,K-Mn-O,K-Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000795,Li,el_4afd12022a502dc4,Li|KMnO2,transition_metal_oxide_like,K-Mn-O,K-Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000796,Li,el_aee3d919f4185494,Li|K2MnO4,transition_metal_oxide_like,K-Mn-O,K-Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000797,Li,el_441feb3965aaa802,Li|KMn2O4,transition_metal_oxide_like,K-Mn-O,K-Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000798,Li,el_1ec375dee72e2aeb,Li|KNd2NbO6,transition_metal_oxide_like,K-Nb-Nd-O,K-Nb-Nd-O,True,False,True,True,False,False,True,True,True,True,False,False
Li_000799,Li,el_8a4ccccf1c1f07c1,Li|KNb2O5,transition_metal_oxide_like,K-Nb-O,K-Nb-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000800,Li,el_e334c5afd676ae20,Li|KNb2PO8,polyanion_phosphate_like,K-Nb-O-P,K-Nb-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000801,Li,el_1073fd43f0a1d760,Li|KTi2(PO5)2,polyanion_phosphate_like,K-O-P-Ti,K-O-P-Ti,True,True,True,True,True,True,True,True,True,True,True,True
Li_000802,Li,el_66367fe058b4bda7,Li|K2NiO4,transition_metal_oxide_like,K-Ni-O,K-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000803,Li,el_67b8fcde56048efb,Li|K2VPO6,polyanion_phosphate_like,K-O-P-V,K-O-P-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000804,Li,el_af6259460f2e734a,Li|K(WO3)6,transition_metal_oxide_like,K-O-W,K-O-W,True,True,True,True,True,True,True,True,True,True,True,True
Li_000805,Li,el_ca758bd900cde3c3,Li|KWO3,transition_metal_oxide_like,K-O-W,K-O-W,True,False,True,True,False,False,True,True,True,True,False,False
Li_000806,Li,el_318bf3a87ec233b6,Li|La3MnO7,transition_metal_oxide_like,La-Mn-O,La-Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000807,Li,el_4a9226faef19698c,Li|K(WO3)3,transition_metal_oxide_like,K-O-W,K-O-W,True,True,True,True,True,True,True,True,True,True,True,True
Li_000808,Li,el_01d453be88e6b36e,Li|La4MnO8,transition_metal_oxide_like,La-Mn-O,La-Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000809,Li,el_cfcb4e9669d83db4,Li|La4MnO8,transition_metal_oxide_like,La-Mn-O,La-Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000810,Li,el_dffda11cf97e2b94,Li|SrLa3MnO8,transition_metal_oxide_like,La-Mn-O-Sr,La-Mn-O-Sr,True,True,True,True,True,True,True,True,True,True,True,True
Li_000811,Li,el_e2bbc2e5739e731d,Li|La6Mn3O14,transition_metal_oxide_like,La-Mn-O,La-Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000812,Li,el_463bfa4962869f28,Li|La2MoO6,transition_metal_oxide_like,La-Mo-O,La-Mo-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000813,Li,el_9efa0bbd15bd48d0,Li|La3Nb2O12,transition_metal_oxide_like,La-Nb-O,La-Nb-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000814,Li,el_49b2e0810712131c,Li|LaNb4O12,transition_metal_oxide_like,La-Nb-O,La-Nb-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000815,Li,el_8bd7e6ef21379599,Li|LaNb4O12,transition_metal_oxide_like,La-Nb-O,La-Nb-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000816,Li,el_9c06c07160de344f,Li|La4Ni3WO12,transition_metal_oxide_like,La-Ni-O-W,La-Ni-O-W,True,False,True,True,False,False,True,True,True,True,False,False
Li_000817,Li,el_6e5f8a27d34d4a25,Li|La4TiNb7O28,transition_metal_oxide_like,La-Nb-O-Ti,La-Nb-O-Ti,True,True,True,True,True,True,True,True,True,True,True,True
Li_000818,Li,el_9f1bc4e66f82012e,Li|La5Ti6Nb2O26,transition_metal_oxide_like,La-Nb-O-Ti,La-Nb-O-Ti,True,True,True,True,True,True,True,True,True,True,True,True
Li_000819,Li,el_d960d278124b652e,Li|La3Ni2Sn7,other_or_unclear,La-Ni-Sn,La-Ni-Sn,True,False,True,True,False,False,True,True,True,True,False,False
Li_000820,Li,el_d14315d1b2f1aa72,Li|La4NiO8,transition_metal_oxide_like,La-Ni-O,La-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000821,Li,el_ac57a3ebabbc04be,Li|La5Ti8O24,transition_metal_oxide_like,La-O-Ti,La-O-Ti,True,True,True,True,True,True,True,True,True,True,True,True
Li_000822,Li,el_bc5a4a16719cd297,Li|La3(SbO6)2,oxide_like_other,La-O-Sb,La-O-Sb,True,True,True,True,True,True,True,True,True,True,True,True
Li_000823,Li,el_f3e9c4cabe465569,Li|La3(SnO6)2,oxide_like_other,La-O-Sn,La-O-Sn,True,True,True,True,True,True,True,True,True,True,True,True
Li_000824,Li,el_5bcecd39a1597379,Li|LaTi2O6,transition_metal_oxide_like,La-O-Ti,La-O-Ti,True,True,True,True,True,True,True,True,True,True,True,True
Li_000825,Li,el_4b63c43e64308ffb,Li|La3Ti4O12,transition_metal_oxide_like,La-O-Ti,La-O-Ti,True,True,True,True,True,True,True,True,True,True,True,True
Li_000826,Li,el_35b15a102073e9c2,Li|La4Ti3O12,transition_metal_oxide_like,La-O-Ti,La-O-Ti,True,True,True,True,True,True,True,True,True,True,True,True
Li_000827,Li,el_dd4b12ef3f3e3fb0,Li|LuSn2,other_or_unclear,Lu-Sn,Lu-Sn,True,False,True,True,False,False,True,True,True,True,False,False
Li_000828,Li,el_8544252ee523be7d,Li|Mg2Mn3O8,transition_metal_oxide_like,Mg-Mn-O,Mg-Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000829,Li,el_96ce5a5ef2ed26b6,Li|Mg2Ni,other_or_unclear,Mg-Ni,Mg-Ni,True,True,True,True,True,True,True,True,True,True,True,True
Li_000830,Li,el_056de46e6be66f9b,Li|Mg(NiO2)4,transition_metal_oxide_like,Mg-Ni-O,Mg-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000831,Li,el_a2854599afbd633c,Li|MgNi3O8,transition_metal_oxide_like,Mg-Ni-O,Mg-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000832,Li,el_dad0ffc8ec9696a7,Li|Mg(Ni6O13)2,transition_metal_oxide_like,Mg-Ni-O,Mg-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000833,Li,el_315b2bfe41c873b8,Li|Mg3Ti6O16,transition_metal_oxide_like,Mg-O-Ti,Mg-O-Ti,True,True,True,True,True,True,True,True,True,True,True,True
Li_000834,Li,el_2ea7b144b9cfa450,Li|Mg11(WO4)12,transition_metal_oxide_like,Mg-O-W,Mg-O-W,True,True,True,True,True,True,True,True,True,True,True,True
Li_000835,Li,el_edf3a01b8a5e0f4d,Li|MgSn,other_or_unclear,Mg-Sn,Mg-Sn,True,True,True,True,True,True,True,True,True,True,True,True
Li_000836,Li,el_bcde3415cb7cc8ed,Li|MgSbPd,other_or_unclear,Mg-Pd-Sb,Mg-Pd-Sb,True,True,True,True,True,True,True,True,True,True,True,True
Li_000837,Li,el_0402a0321584a0a4,Li|MgSb,other_or_unclear,Mg-Sb,Mg-Sb,True,False,True,True,False,False,True,True,True,True,False,False
Li_000838,Li,el_6d85319480901688,Li|MgSbPt,other_or_unclear,Mg-Pt-Sb,Mg-Pt-Sb,True,True,True,True,True,True,True,True,True,True,True,True
Li_000839,Li,el_d4997b071134ccbf,Li|Mn2N3,other_or_unclear,Mn-N,Mn-N,True,True,True,True,True,True,True,True,True,True,True,True
Li_000840,Li,el_0e2c84dcb79367fb,Li|Na3Mn5O9,transition_metal_oxide_like,Mn-Na-O,Mn-Na-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000841,Li,el_5ec665ac0f2ee74e,Li|Na5Mn2O8,transition_metal_oxide_like,Mn-Na-O,Mn-Na-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000842,Li,el_be998ac475464108,Li|NaMnP2O7,polyanion_phosphate_like,Mn-Na-O-P,Mn-Na-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000843,Li,el_0e71162d376bcfdf,Li|Na2Mn(PO3)5,polyanion_phosphate_like,Mn-Na-O-P,Mn-Na-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000844,Li,el_61d0d8d3b089d48b,Li|Mn2NbNi3(PO4)6,polyanion_phosphate_like,Mn-Nb-Ni-O-P,Mn-Nb-Ni-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000845,Li,el_9c36ca0c47711649,Li|MnNbO4,transition_metal_oxide_like,Mn-Nb-O,Mn-Nb-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000846,Li,el_24f0c3517778caee,Li|Mn3NbO8,transition_metal_oxide_like,Mn-Nb-O,Mn-Nb-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000847,Li,el_e63ef41455d91941,Li|MnNb4O12,transition_metal_oxide_like,Mn-Nb-O,Mn-Nb-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000848,Li,el_2b38f5059bfcec27,Li|Mn3Nb(PO4)4,polyanion_phosphate_like,Mn-Nb-O-P,Mn-Nb-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000849,Li,el_f37d741e9e94daea,Li|Mn3Nb(PO4)6,polyanion_phosphate_like,Mn-Nb-O-P,Mn-Nb-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000850,Li,el_0ecfbeaa218db4fe,Li|Mn7Nb(PO4)12,polyanion_phosphate_like,Mn-Nb-O-P,Mn-Nb-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000851,Li,el_b4582b89477a1b9d,Li|MnNi3O8,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000852,Li,el_41b2cf2a9999925d,Li|MnNiO4,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000853,Li,el_0f761a377be24197,Li|Mn2Ni3O10,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000854,Li,el_eb3ccc662887a5e9,Li|Mn3NiO8,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000855,Li,el_c2cef1f58ef45a47,Li|Mn5NiO12,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000856,Li,el_3eda4ead21991087,Li|Mn3NiO8,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000857,Li,el_492e6bc8ad777c85,Li|Mn2NiO6,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000858,Li,el_70b35052f29a695f,Li|Mn15NiO32,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000859,Li,el_63d1e12f56a7a478,Li|Mn3NiO8,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000860,Li,el_3c71af17a16f4350,Li|Mn5Ni3O16,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000861,Li,el_d024a81d556cebb2,Li|Mn5(NiO6)2,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000862,Li,el_0546b3161dab4b25,Li|Mn2Ni5O12,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000863,Li,el_4935460978306a5f,Li|Mn(NiO3)2,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000864,Li,el_3d2a816a1f575c57,Li|Mn2NiO6,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000865,Li,el_ef4bfcf56b2b2fb3,Li|Mn4NiO8,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000866,Li,el_cd6ba55ac1ac48e3,Li|Mn3NiO8,transition_metal_oxide_like,Mn-Ni-O,Mn-Ni-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000867,Li,el_aaa84b85a20a08c0,Li|MnNi(PO4)2,polyanion_phosphate_like,Mn-Ni-O-P,Mn-Ni-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000868,Li,el_4519a0b3e1832cc4,Li|MnNi(PO4)2,polyanion_phosphate_like,Mn-Ni-O-P,Mn-Ni-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000869,Li,el_66300fcb63a2beb1,Li|MnNi3(PO4)6,polyanion_phosphate_like,Mn-Ni-O-P,Mn-Ni-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000870,Li,el_984407507869f428,Li|MnNi(PO4)2,polyanion_phosphate_like,Mn-Ni-O-P,Mn-Ni-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000871,Li,el_ca6c39d15e546520,Li|Mn3Ni(PO4)4,polyanion_phosphate_like,Mn-Ni-O-P,Mn-Ni-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000872,Li,el_090390bb3b3859a6,Li|Mn7Ni(PO4)12,polyanion_phosphate_like,Mn-Ni-O-P,Mn-Ni-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000873,Li,el_4bb8f27eca35f428,Li|MnNi3(PO4)4,polyanion_phosphate_like,Mn-Ni-O-P,Mn-Ni-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000874,Li,el_fdb94a811829a4bc,Li|Mn5Ni(PO4)6,polyanion_phosphate_like,Mn-Ni-O-P,Mn-Ni-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000875,Li,el_95959bc0ee55ca98,Li|Mn2Ni(PO4)3,polyanion_phosphate_like,Mn-Ni-O-P,Mn-Ni-O-P,True,True,True,True,True,True,True,True,True,True,True,True
Li_000876,Li,el_232bfa18e7dfaec1,Li|Mn2VNi3(PO4)6,polyanion_phosphate_like,Mn-Ni-O-P-V,Mn-Ni-O-P-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000877,Li,el_2a868e103ec3dda8,Li|TiMn2Ni3(PO4)6,polyanion_phosphate_like,Mn-Ni-O-P-Ti,Mn-Ni-O-P-Ti,True,True,True,True,True,True,True,True,True,True,True,True
Li_000878,Li,el_f9ca7e1ed8017704,Li|Ti2Mn3Ni3O16,transition_metal_oxide_like,Mn-Ni-O-Ti,Mn-Ni-O-Ti,True,True,True,True,True,True,True,True,True,True,True,True
Li_000879,Li,el_c98957403896d58e,Li|Mn3Ni3(TeO8)2,transition_metal_oxide_like,Mn-Ni-O-Te,Mn-Ni-O-Te,True,True,True,True,True,True,True,True,True,True,True,True
Li_000880,Li,el_8b41ea544ec49d2c,Li|MnV4NiO12,transition_metal_oxide_like,Mn-Ni-O-V,Mn-Ni-O-V,True,True,True,True,True,True,True,True,True,True,True,True
Li_000881,Li,el_d8882b27ab9ae36c,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000882,Li,el_806ed04f28fe8106,Li|Mn17O40,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000883,Li,el_7fd2b4934af922f6,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000884,Li,el_85743922b9af6089,Li|Mn5O12,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000885,Li,el_3b27f7a2e936410d,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000886,Li,el_ddd9b022fbdac746,Li|MnO4,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000887,Li,el_531c7ff2cb2624e1,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000888,Li,el_340a0c50a79f9c01,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000889,Li,el_1dcd221b5dbe062c,Li|Mn15O32,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000890,Li,el_f909a9cbdb483304,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000891,Li,el_5aee8d811d832e8b,Li|Mn3O8,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000892,Li,el_9b9351485b52c486,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000893,Li,el_9d3361d9df2b4fec,Li|Mn7O12,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000894,Li,el_6f85f77cf0738fdd,Li|Mn7O16,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000895,Li,el_374775e86d81298c,Li|Mn5O8,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000896,Li,el_2d613046dbb44aa7,Li|Mn7O16,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000897,Li,el_e1e2642050098f10,Li|Mn3O8,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000898,Li,el_fa08fa6347230a23,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000899,Li,el_75d7b39b1e63ca59,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000900,Li,el_42f06de0ff9c0814,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000901,Li,el_e59cacb04048dd88,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000902,Li,el_dac7a20a4fcb76f5,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000903,Li,el_18f96530b7a3d689,Li|Mn21O40,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000904,Li,el_078c5199f8554ab3,Li|Mn5O12,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000905,Li,el_9cb5e70386050028,Li|Mn2O9,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000906,Li,el_64148487716d9ec5,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000907,Li,el_061d9ee1f5971a1a,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000908,Li,el_9555d35362364eec,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000909,Li,el_1b795eac8a927c45,Li|Mn21O40,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000910,Li,el_4c14c5ce738accf9,Li|MnO2,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
Li_000911,Li,el_8e5cfc3910d2e95c,Li|MnO3,transition_metal_oxide_like,Mn-O,Mn-O,True,True,True,True,True,True,True,True,True,True,True,True
