target,model_name,leaky_protocol,clean_protocol,hard_split,interaction_mae_point,bootstrap_reps,ci95_low,ci95_high,probability_interaction_positive,ci_excludes_zero
energy_grav,Ridge,P4,P3,leave_working_ion_out,45.40933505271064,2000,19.11820837578121,61.095357794622814,1.0,True
energy_grav,Ridge,P0,P1,framework_groupkfold,6.584760178483005,2000,-1.8227027735324695,15.018081457369616,0.934,False
energy_grav,Ridge,P0,P1,leave_family_out,89.14260905511892,2000,-15.140436753274646,192.39222467852085,0.955,False
energy_grav,Ridge,P0,P1,leave_chemical_system_out,19.014575143791426,2000,2.900812181030491,37.13250714217811,0.992,True
energy_grav,Ridge,P0,P1,leave_working_ion_out,-80.07632303077392,2000,-145.82102448872982,-5.381276278136985,0.014,True
energy_grav,Ridge,P0,P2,framework_groupkfold,3.729309439649338,2000,-0.9235314363590703,8.002800481694656,0.9455,False
energy_grav,Ridge,P0,P2,leave_family_out,181.75625899098094,2000,9.665512173264233,376.2545780774228,0.98,True
energy_grav,Ridge,P0,P2,leave_chemical_system_out,4.670587992418286,2000,-8.740452341154228,20.885256904610582,0.6965,False
energy_grav,Ridge,P0,P2,leave_working_ion_out,-34.63271036563174,2000,-98.69794053147402,37.32162376066795,0.172,False
energy_grav,Ridge,P0,P3,framework_groupkfold,6.158571659249429,2000,1.6101270884737056,11.146949651432125,0.998,True
energy_grav,Ridge,P0,P3,leave_family_out,148.35249103971807,2000,-28.202227337493557,350.6019618904456,0.9395,False
energy_grav,Ridge,P0,P3,leave_chemical_system_out,4.9044993119874025,2000,-8.536332887730977,21.32277776892562,0.7265,False
energy_grav,Ridge,P0,P3,leave_working_ion_out,-39.187808532330195,2000,-101.45810353274176,34.136000559791064,0.145,False
energy_grav,ExtraTrees,P4,P1,framework_groupkfold,7.461697196567425,2000,1.5203867723437612,14.062187282564507,0.9925,True
energy_grav,ExtraTrees,P4,P1,leave_family_out,37.93662965552666,2000,-0.8965558411959362,78.24187187760657,0.972,False
energy_grav,ExtraTrees,P4,P1,leave_chemical_system_out,20.88917428948451,2000,2.850224713915408,39.99107107084971,0.9915,True
energy_grav,ExtraTrees,P4,P1,leave_working_ion_out,-3.04473561037722,2000,-36.67049567760066,48.54309138567367,0.4,False
energy_grav,ExtraTrees,P4,P2,framework_groupkfold,7.6873383347219395,2000,3.3427470392844487,11.898384514758611,1.0,True
energy_grav,ExtraTrees,P4,P2,leave_family_out,56.650696031283374,2000,26.825589313715753,91.49673757330966,1.0,True
energy_grav,ExtraTrees,P4,P2,leave_chemical_system_out,15.103340265938312,2000,0.7706894810581628,32.67933709215432,0.9825,True
energy_grav,ExtraTrees,P4,P2,leave_working_ion_out,44.27180808186152,2000,24.0528736801327,76.19887484449151,1.0,True
energy_grav,ExtraTrees,P4,P3,framework_groupkfold,10.410121164562067,2000,6.358825075007924,15.014089202007204,1.0,True
energy_grav,ExtraTrees,P4,P3,leave_family_out,55.11250263916605,2000,27.4853510570845,87.17047147630736,1.0,True
energy_grav,ExtraTrees,P4,P3,leave_chemical_system_out,18.21664784194375,2000,5.550104265964803,34.929083064555996,0.9975,True
energy_grav,ExtraTrees,P4,P3,leave_working_ion_out,44.26431372623931,2000,21.20824564977095,83.94333340789494,1.0,True
energy_grav,ExtraTrees,P0,P1,framework_groupkfold,5.6274165733145995,2000,-0.5136776746033993,12.475219839536699,0.9645,False
energy_grav,ExtraTrees,P0,P1,leave_family_out,21.40817349821286,2000,-18.983773676470605,61.53333800319064,0.8285,False
energy_grav,ExtraTrees,P0,P1,leave_chemical_system_out,18.904604103763674,2000,1.9138848500370689,38.13769405871573,0.987,True
energy_grav,ExtraTrees,P0,P1,leave_working_ion_out,-9.800188695430517,2000,-45.94112504118659,41.46083989127744,0.293,False
energy_grav,ExtraTrees,P0,P2,framework_groupkfold,5.8530577114691145,2000,1.2597805355958684,10.498130374877489,0.994,True
energy_grav,ExtraTrees,P0,P2,leave_family_out,40.122239873969576,2000,4.929961575493399,77.73278071514297,0.989,True
energy_grav,ExtraTrees,P0,P2,leave_chemical_system_out,13.118770080217471,2000,-2.436417711134949,30.32924863180615,0.9525,False
energy_grav,ExtraTrees,P0,P2,leave_working_ion_out,37.51635499680822,2000,13.612384328380875,69.33935035623635,1.0,True
energy_grav,ExtraTrees,P0,P3,framework_groupkfold,8.575840541309242,2000,4.4192428579239635,12.975913438455237,1.0,True
energy_grav,ExtraTrees,P0,P3,leave_family_out,38.584046481852255,2000,5.503605106992863,74.86119062413884,0.9935,True
energy_grav,ExtraTrees,P0,P3,leave_chemical_system_out,16.232077656222913,2000,3.0584430968411414,33.28641898204074,0.9925,True
energy_grav,ExtraTrees,P0,P3,leave_working_ion_out,37.508860641186004,2000,10.387950531265924,75.98246635480132,1.0,True
max_delta_volume,Ridge,P4,P1,framework_groupkfold,0.0008673267812027871,2000,-0.000867943455557075,0.0025613225184212512,0.825,False
max_delta_volume,Ridge,P4,P1,leave_family_out,0.1028899788921677,2000,0.03086778679747867,0.19921122662463178,1.0,True
max_delta_volume,Ridge,P4,P1,leave_chemical_system_out,-0.0016832051874872047,2000,-0.00649367749799403,0.003995261177237641,0.2425,False
max_delta_volume,Ridge,P4,P1,leave_working_ion_out,0.032502489304444465,2000,0.01856736994394322,0.05483790933630256,1.0,True
max_delta_volume,Ridge,P4,P2,framework_groupkfold,0.0007425496756445934,2000,-0.000975915082270815,0.0024955950741006446,0.7945,False
max_delta_volume,Ridge,P4,P2,leave_family_out,0.10184293142696066,2000,0.02905770162236501,0.19982499515370214,1.0,True
max_delta_volume,Ridge,P4,P2,leave_chemical_system_out,-0.0024667341239197112,2000,-0.007195977492180381,0.0029928052776038053,0.152,False
max_delta_volume,Ridge,P4,P2,leave_working_ion_out,0.0316094993155049,2000,0.01818159254850624,0.052674117918213255,1.0,True
