target,model_name,leaky_protocol,clean_protocol,hard_split,leaky_domain_penalty_mae,clean_domain_penalty_mae,leakage_domain_interaction_mae,interpretation
capacity_grav,ExtraTrees,P0,P1,leave_family_out,13.926448059956059,17.086842229077853,3.160394169121794,leakage_masks_domain_shift
capacity_grav,ExtraTrees,P0,P1,leave_chemical_system_out,-0.19115393627714683,7.068113787542472,7.259267723819619,leakage_masks_domain_shift
capacity_grav,ExtraTrees,P0,P1,leave_working_ion_out,3.7456565806340425,0.5611832707790967,-3.184473309854946,no_masking_or_reverse
capacity_grav,ExtraTrees,P0,P2,framework_groupkfold,0.46833213672937113,1.6590789281179354,1.1907467913885643,leakage_masks_domain_shift
capacity_grav,ExtraTrees,P0,P2,leave_family_out,13.926448059956059,23.94071734451641,10.014269284560353,leakage_masks_domain_shift
capacity_grav,ExtraTrees,P0,P2,leave_chemical_system_out,-0.19115393627714683,1.2137013427422367,1.4048552790193836,leakage_masks_domain_shift
capacity_grav,ExtraTrees,P0,P2,leave_working_ion_out,3.7456565806340425,16.90996005191631,13.164303471282269,leakage_masks_domain_shift
capacity_grav,ExtraTrees,P0,P3,framework_groupkfold,0.46833213672937113,2.1148145471254054,1.6464824103960343,leakage_masks_domain_shift
capacity_grav,ExtraTrees,P0,P3,leave_family_out,13.926448059956059,20.376714619860643,6.450266559904584,leakage_masks_domain_shift
capacity_grav,ExtraTrees,P0,P3,leave_chemical_system_out,-0.19115393627714683,3.030171437516067,3.221325373793214,leakage_masks_domain_shift
capacity_grav,ExtraTrees,P0,P3,leave_working_ion_out,3.7456565806340425,10.791588249686743,7.045931669052701,leakage_masks_domain_shift
energy_grav,Ridge,P4,P1,framework_groupkfold,-0.04849725936101945,6.352929415580007,6.4014266749410265,leakage_masks_domain_shift
energy_grav,Ridge,P4,P1,leave_family_out,2.305563189978143,144.25824262638199,141.95267943640386,leakage_masks_domain_shift
energy_grav,Ridge,P4,P1,leave_chemical_system_out,-0.325301101100675,16.132095721170288,16.45739682227096,leakage_masks_domain_shift
energy_grav,Ridge,P4,P1,leave_working_ion_out,5.289251236854801,9.810071791121715,4.520820554266914,leakage_masks_domain_shift
energy_grav,Ridge,P4,P2,framework_groupkfold,-0.04849725936101945,3.49747867674634,3.5459759361073595,leakage_masks_domain_shift
energy_grav,Ridge,P4,P2,leave_family_out,2.305563189978143,236.871892562244,234.56632937226587,leakage_masks_domain_shift
energy_grav,Ridge,P4,P2,leave_chemical_system_out,-0.325301101100675,1.7881085697971457,2.1134096708978207,leakage_masks_domain_shift
energy_grav,Ridge,P4,P2,leave_working_ion_out,5.289251236854801,55.2536844562639,49.964433219409095,leakage_masks_domain_shift
energy_grav,Ridge,P4,P3,framework_groupkfold,-0.04849725936101945,5.9267408963464305,5.97523815570745,leakage_masks_domain_shift
energy_grav,Ridge,P4,P3,leave_family_out,2.305563189978143,203.46812461098114,201.162561421003,leakage_masks_domain_shift
energy_grav,Ridge,P4,P3,leave_chemical_system_out,-0.325301101100675,2.0220198893662626,2.3473209904669377,leakage_masks_domain_shift
energy_grav,Ridge,P4,P3,leave_working_ion_out,5.289251236854801,50.69858628956544,45.40933505271064,leakage_masks_domain_shift
energy_grav,Ridge,P0,P1,framework_groupkfold,-0.2318307629029981,6.352929415580007,6.584760178483005,leakage_masks_domain_shift
energy_grav,Ridge,P0,P1,leave_family_out,55.11563357126306,144.25824262638199,89.14260905511892,leakage_masks_domain_shift
energy_grav,Ridge,P0,P1,leave_chemical_system_out,-2.88247942262114,16.132095721170288,19.014575143791426,leakage_masks_domain_shift
energy_grav,Ridge,P0,P1,leave_working_ion_out,89.88639482189564,9.810071791121715,-80.07632303077392,no_masking_or_reverse
energy_grav,Ridge,P0,P2,framework_groupkfold,-0.2318307629029981,3.49747867674634,3.729309439649338,leakage_masks_domain_shift
energy_grav,Ridge,P0,P2,leave_family_out,55.11563357126306,236.871892562244,181.75625899098094,leakage_masks_domain_shift
energy_grav,Ridge,P0,P2,leave_chemical_system_out,-2.88247942262114,1.7881085697971457,4.670587992418286,leakage_masks_domain_shift
energy_grav,Ridge,P0,P2,leave_working_ion_out,89.88639482189564,55.2536844562639,-34.63271036563174,no_masking_or_reverse
energy_grav,Ridge,P0,P3,framework_groupkfold,-0.2318307629029981,5.9267408963464305,6.158571659249429,leakage_masks_domain_shift
energy_grav,Ridge,P0,P3,leave_family_out,55.11563357126306,203.46812461098114,148.35249103971807,leakage_masks_domain_shift
energy_grav,Ridge,P0,P3,leave_chemical_system_out,-2.88247942262114,2.0220198893662626,4.9044993119874025,leakage_masks_domain_shift
energy_grav,Ridge,P0,P3,leave_working_ion_out,89.88639482189564,50.69858628956544,-39.187808532330195,no_masking_or_reverse
energy_grav,ExtraTrees,P4,P1,framework_groupkfold,0.3485968697802131,7.8102940663476375,7.461697196567425,leakage_masks_domain_shift
energy_grav,ExtraTrees,P4,P1,leave_family_out,4.032935552967178,41.96956520849383,37.93662965552666,leakage_masks_domain_shift
energy_grav,ExtraTrees,P4,P1,leave_chemical_system_out,0.924041704578118,21.81321599406263,20.88917428948451,leakage_masks_domain_shift
energy_grav,ExtraTrees,P4,P1,leave_working_ion_out,2.3991406881767467,-0.6455949222004733,-3.04473561037722,no_masking_or_reverse
energy_grav,ExtraTrees,P4,P2,framework_groupkfold,0.3485968697802131,8.035935204502152,7.6873383347219395,leakage_masks_domain_shift
energy_grav,ExtraTrees,P4,P2,leave_family_out,4.032935552967178,60.68363158425055,56.650696031283374,leakage_masks_domain_shift
energy_grav,ExtraTrees,P4,P2,leave_chemical_system_out,0.924041704578118,16.02738197051643,15.103340265938312,leakage_masks_domain_shift
energy_grav,ExtraTrees,P4,P2,leave_working_ion_out,2.3991406881767467,46.670948770038265,44.27180808186152,leakage_masks_domain_shift
energy_grav,ExtraTrees,P4,P3,framework_groupkfold,0.3485968697802131,10.75871803434228,10.410121164562067,leakage_masks_domain_shift
energy_grav,ExtraTrees,P4,P3,leave_family_out,4.032935552967178,59.14543819213323,55.11250263916605,leakage_masks_domain_shift
energy_grav,ExtraTrees,P4,P3,leave_chemical_system_out,0.924041704578118,19.14068954652187,18.21664784194375,leakage_masks_domain_shift
energy_grav,ExtraTrees,P4,P3,leave_working_ion_out,2.3991406881767467,46.66345441441605,44.26431372623931,leakage_masks_domain_shift
energy_grav,ExtraTrees,P0,P1,framework_groupkfold,2.182877493033038,7.8102940663476375,5.6274165733145995,leakage_masks_domain_shift
energy_grav,ExtraTrees,P0,P1,leave_family_out,20.561391710280972,41.96956520849383,21.40817349821286,leakage_masks_domain_shift
energy_grav,ExtraTrees,P0,P1,leave_chemical_system_out,2.9086118902989586,21.81321599406263,18.904604103763674,leakage_masks_domain_shift
energy_grav,ExtraTrees,P0,P1,leave_working_ion_out,9.154593773230044,-0.6455949222004733,-9.800188695430517,no_masking_or_reverse
energy_grav,ExtraTrees,P0,P2,framework_groupkfold,2.182877493033038,8.035935204502152,5.8530577114691145,leakage_masks_domain_shift
energy_grav,ExtraTrees,P0,P2,leave_family_out,20.561391710280972,60.68363158425055,40.122239873969576,leakage_masks_domain_shift
energy_grav,ExtraTrees,P0,P2,leave_chemical_system_out,2.9086118902989586,16.02738197051643,13.118770080217471,leakage_masks_domain_shift
energy_grav,ExtraTrees,P0,P2,leave_working_ion_out,9.154593773230044,46.670948770038265,37.51635499680822,leakage_masks_domain_shift
energy_grav,ExtraTrees,P0,P3,framework_groupkfold,2.182877493033038,10.75871803434228,8.575840541309242,leakage_masks_domain_shift
energy_grav,ExtraTrees,P0,P3,leave_family_out,20.561391710280972,59.14543819213323,38.584046481852255,leakage_masks_domain_shift
energy_grav,ExtraTrees,P0,P3,leave_chemical_system_out,2.9086118902989586,19.14068954652187,16.232077656222913,leakage_masks_domain_shift
energy_grav,ExtraTrees,P0,P3,leave_working_ion_out,9.154593773230044,46.66345441441605,37.508860641186004,leakage_masks_domain_shift
max_delta_volume,Ridge,P4,P1,framework_groupkfold,-1.713250799828295e-06,0.0008656135304029589,0.0008673267812027871,leakage_masks_domain_shift
max_delta_volume,Ridge,P4,P1,leave_family_out,0.000102466869321692,0.10299244576148939,0.1028899788921677,leakage_masks_domain_shift
max_delta_volume,Ridge,P4,P1,leave_chemical_system_out,-2.224591189351781e-05,-0.0017054510993807226,-0.0016832051874872047,no_masking_or_reverse
max_delta_volume,Ridge,P4,P1,leave_working_ion_out,0.0020292666846825564,0.03453175598912702,0.032502489304444465,leakage_masks_domain_shift
max_delta_volume,Ridge,P4,P2,framework_groupkfold,-1.713250799828295e-06,0.0007408364248447652,0.0007425496756445934,leakage_masks_domain_shift
max_delta_volume,Ridge,P4,P2,leave_family_out,0.000102466869321692,0.10194539829628235,0.10184293142696066,leakage_masks_domain_shift
max_delta_volume,Ridge,P4,P2,leave_chemical_system_out,-2.224591189351781e-05,-0.002488980035813229,-0.0024667341239197112,no_masking_or_reverse
max_delta_volume,Ridge,P4,P2,leave_working_ion_out,0.0020292666846825564,0.033638766000187455,0.0316094993155049,leakage_masks_domain_shift
max_delta_volume,Ridge,P4,P3,framework_groupkfold,-1.713250799828295e-06,0.0004576145496991979,0.0004593278004990262,leakage_masks_domain_shift
max_delta_volume,Ridge,P4,P3,leave_family_out,0.000102466869321692,0.09443959859054787,0.09433713172122618,leakage_masks_domain_shift
max_delta_volume,Ridge,P4,P3,leave_chemical_system_out,-2.224591189351781e-05,-0.0018677259711575647,-0.0018454800592640468,no_masking_or_reverse
max_delta_volume,Ridge,P4,P3,leave_working_ion_out,0.0020292666846825564,0.029017277731935055,0.0269880110472525,leakage_masks_domain_shift
max_delta_volume,Ridge,P0,P1,framework_groupkfold,-0.0006465039365400778,0.0008656135304029589,0.0015121174669430366,leakage_masks_domain_shift
max_delta_volume,Ridge,P0,P1,leave_family_out,0.05227014508860406,0.10299244576148939,0.05072230067288533,leakage_masks_domain_shift
max_delta_volume,Ridge,P0,P1,leave_chemical_system_out,-0.0035186712809597044,-0.0017054510993807226,0.0018132201815789818,leakage_masks_domain_shift
max_delta_volume,Ridge,P0,P1,leave_working_ion_out,0.11398741945455217,0.03453175598912702,-0.07945566346542515,no_masking_or_reverse
