target,model_name,split_name,leaky_protocol,clean_protocol,effect_metric,n_paired_folds,mean_effect,median_effect,sd_effect,positive_effect_fraction
average_voltage,Ridge,leave_family_out,P4,P1,rmse_clean_minus_leaky,10,1.6173456520094298,1.1593245700287864,1.0322636964468919,1.0
average_voltage,Ridge,leave_family_out,P4,P1,r2_leaky_minus_clean,10,5.773499699244857,1.1619085274824705,8.351243698475626,1.0
average_voltage,Ridge,leave_family_out,P4,P1,spearman_leaky_minus_clean,10,0.7021490711370417,0.5659961253489685,0.3225536854024701,1.0
average_voltage,Ridge,leave_family_out,P4,P2,mae_clean_minus_leaky,10,1.3071794352126314,0.8658767574617139,0.7485246797288988,1.0
average_voltage,Ridge,leave_family_out,P4,P2,rmse_clean_minus_leaky,10,1.608840254216441,1.1142837046262293,0.9576722791165512,1.0
average_voltage,Ridge,leave_family_out,P4,P2,r2_leaky_minus_clean,10,5.85346614292566,1.183145768704726,8.453005429122967,1.0
average_voltage,Ridge,leave_family_out,P4,P2,spearman_leaky_minus_clean,10,0.5737490793409703,0.5178159246410601,0.22230970156286242,1.0
average_voltage,Ridge,leave_family_out,P4,P3,mae_clean_minus_leaky,10,0.9851052200601972,0.724955395034063,0.5945344785423837,1.0
average_voltage,Ridge,leave_family_out,P4,P3,rmse_clean_minus_leaky,10,1.261118186198282,0.9283561789780705,0.804795983055932,1.0
average_voltage,Ridge,leave_family_out,P4,P3,r2_leaky_minus_clean,10,3.3209232474272325,1.096377786442837,4.9297226205481675,1.0
average_voltage,Ridge,leave_family_out,P4,P3,spearman_leaky_minus_clean,10,0.33112043915443745,0.2877079361615713,0.1944665037122119,1.0
average_voltage,Ridge,leave_working_ion_out,P0,P1,mae_clean_minus_leaky,3,-0.8911776523046036,-0.7925906877465616,0.24879868996497392,0.0
average_voltage,Ridge,leave_working_ion_out,P0,P1,rmse_clean_minus_leaky,3,-0.9380557799446164,-0.9232864866398527,0.23070703945458743,0.0
average_voltage,Ridge,leave_working_ion_out,P0,P1,r2_leaky_minus_clean,3,-2.125514189743115,-1.661243929895327,1.0524932848605792,0.0
average_voltage,Ridge,leave_working_ion_out,P0,P1,spearman_leaky_minus_clean,3,0.22792910251503926,0.17519532143863625,0.12953537697942372,1.0
average_voltage,Ridge,leave_working_ion_out,P0,P2,mae_clean_minus_leaky,3,-0.8359954274117406,-0.6922206748314635,0.2895092359279304,0.0
average_voltage,Ridge,leave_working_ion_out,P0,P2,rmse_clean_minus_leaky,3,-0.8468073527204036,-0.6983019721618939,0.2802670344933364,0.0
average_voltage,Ridge,leave_working_ion_out,P0,P2,r2_leaky_minus_clean,3,-1.9959970125273794,-1.3447873466785765,1.1464210918399165,0.0
average_voltage,Ridge,leave_working_ion_out,P0,P2,spearman_leaky_minus_clean,3,0.25830700542857227,0.23813168873571566,0.08347562759640909,1.0
average_voltage,Ridge,leave_working_ion_out,P0,P3,mae_clean_minus_leaky,3,-0.9583673007523141,-0.8088539831081292,0.3329331216466736,0.0
average_voltage,Ridge,leave_working_ion_out,P0,P3,rmse_clean_minus_leaky,3,-1.0047227227292248,-0.8151017915907519,0.3401020406171513,0.0
average_voltage,Ridge,leave_working_ion_out,P0,P3,r2_leaky_minus_clean,3,-2.2385624151168027,-1.5161805701377318,1.2650474384090908,0.0
average_voltage,Ridge,leave_working_ion_out,P0,P3,spearman_leaky_minus_clean,3,0.05062772223206469,0.043312171231634444,0.053659420563022,1.0
average_voltage,Ridge,leave_working_ion_out,P4,P1,mae_clean_minus_leaky,3,0.8138218614288347,0.7998710437635389,0.11386039641844023,1.0
average_voltage,Ridge,leave_working_ion_out,P4,P1,rmse_clean_minus_leaky,3,1.0308279409697594,1.0438479056414964,0.1077216618969545,1.0
average_voltage,Ridge,leave_working_ion_out,P4,P1,r2_leaky_minus_clean,3,0.79795931457895,0.7283783974073124,0.19797306779154372,1.0
average_voltage,Ridge,leave_working_ion_out,P4,P1,spearman_leaky_minus_clean,3,0.47388162657106087,0.41354474385518203,0.1330465532238844,1.0
average_voltage,Ridge,leave_working_ion_out,P4,P2,mae_clean_minus_leaky,3,0.8690040863216977,0.8047838145281934,0.1874168556143171,1.0
average_voltage,Ridge,leave_working_ion_out,P4,P2,rmse_clean_minus_leaky,3,1.1220763681939718,1.0495639810516435,0.20781499580920607,1.0
average_voltage,Ridge,leave_working_ion_out,P4,P2,r2_leaky_minus_clean,3,0.9274764917946857,1.0319330237394124,0.19220573015294184,1.0
average_voltage,Ridge,leave_working_ion_out,P4,P2,spearman_leaky_minus_clean,3,0.5042595294845938,0.48674768728460016,0.08919667215807495,1.0
average_voltage,Ridge,leave_working_ion_out,P4,P3,mae_clean_minus_leaky,3,0.7466322129811239,0.6341860518167102,0.22006751400678676,1.0
average_voltage,Ridge,leave_working_ion_out,P4,P3,rmse_clean_minus_leaky,3,0.9641609981851507,0.8305724394195073,0.23860141551638891,1.0
average_voltage,Ridge,leave_working_ion_out,P4,P3,r2_leaky_minus_clean,3,0.6849110892052623,0.6523616676329242,0.1745471667351572,1.0
average_voltage,Ridge,leave_working_ion_out,P4,P3,spearman_leaky_minus_clean,3,0.2965802462880863,0.29192816978051894,0.05969158110362217,1.0
average_voltage,Ridge,random_split,P0,P1,mae_clean_minus_leaky,5,0.3460314156306312,0.34229705588965814,0.022615228967536177,1.0
average_voltage,Ridge,random_split,P0,P1,rmse_clean_minus_leaky,5,0.37963659767377583,0.36839964119617336,0.04090213685004323,1.0
average_voltage,Ridge,random_split,P0,P1,r2_leaky_minus_clean,5,0.3967038286142984,0.3786418855519526,0.04198563614985641,1.0
average_voltage,Ridge,random_split,P0,P1,spearman_leaky_minus_clean,5,0.3123625025939643,0.31055853528925936,0.03001101062196944,1.0
average_voltage,Ridge,random_split,P0,P2,mae_clean_minus_leaky,5,0.32125256224806736,0.32181244426852146,0.02305442251046595,1.0
average_voltage,Ridge,random_split,P0,P2,rmse_clean_minus_leaky,5,0.3544641949759918,0.347525128339224,0.04700138231087357,1.0
average_voltage,Ridge,random_split,P0,P2,r2_leaky_minus_clean,5,0.3629859800546535,0.3577771197706487,0.04703362211677495,1.0
average_voltage,Ridge,random_split,P0,P2,spearman_leaky_minus_clean,5,0.2766068187120008,0.27901433580707724,0.022145137238187895,1.0
average_voltage,Ridge,random_split,P0,P3,mae_clean_minus_leaky,5,0.1771588020486893,0.17536131861471438,0.018027915314244507,1.0
average_voltage,Ridge,random_split,P0,P3,rmse_clean_minus_leaky,5,0.17077161753549341,0.17203452047181966,0.031006356228188377,1.0
average_voltage,Ridge,random_split,P0,P3,r2_leaky_minus_clean,5,0.14859428261817026,0.13986872723138732,0.027644569474088578,1.0
average_voltage,Ridge,random_split,P0,P3,spearman_leaky_minus_clean,5,0.1254405900535087,0.12838101608176478,0.018589368843776665,1.0
average_voltage,Ridge,random_split,P4,P1,mae_clean_minus_leaky,5,0.6202766759427784,0.633405212580184,0.02367225447918424,1.0
average_voltage,Ridge,random_split,P4,P1,rmse_clean_minus_leaky,5,0.8122827885704116,0.8261320244587763,0.03424063552775956,1.0
average_voltage,Ridge,random_split,P4,P1,r2_leaky_minus_clean,5,0.5555344992338169,0.5541737596828928,0.0336866325881658,1.0
average_voltage,Ridge,random_split,P4,P1,spearman_leaky_minus_clean,5,0.3662456090864483,0.3551819241967782,0.02889372547287864,1.0
average_voltage,Ridge,random_split,P4,P2,mae_clean_minus_leaky,5,0.5954978225602144,0.5939852095170575,0.02000587844211155,1.0
average_voltage,Ridge,random_split,P4,P2,rmse_clean_minus_leaky,5,0.7871103858726276,0.7822110475796352,0.02526484408558598,1.0
average_voltage,Ridge,random_split,P4,P2,r2_leaky_minus_clean,5,0.5218166506741719,0.511945141248618,0.027224367884632353,1.0
average_voltage,Ridge,random_split,P4,P2,spearman_leaky_minus_clean,5,0.3304899252044849,0.32884538979690026,0.02177294349257418,1.0
average_voltage,Ridge,random_split,P4,P3,mae_clean_minus_leaky,5,0.4514040623608365,0.4479300060192753,0.023041937736805542,1.0
average_voltage,Ridge,random_split,P4,P3,rmse_clean_minus_leaky,5,0.6034178084321292,0.6125617604224975,0.033765988584598144,1.0
average_voltage,Ridge,random_split,P4,P3,r2_leaky_minus_clean,5,0.30742495323768865,0.29897504701180455,0.030182630427218218,1.0
average_voltage,Ridge,random_split,P4,P3,spearman_leaky_minus_clean,5,0.17932369654599273,0.1730044049892836,0.017085531235666813,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P0,P1,mae_clean_minus_leaky,5,37.28204756265377,37.41867562626291,1.9938406572843452,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P0,P1,rmse_clean_minus_leaky,5,48.164214633213106,46.17883482346636,4.995840362986949,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P0,P1,r2_leaky_minus_clean,5,0.6128060809258384,0.6047063651459417,0.05941520087779788,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P0,P1,spearman_leaky_minus_clean,5,0.33924932777382133,0.33733161910358267,0.04038931472966304,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P0,P2,mae_clean_minus_leaky,5,14.539542472704152,14.633893166903299,1.0588099053961992,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P0,P2,rmse_clean_minus_leaky,5,20.19366556704346,20.774048150291293,3.1785614803295124,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P0,P2,r2_leaky_minus_clean,5,0.15829211623569894,0.15019776974841093,0.03760777123952662,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P0,P2,spearman_leaky_minus_clean,5,0.06434913869175614,0.058537730672060806,0.012139175941397944,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P0,P3,mae_clean_minus_leaky,5,15.84445189399084,15.906978090295642,1.2307098572849449,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P0,P3,rmse_clean_minus_leaky,5,20.342975724833657,19.459229368284515,3.6179755948170507,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P0,P3,r2_leaky_minus_clean,5,0.1581975247671073,0.15731877375267078,0.02288874255818008,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P0,P3,spearman_leaky_minus_clean,5,0.06315929277449854,0.06495841587756024,0.007990748939085347,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P4,P1,mae_clean_minus_leaky,5,39.83292619669618,40.11945817883692,1.9218883564253673,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P4,P1,rmse_clean_minus_leaky,5,54.72550885518275,54.49086760986873,3.9488312999452924,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P4,P1,r2_leaky_minus_clean,5,0.634161132246771,0.6128129607728745,0.057738589327770706,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P4,P1,spearman_leaky_minus_clean,5,0.3411947702405496,0.33929884360274587,0.04031799986027701,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P4,P2,mae_clean_minus_leaky,5,17.090421106746554,17.33467571947731,1.1509717772527075,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P4,P2,rmse_clean_minus_leaky,5,26.7549597890131,27.762532439628405,4.1199826884795545,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P4,P2,r2_leaky_minus_clean,5,0.1796471675566316,0.1570622165549861,0.04639755102249613,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P4,P2,spearman_leaky_minus_clean,5,0.06629458115848441,0.06004106239585927,0.012447148395970473,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P4,P3,mae_clean_minus_leaky,5,18.39533052803324,18.607760642869653,1.102047930556538,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P4,P3,rmse_clean_minus_leaky,5,26.904269946803293,27.752169371983126,3.378089689704104,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P4,P3,r2_leaky_minus_clean,5,0.17955257608803993,0.1833406572742885,0.02774912392308113,1.0
capacity_grav,ExtraTrees,framework_groupkfold,P4,P3,spearman_leaky_minus_clean,5,0.06510473524122681,0.0666980148397438,0.008184682016505695,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P0,P1,mae_clean_minus_leaky,74,43.0576063442169,43.07320436059902,18.259254668092133,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P0,P1,rmse_clean_minus_leaky,74,52.99370964079619,50.82341238787046,20.963443680825403,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P0,P1,r2_leaky_minus_clean,74,1.2321298338362343,0.976792136593047,1.4693011329442316,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P0,P1,spearman_leaky_minus_clean,74,0.6076245373000025,0.5604057553024215,0.33447295560545126,0.9864864864864865
capacity_grav,ExtraTrees,leave_chemical_system_out,P0,P2,mae_clean_minus_leaky,74,14.929228763389949,11.19662521856668,11.503782207789621,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P0,P2,rmse_clean_minus_leaky,74,19.888622807564634,16.039415700185447,14.34424436527831,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P0,P2,r2_leaky_minus_clean,74,0.2308250410065624,0.13595009936647923,0.31057443904351434,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P0,P2,spearman_leaky_minus_clean,74,0.09346751990199638,0.05826288173599248,0.10845407808810696,0.8648648648648649
capacity_grav,ExtraTrees,leave_chemical_system_out,P0,P3,mae_clean_minus_leaky,74,17.58576087590213,14.58455754464806,10.377387657877579,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P0,P3,rmse_clean_minus_leaky,74,23.176938377007936,19.48490770239607,13.942841129272502,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P0,P3,r2_leaky_minus_clean,74,0.28163719793824893,0.18667949185171123,0.33992953978235724,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P0,P3,spearman_leaky_minus_clean,74,0.11293497649270128,0.07496333021865575,0.10625276176790399,0.918918918918919
capacity_grav,ExtraTrees,leave_chemical_system_out,P4,P1,mae_clean_minus_leaky,74,45.26893710000185,45.14717672845805,19.220697120110636,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P4,P1,rmse_clean_minus_leaky,74,56.3713636438872,54.37371368954027,22.550076010840005,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P4,P1,r2_leaky_minus_clean,74,1.2433544619892618,0.9898570167598817,1.4787718469917417,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P4,P1,spearman_leaky_minus_clean,74,0.6116270497974227,0.5633107769090295,0.33185281065106725,0.9864864864864865
capacity_grav,ExtraTrees,leave_chemical_system_out,P4,P2,mae_clean_minus_leaky,74,17.140559519174907,12.733879147641094,12.954117888742948,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P4,P2,rmse_clean_minus_leaky,74,23.26627681065565,18.258314695626588,16.752473338025755,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P4,P2,r2_leaky_minus_clean,74,0.24204966915958956,0.1387687511976637,0.3227479701602454,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P4,P2,spearman_leaky_minus_clean,74,0.09747003239941648,0.06366494025568159,0.10873275779092105,0.9054054054054054
capacity_grav,ExtraTrees,leave_chemical_system_out,P4,P3,mae_clean_minus_leaky,74,19.79709163168709,15.864002703736233,11.607369429155547,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P4,P3,rmse_clean_minus_leaky,74,26.55459238009895,21.40076956933205,16.142506375962096,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P4,P3,r2_leaky_minus_clean,74,0.29286182609127603,0.19590120873124622,0.3567103094941188,1.0
capacity_grav,ExtraTrees,leave_chemical_system_out,P4,P3,spearman_leaky_minus_clean,74,0.1169374889901214,0.07990979284731248,0.11219276119562728,0.918918918918919
capacity_grav,ExtraTrees,leave_family_out,P0,P1,mae_clean_minus_leaky,10,39.02403498533624,38.047206453212006,10.01566835900154,1.0
capacity_grav,ExtraTrees,leave_family_out,P0,P1,rmse_clean_minus_leaky,10,49.31199816925276,48.60988041277848,13.894541774711179,1.0
capacity_grav,ExtraTrees,leave_family_out,P0,P1,r2_leaky_minus_clean,10,0.7306679378947004,0.7700915546265061,0.2488693054652373,1.0
capacity_grav,ExtraTrees,leave_family_out,P0,P1,spearman_leaky_minus_clean,10,0.4600105115637635,0.429733946075584,0.13203799871181343,1.0
capacity_grav,ExtraTrees,leave_family_out,P0,P2,mae_clean_minus_leaky,10,23.363064965875935,21.425935530536393,11.206323362593636,1.0
capacity_grav,ExtraTrees,leave_family_out,P0,P2,rmse_clean_minus_leaky,10,29.53813717599443,28.45470218844212,10.468409203664443,1.0
capacity_grav,ExtraTrees,leave_family_out,P0,P2,r2_leaky_minus_clean,10,0.28177650484733874,0.27807948576249036,0.09237027938094607,1.0
capacity_grav,ExtraTrees,leave_family_out,P0,P2,spearman_leaky_minus_clean,10,0.12723047838774068,0.12294842930116318,0.0465310320518194,1.0
capacity_grav,ExtraTrees,leave_family_out,P0,P3,mae_clean_minus_leaky,10,20.648236043499388,21.052751811854822,5.62905651563687,1.0
capacity_grav,ExtraTrees,leave_family_out,P0,P3,rmse_clean_minus_leaky,10,26.397620692142503,26.284778725655872,6.2793027729701505,1.0
capacity_grav,ExtraTrees,leave_family_out,P0,P3,r2_leaky_minus_clean,10,0.2503219379171976,0.2247308033141222,0.06740931659605204,1.0
capacity_grav,ExtraTrees,leave_family_out,P0,P3,spearman_leaky_minus_clean,10,0.121699470035462,0.10956005957647835,0.04104443998482115,1.0
capacity_grav,ExtraTrees,leave_family_out,P4,P1,mae_clean_minus_leaky,10,49.045289243912265,45.43939232931861,16.09597810925871,1.0
capacity_grav,ExtraTrees,leave_family_out,P4,P1,rmse_clean_minus_leaky,10,62.70914684179526,62.023219869264636,18.396140874915705,1.0
capacity_grav,ExtraTrees,leave_family_out,P4,P1,r2_leaky_minus_clean,10,0.7870813124437853,0.7952125690884607,0.18736272979740798,1.0
capacity_grav,ExtraTrees,leave_family_out,P4,P1,spearman_leaky_minus_clean,10,0.4678155410223007,0.44853409167994046,0.13178481017436866,1.0
capacity_grav,ExtraTrees,leave_family_out,P4,P2,mae_clean_minus_leaky,10,33.384319224451964,27.37121423200897,23.598563344046056,1.0
capacity_grav,ExtraTrees,leave_family_out,P4,P2,rmse_clean_minus_leaky,10,42.93528584853692,36.58804739158316,24.888067186968577,1.0
capacity_grav,ExtraTrees,leave_family_out,P4,P2,r2_leaky_minus_clean,10,0.3381898793964237,0.31541620243590995,0.15000554944768,1.0
capacity_grav,ExtraTrees,leave_family_out,P4,P2,spearman_leaky_minus_clean,10,0.1350355078462779,0.12992274878783688,0.0498529345504143,1.0
capacity_grav,ExtraTrees,leave_family_out,P4,P3,mae_clean_minus_leaky,10,30.669490302075406,27.336967115849145,16.507416494333004,1.0
capacity_grav,ExtraTrees,leave_family_out,P4,P3,rmse_clean_minus_leaky,10,39.794769364684996,37.346125658988996,19.601806084164735,1.0
capacity_grav,ExtraTrees,leave_family_out,P4,P3,r2_leaky_minus_clean,10,0.3067353124662826,0.308925418881857,0.10197135757620364,1.0
capacity_grav,ExtraTrees,leave_family_out,P4,P3,spearman_leaky_minus_clean,10,0.12950449949399923,0.11233614171584838,0.04004151771795146,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P0,P1,mae_clean_minus_leaky,3,32.6791675063595,30.71187234321685,7.706616264400373,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P0,P1,rmse_clean_minus_leaky,3,46.850755148682936,45.74546501559945,10.824201494892028,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P0,P1,r2_leaky_minus_clean,3,0.7895755193615575,0.7864997641724975,0.36682864234360957,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P0,P1,spearman_leaky_minus_clean,3,0.3416915081665673,0.22661272536266763,0.20016388806300314,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P0,P2,mae_clean_minus_leaky,3,26.51309915259786,26.526744594331394,2.7759031628934747,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P0,P2,rmse_clean_minus_leaky,3,34.76747105160296,36.38785194488729,4.000814027552404,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P0,P2,r2_leaky_minus_clean,3,0.46383439907451124,0.4465034532309452,0.03463698665948746,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P0,P2,spearman_leaky_minus_clean,3,0.206999348519155,0.19628128613854245,0.040429178850289925,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P0,P3,mae_clean_minus_leaky,3,21.2439011526475,22.508119121608306,2.495971789333584,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P0,P3,rmse_clean_minus_leaky,3,26.330969702979303,24.329664944244417,3.655711292118663,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P0,P3,r2_leaky_minus_clean,3,0.3040335555027725,0.32773761489451436,0.08371934223163831,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P0,P3,spearman_leaky_minus_clean,3,0.14827037841916438,0.15943202771726206,0.024742358254568473,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P4,P1,mae_clean_minus_leaky,3,37.54141011830637,34.44840185258365,10.621437999733793,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P4,P1,rmse_clean_minus_leaky,3,53.73909620281665,56.49659627962867,11.07960961718179,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P4,P1,r2_leaky_minus_clean,3,0.8242423843406067,0.8702300302653296,0.3705281127104306,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P4,P1,spearman_leaky_minus_clean,3,0.34584847004463254,0.22865634430716864,0.20305663837834906,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P4,P2,mae_clean_minus_leaky,3,31.375341764544732,29.189648365711992,5.3474805874806925,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P4,P2,rmse_clean_minus_leaky,3,41.655812105736665,41.38219461273358,0.8639760361551563,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P4,P2,r2_leaky_minus_clean,3,0.49850126405356027,0.5154137471111901,0.037912410450805394,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P4,P2,spearman_leaky_minus_clean,3,0.2111563103972202,0.19823955207946087,0.04306886296446549,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P4,P3,mae_clean_minus_leaky,3,26.10614376459438,26.591353079089963,4.850111639244401,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P4,P3,rmse_clean_minus_leaky,3,33.219310757113014,34.86400988062373,3.455009075353635,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P4,P3,r2_leaky_minus_clean,3,0.3387004204818216,0.3850427425968852,0.10399484228403659,1.0
capacity_grav,ExtraTrees,leave_working_ion_out,P4,P3,spearman_leaky_minus_clean,3,0.1524273402972296,0.16244675033844325,0.026979280744036018,1.0
capacity_grav,ExtraTrees,random_split,P0,P1,mae_clean_minus_leaky,5,35.86364081621444,35.61875689586115,1.2372697509921242,1.0
capacity_grav,ExtraTrees,random_split,P0,P1,rmse_clean_minus_leaky,5,48.15503191381409,50.378603161116246,7.230017172143182,1.0
capacity_grav,ExtraTrees,random_split,P0,P1,r2_leaky_minus_clean,5,0.6233026950192576,0.6567257656717664,0.08667196075205028,1.0
capacity_grav,ExtraTrees,random_split,P0,P1,spearman_leaky_minus_clean,5,0.309688744391564,0.31303858511506466,0.018019379630808754,1.0
capacity_grav,ExtraTrees,random_split,P0,P2,mae_clean_minus_leaky,5,13.34879568131559,13.030224429484125,1.0215231217595828,1.0
capacity_grav,ExtraTrees,random_split,P0,P2,rmse_clean_minus_leaky,5,17.48074777706023,15.783302803289343,4.399133730348775,1.0
capacity_grav,ExtraTrees,random_split,P0,P2,r2_leaky_minus_clean,5,0.12949910397950426,0.12435181286572439,0.020244933437231057,1.0
capacity_grav,ExtraTrees,random_split,P0,P2,spearman_leaky_minus_clean,5,0.055224457468451595,0.0552004338841624,0.008251023066312873,1.0
capacity_grav,ExtraTrees,random_split,P0,P3,mae_clean_minus_leaky,5,14.197969483594804,14.34052929038235,0.8756910070112489,1.0
capacity_grav,ExtraTrees,random_split,P0,P3,rmse_clean_minus_leaky,5,18.084503437145987,16.685338968274714,3.8419898343648944,1.0
capacity_grav,ExtraTrees,random_split,P0,P3,r2_leaky_minus_clean,5,0.1358602016266963,0.13680967195912674,0.011487648423241946,1.0
capacity_grav,ExtraTrees,random_split,P0,P3,spearman_leaky_minus_clean,5,0.05339798681799459,0.05066182378164208,0.005394658634044957,1.0
capacity_grav,ExtraTrees,random_split,P4,P1,mae_clean_minus_leaky,5,37.96012062533062,37.98588061759214,1.302231399140513,1.0
capacity_grav,ExtraTrees,random_split,P4,P1,rmse_clean_minus_leaky,5,53.948846671405434,56.78128298049542,6.16548067128481,1.0
capacity_grav,ExtraTrees,random_split,P4,P1,r2_leaky_minus_clean,5,0.6452591842405391,0.668517970582583,0.07279062206252736,1.0
capacity_grav,ExtraTrees,random_split,P4,P1,spearman_leaky_minus_clean,5,0.31184151112934766,0.3158540250193401,0.017955006575739355,1.0
capacity_grav,ExtraTrees,random_split,P4,P2,mae_clean_minus_leaky,5,15.44527549043176,15.583704608143886,0.9739927109128187,1.0
capacity_grav,ExtraTrees,random_split,P4,P2,rmse_clean_minus_leaky,5,23.274562534651572,22.185982622668522,3.0156335443874567,1.0
capacity_grav,ExtraTrees,random_split,P4,P2,r2_leaky_minus_clean,5,0.1514555932007858,0.16379616872898917,0.021447706734257835,1.0
capacity_grav,ExtraTrees,random_split,P4,P2,spearman_leaky_minus_clean,5,0.057377224206235214,0.05763632737517799,0.007960124716362968,1.0
capacity_grav,ExtraTrees,random_split,P4,P3,mae_clean_minus_leaky,5,16.294449292710976,16.76905324741155,0.9439535626672958,1.0
capacity_grav,ExtraTrees,random_split,P4,P3,rmse_clean_minus_leaky,5,23.878318194737325,23.08801878765389,2.675798783232843,1.0
capacity_grav,ExtraTrees,random_split,P4,P3,r2_leaky_minus_clean,5,0.15781669084797784,0.15503744804608932,0.015038311181413093,1.0
capacity_grav,ExtraTrees,random_split,P4,P3,spearman_leaky_minus_clean,5,0.05555075355577821,0.053387698503101655,0.005281269032133684,1.0
capacity_grav,Ridge,framework_groupkfold,P0,P1,mae_clean_minus_leaky,5,44.744047207823414,45.80335988784932,3.270007022608778,1.0
capacity_grav,Ridge,framework_groupkfold,P0,P1,rmse_clean_minus_leaky,5,56.75242470815975,56.34632783931694,2.6614417151780865,1.0
capacity_grav,Ridge,framework_groupkfold,P0,P1,r2_leaky_minus_clean,5,0.7662544437497939,0.7735900750372043,0.042548974416570594,1.0
capacity_grav,Ridge,framework_groupkfold,P0,P1,spearman_leaky_minus_clean,5,0.48516247707751853,0.4607442731488324,0.04866972166110397,1.0
capacity_grav,Ridge,framework_groupkfold,P0,P2,mae_clean_minus_leaky,5,29.41989889010411,29.367956628549084,1.6829405681848797,1.0
capacity_grav,Ridge,framework_groupkfold,P0,P2,rmse_clean_minus_leaky,5,41.191058740103834,40.52435485616812,3.0466032357434654,1.0
capacity_grav,Ridge,framework_groupkfold,P0,P2,r2_leaky_minus_clean,5,0.4480665495859258,0.39609787326530765,0.08047303979704151,1.0
capacity_grav,Ridge,framework_groupkfold,P0,P2,spearman_leaky_minus_clean,5,0.1628211539205821,0.167728360805527,0.014509305049716023,1.0
capacity_grav,Ridge,framework_groupkfold,P0,P3,mae_clean_minus_leaky,5,23.63066011190021,24.181435231214028,1.4708796843537026,1.0
capacity_grav,Ridge,framework_groupkfold,P0,P3,rmse_clean_minus_leaky,5,31.920669510049642,31.632444846873092,1.3805158487905325,1.0
capacity_grav,Ridge,framework_groupkfold,P0,P3,r2_leaky_minus_clean,5,0.2931652068247371,0.28895119844656136,0.027188847802428622,1.0
