protocol,split_name,fold_id,heldout_group,any_negative_prediction_rate__softconstrained_direct,any_negative_prediction_rate__unconstrained_direct,energy_consistency_mae__softconstrained_direct,energy_consistency_mae__unconstrained_direct,stability_consistency_mae__softconstrained_direct,stability_consistency_mae__unconstrained_direct,energy_consistency_reduction,stability_consistency_reduction,negative_rate_reduction
P2,leave_chemical_system_out,7,F-V,0.0606060606060606,0.6818181818181818,20.95531463623047,54.189697265625,0.0065112235024571,0.0178333930671215,33.23438262939453,0.011322169564664399,0.6212121212121212
P2,leave_chemical_system_out,8,Mo-O-P,0.2295081967213114,0.1147540983606557,25.16535186767578,30.90945053100586,0.0087710823863744,0.0111191468313336,5.744098663330078,0.0023480644449592,-0.1147540983606557
P2,leave_chemical_system_out,9,Mn-O,0.0,0.1,30.019514083862305,50.59889602661133,0.0093067167326807,0.0147363618016242,20.579381942749023,0.005429645068943499,0.1
P2,leave_chemical_system_out,10,O-V,0.0,0.0,25.56899642944336,45.09812545776367,0.0160367712378501,0.0170410424470901,19.529129028320312,0.0010042712092400014,0.0
P2,leave_chemical_system_out,11,F-Mn,0.0232558139534883,0.0697674418604651,50.482666015625,40.23110961914063,0.0099278595298528,0.0335009768605232,-10.251556396484368,0.023573117330670405,0.0465116279069768
P2,leave_chemical_system_out,12,Fe-O,0.125,0.45,42.11286544799805,39.158302307128906,0.0114283915609121,0.0129998149350285,-2.9545631408691406,0.0015714233741164,0.325
P2,leave_chemical_system_out,13,B-Mn-O,0.0,0.0,38.76842880249024,92.28482055664062,0.0073502883315086,0.0095840552821755,53.51639175415038,0.0022337669506668992,0.0
P2,leave_chemical_system_out,14,Cu-O-P,0.0769230769230769,0.0,20.45090675354004,48.68827438354492,0.0101798074319958,0.0156362056732177,28.237367630004883,0.005456398241221901,-0.0769230769230769
P2,leave_chemical_system_out,15,O-Ti,0.0294117647058823,0.1470588235294117,28.25575828552246,105.66462707519533,0.0062355408445,0.0318799838423728,77.40886878967287,0.025644442997872798,0.11764705882352938
P2,leave_chemical_system_out,16,Ni-O,0.0294117647058823,0.4705882352941176,17.89820098876953,48.77776336669922,0.0072107138112187,0.0226086992770433,30.879562377929688,0.0153979854658246,0.4411764705882353
P2,leave_chemical_system_out,17,F-Fe-O,0.032258064516129,0.0,27.35480690002441,164.43255615234375,0.0201491620391607,0.0239137932658195,137.07774925231934,0.0037646312266588003,-0.032258064516129
P2,leave_chemical_system_out,18,Co-O,0.032258064516129,0.0,27.516450881958008,41.4373893737793,0.0153047116473317,0.0248713511973619,13.920938491821289,0.0095666395500302,-0.032258064516129
P2,leave_chemical_system_out,19,Cr-O,0.0,0.0,25.35351181030273,35.053306579589844,0.0091023324057459,0.0147318029776215,9.699794769287113,0.0056294705718756,0.0
P2,leave_chemical_system_out,20,Fe-O-Si,0.0714285714285714,0.1428571428571428,5.381114482879639,22.857608795166016,0.0070307641290128,0.0096447393298149,17.476494312286377,0.002613975200802101,0.0714285714285714
P2,leave_chemical_system_out,21,F-Mn-O,0.1071428571428571,0.2857142857142857,56.70621109008789,20.180105209350582,0.0072428989224135,0.0160929840058088,-36.526105880737305,0.008850085083395298,0.1785714285714286
P2,leave_chemical_system_out,22,O-P-Sb,0.0,0.0357142857142857,7.850244998931885,9.115124702453612,0.0080554960295557,0.0335499607026577,1.2648797035217267,0.025494464673102,0.0357142857142857
P2,leave_chemical_system_out,23,O-P-Sn,0.0,0.0,20.192840576171875,14.784504890441896,0.0088937832042574,0.0179152283817529,-5.408335685729979,0.009021445177495499,0.0
P2,leave_chemical_system_out,24,Co-Mn-O,0.0,0.0,30.57339859008789,89.14454650878906,0.0133700855076313,0.0199279990047216,58.57114791870117,0.0065579134970903,0.0
P2,leave_chemical_system_out,25,Bi-O-P,0.0,0.0,9.35020637512207,44.28561019897461,0.0157321579754352,0.009914637543261,34.93540382385254,-0.005817520432174202,0.0
P2,leave_chemical_system_out,26,O-P-W,0.0,0.04,19.2534294128418,32.69178009033203,0.0139455702155828,0.0189508590847253,13.43835067749023,0.005005288869142499,0.04
P2,leave_chemical_system_out,27,Cr-Mn-O,0.0,0.0,23.67840576171875,51.2325439453125,0.0091823646798729,0.0187348499894142,27.55413818359375,0.009552485309541302,0.0
P2,leave_chemical_system_out,28,Co-Fe-O,0.0,0.0476190476190476,12.399065017700195,31.74560546875,0.009873135946691,0.0203136168420314,19.346540451049805,0.0104404808953404,0.0476190476190476
P2,leave_chemical_system_out,29,O-P-Ti,0.45,0.85,18.55472946166992,20.946746826171875,0.020775232464075,0.0109783643856644,2.3920173645019567,-0.009796868078410598,0.39999999999999997
P2,leave_chemical_system_out,30,Cr-O-V,0.0,0.0,9.738433837890623,33.03343963623047,0.0146742882207036,0.0222651809453964,23.295005798339844,0.007590892724692799,0.0
P2,leave_chemical_system_out,31,Cu-O,0.3157894736842105,0.1578947368421052,22.55623435974121,40.11767959594727,0.0202273577451705,0.0184257850050926,17.561445236206062,-0.0018015727400778996,-0.1578947368421053
P2,leave_chemical_system_out,32,O-Ti-V,0.0526315789473684,0.0,26.713340759277344,52.80573272705078,0.0065470822155475,0.0186151210218668,26.092391967773438,0.0120680388063193,-0.0526315789473684
P2,leave_chemical_system_out,33,Co-Ni-O,0.0,0.2631578947368421,12.751906394958496,34.5308952331543,0.0107427313923835,0.0094339968636631,21.7789888381958,-0.0013087345287204014,0.2631578947368421
P2,leave_chemical_system_out,34,Fe-Mn-O,0.0526315789473684,0.0,21.737472534179688,50.21855545043945,0.0079663367941975,0.0090314811095595,28.481082916259766,0.0010651443153619992,-0.0526315789473684
P2,leave_chemical_system_out,35,Mn-O-V,0.0555555555555555,0.2777777777777778,8.839441299438477,32.91567611694336,0.012218102812767,0.0091173127293586,24.076234817504883,-0.003100790083408399,0.2222222222222223
P2,leave_chemical_system_out,36,Mn-O-Si,0.0,0.0,24.210037231445312,35.70437240600586,0.007764340378344,0.0058268285356462,11.494335174560547,-0.0019375118426977998,0.0
P2,leave_chemical_system_out,37,Mn-O-Ti,0.0,0.0,26.45778083801269,27.84220695495605,0.014217116869986,0.0131918722763657,1.3844261169433594,-0.0010252445936203003,0.0
P2,leave_chemical_system_out,38,Co-O-Si,0.9411764705882352,0.0,33.545623779296875,46.05448913574219,0.0070395767688751,0.0151225589215755,12.508865356445312,0.0080829821527004,-0.9411764705882352
P2,leave_chemical_system_out,39,Cr-Fe-O,0.1764705882352941,0.0,13.118011474609377,58.635032653808594,0.0079888990148901,0.0177992824465036,45.51702117919922,0.0098103834316135,-0.1764705882352941
P2,leave_chemical_system_out,40,Fe-Mn-O-P,0.0,0.0588235294117647,21.24392509460449,18.702709197998047,0.0120611246675252,0.0170622207224369,-2.5412158966064418,0.005001096054911702,0.0588235294117647
P2,leave_chemical_system_out,41,Mn-Ni-O,0.125,0.0,32.39872360229492,37.23751831054688,0.0112862195819616,0.0164583958685398,4.83879470825196,0.005172176286578199,-0.125
P2,leave_chemical_system_out,42,O-Si-V,0.375,0.0625,15.162696838378906,26.154979705810547,0.0052086268551647,0.0078078657388687,10.99228286743164,0.002599238883704,-0.3125
P2,leave_chemical_system_out,43,C-Fe-O-P,0.0,0.0,13.168683052062988,22.331676483154297,0.0093572838231921,0.0316003002226352,9.162993431091309,0.0222430163994431,0.0
P2,leave_chemical_system_out,44,Fe-O-V,0.0666666666666666,0.0666666666666666,23.409320831298828,21.195125579833984,0.0133802583441138,0.0262681003659963,-2.2141952514648438,0.012887842021882498,0.0
P2,leave_chemical_system_out,45,Co-Cr-O,0.0,0.0,16.8447265625,14.993715286254885,0.0139731904491782,0.0132484175264835,-1.8510112762451154,-0.0007247729226947004,0.0
P2,leave_chemical_system_out,46,Co-Fe-Mn-O-P,0.0,0.0,19.156599044799805,67.24007415771484,0.0075503727421164,0.0197615269571542,48.08347511291504,0.012211154215037802,0.0
P2,leave_chemical_system_out,47,C-Mn-O-P,0.0714285714285714,0.0714285714285714,10.367464065551758,6.793121337890625,0.0162891540676355,0.0135470954701304,-3.574342727661133,-0.0027420585975051013,0.0
P2,leave_chemical_system_out,48,Mn-O-P-V,0.0,0.0,11.019120216369627,54.20586395263672,0.0104337036609649,0.0143287908285856,43.18674373626709,0.0038950871676207005,0.0
P2,leave_chemical_system_out,49,Co-O-V,0.5384615384615384,0.0,22.53153610229492,25.52438163757324,0.014124478213489,0.0101285940036177,2.9928455352783203,-0.003995884209871301,-0.5384615384615384
P2,leave_chemical_system_out,50,C-Fe-O,0.0,0.0833333333333333,27.09678840637207,20.70263671875,0.008016787469387,0.0229673739522695,-6.39415168762207,0.014950586482882498,0.0833333333333333
P2,leave_chemical_system_out,51,C-O-V,0.1666666666666666,0.0,33.571922302246094,69.92342376708984,0.0193558130413293,0.0117132095620036,36.35150146484375,-0.0076426034793257,-0.1666666666666666
P2,leave_chemical_system_out,52,Fe-Ni-O,0.75,0.8333333333333334,16.198833465576172,31.912004470825195,0.0062697599641978,0.0161452498286962,15.713171005249023,0.009875489864498398,0.08333333333333337
P2,leave_chemical_system_out,53,Fe-O-Ti,0.0,0.0,25.24896240234375,55.16523742675781,0.0107870167121291,0.0160556212067604,29.916275024414062,0.005268604494631299,0.0
P2,leave_chemical_system_out,54,O-W,0.5454545454545454,0.1818181818181818,24.78860282897949,64.4815444946289,0.0067651406861841,0.0206551067531108,39.692941665649414,0.013889966066926699,-0.36363636363636365
P2,leave_chemical_system_out,55,Nb-O-P,0.1818181818181818,0.1818181818181818,14.441237449645996,36.21783447265625,0.0190969202667474,0.013488627038896,21.776597023010254,-0.005608293227851398,0.0
P2,leave_chemical_system_out,56,F-Fe,0.1,0.0,31.77796936035156,57.89558029174805,0.0113256992772221,0.0379293411970138,26.117610931396488,0.0266036419197917,-0.1
P2,leave_chemical_system_out,57,Mg-Mn-O,0.3,0.4,49.32349395751953,174.31227111816406,0.0133840721100568,0.0459705255925655,124.98877716064453,0.0325864534825087,0.10000000000000003
P2,leave_chemical_system_out,58,B-Fe-O,0.0,0.1111111111111111,19.46561622619629,10.56885814666748,0.0136498687788844,0.0080349938943982,-8.896758079528809,-0.0056148748844862,0.1111111111111111
P2,leave_chemical_system_out,59,Mn-Ni-O-P,0.0,0.1111111111111111,13.99122428894043,32.64202880859375,0.0160327851772308,0.0101234391331672,18.65080451965332,-0.005909346044063601,0.1111111111111111
P2,leave_chemical_system_out,60,C-Co-O,0.0,0.0,21.789451599121094,15.705581665039062,0.0180759355425834,0.016904629766941,-6.083869934082031,-0.0011713057756423985,0.0
P2,leave_chemical_system_out,61,C-Cu-O,0.0,0.0,42.27854537963867,65.25872802734375,0.0218217130750417,0.0230835117399692,22.980182647705078,0.0012617986649275,0.0
P2,leave_chemical_system_out,62,Cr-Ni-O,0.125,0.25,12.261362075805664,51.2425422668457,0.0090113310143351,0.0230494402348995,38.98118019104004,0.0140381092205644,0.125
P2,leave_chemical_system_out,63,Mo-O,0.125,0.0,19.83355140686035,49.31488800048828,0.0084547838196158,0.0444931536912918,29.48133659362793,0.036038369871676,-0.125
P2,leave_chemical_system_out,64,Co-Mn-O-P,0.0,0.0,19.0057373046875,16.482757568359375,0.0093657374382019,0.0063591692596673,-2.522979736328125,-0.0030065681785346006,0.0
P2,leave_chemical_system_out,65,Cr-F,0.0,0.125,38.60620880126953,60.22248840332031,0.0185198001563549,0.0211351700127124,21.61627960205078,0.002615369856357498,0.125
P2,leave_chemical_system_out,66,C-Fe-Na-O-P,1.0,0.7142857142857143,10.06312084197998,31.36476707458496,0.0151977008208632,0.0201688352972269,21.30164623260498,0.004971134476363699,-0.2857142857142857
P2,leave_chemical_system_out,67,Cr-Mn-O-P,0.0,0.0,17.547555923461914,29.91164779663086,0.0106814969331026,0.0126270735636353,12.364091873168945,0.0019455766305327,0.0
P2,leave_chemical_system_out,68,Cr-O-Si,0.2857142857142857,0.0,20.81405258178711,80.58488464355469,0.0041250851936638,0.0121685387566685,59.77083206176758,0.008043453563004701,-0.2857142857142857
P2,leave_chemical_system_out,69,H-Mn-O-S,0.2857142857142857,0.4285714285714285,13.498085975646973,31.20512962341309,0.0140840699896216,0.0130228456109762,17.707043647766117,-0.0010612243786453993,0.1428571428571428
P2,leave_chemical_system_out,70,H-O-P-V,0.0,0.0,9.425493240356444,12.340706825256348,0.0082509461790323,0.0112533420324325,2.915213584899904,0.003002395853400201,0.0
P2,leave_chemical_system_out,71,Mn-O-S,0.2857142857142857,0.2857142857142857,10.145316123962402,25.000457763671875,0.0045278621837496,0.0140439989045262,14.855141639709473,0.0095161367207766,0.0
P2,leave_chemical_system_out,72,S-V,0.4285714285714285,0.2857142857142857,57.314823150634766,64.38898468017578,0.022626681253314,0.0073630362749099,7.074161529541016,-0.0152636449784041,-0.1428571428571428
P2,leave_chemical_system_out,73,Co-O-Ti,0.0,0.0,14.518227577209473,13.143391609191896,0.0101303895935416,0.0165191814303398,-1.3748359680175763,0.0063887918367982,0.0
P2,leave_chemical_system_out,74,Mo-Se,0.7142857142857143,0.5714285714285714,12.764267921447754,55.026485443115234,0.0056306761689484,0.022324776276946,42.26221752166748,0.0166941001079976,-0.1428571428571429
P2,leave_family_out,0,polyanion_phosphate_like,0.2674616695059625,0.293015332197615,117.23235321044922,26.320241928100582,0.0033362715039402,0.0153906792402267,-90.91211128234863,0.0120544077362865,0.02555366269165249
P2,leave_family_out,1,transition_metal_oxide_like,0.1781756180733162,0.2838874680306905,35.005374908447266,71.73932647705078,0.0207176022231578,0.0284466985613107,36.733951568603516,0.007729096338152899,0.10571184995737429
P2,leave_family_out,2,halide_or_fluoride_like,0.3455284552845528,0.4796747967479675,46.164737701416016,53.848411560058594,0.0114868581295013,0.0293778199702501,7.683673858642578,0.0178909618407488,0.1341463414634147
P2,leave_family_out,3,oxyfluoride_or_fluoropolyanion_like,0.0633484162895927,0.4434389140271493,27.244792938232425,37.98799133300781,0.0136243980377912,0.0302075874060392,10.743198394775387,0.016583189368248,0.3800904977375566
P2,leave_family_out,4,silicate_like,0.0458015267175572,0.2213740458015267,15.759331703186035,45.60206604003906,0.0093135060742497,0.0114802997559309,29.842734336853027,0.0021667936816812013,0.17557251908396948
P2,leave_family_out,5,sulfate_or_sulfur_oxoanion_like,0.2924528301886792,0.2169811320754717,40.53411865234375,46.96514892578125,0.0163244362920522,0.0247190240770578,6.4310302734375,0.0083945877850056,-0.07547169811320747
P2,leave_family_out,6,other_or_unclear,0.1111111111111111,0.1111111111111111,44.34514999389648,62.95246505737305,0.0127240791916847,0.039941519498825,18.60731506347657,0.027217440307140295,0.0
P2,leave_family_out,7,sulfide_like,0.1454545454545454,0.1636363636363636,131.02700805664062,117.26111602783205,0.0112524032592773,0.0207303520292043,-13.76589202880858,0.009477948769926999,0.018181818181818216
P2,leave_family_out,8,oxide_like_other,0.1818181818181818,0.0454545454545454,36.497657775878906,49.88983154296875,0.0115257585421204,0.018350176513195,13.392173767089844,0.0068244179710746,-0.1363636363636364
P2,leave_family_out,9,organic_or_carbon_like,0.0,0.0,19.50185775756836,54.32832717895508,0.015866819769144,0.0311863310635089,34.82646942138672,0.015319511294364901,0.0
P2,leave_working_ion_out,0,Li,0.2242287434161023,0.1824680210684725,45.89580535888672,70.89279174804688,0.0159289538860321,0.0237426720559597,24.996986389160156,0.0078137181699276,-0.041760722347629786
P2,leave_working_ion_out,1,Na,0.2639593908629442,0.1624365482233502,36.766258239746094,59.18831253051758,0.0131907137110829,0.0176945198327302,22.422054290771484,0.004503806121647299,-0.10152284263959396
P2,leave_working_ion_out,2,K,0.3288590604026846,0.5771812080536913,37.720924377441406,68.98541259765625,0.0121183153241872,0.0170624647289514,31.264488220214844,0.004944149404764198,0.24832214765100674
P2,random_split,0,random_0,0.1248049921996879,0.1123244929797191,21.332300186157227,46.83565139770508,0.009718264453113,0.0173961166292428,25.50335121154785,0.007677852176129801,-0.0124804992199688
P2,random_split,1,random_1,0.1279251170046801,0.1606864274570983,21.70502281188965,39.4737663269043,0.0096377478912472,0.0161853227764368,17.76874351501465,0.006547574885189599,0.0327613104524182
P2,random_split,2,random_2,0.0717628705148206,0.0920436817472698,18.765390396118164,54.574466705322266,0.0107706161215901,0.0171136744320392,35.8090763092041,0.006343058310449099,0.02028081123244921
P2,random_split,3,random_3,0.1076443057722308,0.1497659906396256,21.428661346435547,41.498931884765625,0.0104440040886402,0.0156628731638193,20.070270538330078,0.0052188690751791,0.04212168486739479
P2,random_split,4,random_4,0.0842433697347894,0.0982839313572542,19.81025123596192,47.864871978759766,0.0103231538087129,0.0161645170301198,28.054620742797844,0.0058413632214068985,0.014040561622464809
P3,framework_groupkfold,0,K|AgAsF6|K|Ca9Co(PO4)7|K|CoF3|K|Cr2(PS4)3|K|CrO2|K|CrP2S7|K|Cs2CrF6|K|Cs2NiF6|K|Cu4(PO4)3|K|FeNi(CN)6|K|FeSe|K|Lu(NbCl3)6|K|Mn6P7O24|K|MnPCO7|K|Mo2P3O13|K|MoCl6|K|NaMoF6|K|NbO3|K|Ni3P3O11|K|NiH8(CO5)2,0.095163806552262,0.2059282371294852,24.950977325439453,41.5039176940918,0.0111564863473176,0.0174583718180656,16.552940368652344,0.0063018854707480015,0.11076443057722318
P3,framework_groupkfold,1,K|C|K|Co2O5|K|CoPCO7|K|CrO3|K|Cs2CoF6|K|Cs2MoCl6|K|Cs2TaCl6|K|FeH4(SO5)2|K|FeSb3|K|LiVF6|K|MgMn4O8|K|Mn4(PO4)3|K|MnF3|K|MnO2|K|MnP2O7|K|Mo9S11|K|NaCrF6|K|NbO2F|K|Ni(PO3)3|K|NiH12(SO7)2,0.1078125,0.13125,21.64666748046875,49.42782211303711,0.0108006289228796,0.0140965525060892,27.78115463256836,0.0032959235832095996,0.0234375
P3,framework_groupkfold,2,K|BiPCO7|K|CePCO7|K|CoO2|K|CrF6|K|Cs2AgF6|K|Cs2MoBr6|K|Cs2SbCl6|K|FeF3|K|FeH12(SO7)2|K|FePO4F|K|LiSbF6|K|Mn2P2O7F2|K|MnH8(SO6)2|K|Mo3S4|K|Na2NiO2|K|Nb3Se4|K|NdNb4O12|K|NiF6|K|PrNb4O12|K|Rb2MnF6,0.13125,0.1859375,23.251691818237305,49.80485153198242,0.0117509216070175,0.0158899612724781,26.553159713745117,0.0041390396654606,0.0546875
P3,framework_groupkfold,3,K|Bi(PO3)4|K|Cd2Cu(SO)2|K|CoH8(CO5)2|K|CrF3|K|CrPO4F|K|CrS2|K|Cs2MnF6|K|Cs2SbBr6|K|Fe11O17|K|FePO4|K|LiNbF6|K|Mn(PO3)3|K|MnH6(S2O9)2|K|Mo2O3|K|Na2FeO3|K|Nb3S4|K|NbSe2|K|Ni4P4O15|K|P(W3O10)4|K|Rb2CuF6,0.1125,0.20625,22.81694984436035,40.735801696777344,0.0111900325864553,0.013931443914771,17.918851852416992,0.0027414113283157,0.09374999999999999
P3,framework_groupkfold,4,K|AgO|K|Ca9Mn(PO4)7|K|CoF6|K|Cr3O8|K|CrPCO7|K|Cs2CuF6|K|Cs2PdF6|K|CuPCO7|K|FePCO7|K|LiMnF6|K|MgMn2O4|K|MnF6|K|Mo15Se19|K|MoS|K|NaSbF6|K|NbS2|K|Ni4(PO4)3|K|NiPCO7|K|Rb2CrF6|K|RbSb,0.1953125,0.1421875,23.365554809570312,42.55574417114258,0.009684314019978,0.015214997343719,19.190189361572266,0.005530683323741001,-0.053125000000000006
P3,leave_chemical_system_out,0,F-O-V,0.0718954248366013,0.1111111111111111,72.34894561767578,41.6965446472168,0.0170149467885494,0.0084319114685058,-30.652400970458984,-0.008583035320043599,0.0392156862745098
P3,leave_chemical_system_out,1,Mn-O-P,0.2542372881355932,0.2627118644067797,14.947178840637209,34.69724655151367,0.0082126874476671,0.0056178094819188,19.750067710876465,-0.0025948779657482997,0.008474576271186474
P3,leave_chemical_system_out,2,Fe-O-P,0.1470588235294117,0.3823529411764705,26.85184097290039,46.92853546142578,0.0061161685734987,0.0085469242185354,20.07669448852539,0.002430755645036701,0.23529411764705882
P3,leave_chemical_system_out,3,Cr-O-P,0.1309523809523809,0.7023809523809523,17.549949645996094,43.74052047729492,0.0090750977396965,0.0135889546945691,26.190570831298828,0.004513856954872601,0.5714285714285714
P3,leave_chemical_system_out,4,O-P-V,0.2195121951219512,0.1585365853658536,17.971981048583984,27.96841621398925,0.0063264146447181,0.0102595537900924,9.996435165405266,0.003933139145374301,-0.06097560975609759
P3,leave_chemical_system_out,5,Co-O-P,0.0131578947368421,0.0263157894736842,21.174781799316406,33.430992126464844,0.0059471325948834,0.0163209252059459,12.256210327148438,0.010373792611062499,0.0131578947368421
P3,leave_chemical_system_out,6,Ni-O-P,0.3108108108108108,0.081081081081081,41.49776458740234,38.64476776123047,0.0069190384820103,0.0100096557289361,-2.852996826171868,0.0030906172469257996,-0.2297297297297298
P3,leave_chemical_system_out,7,F-V,0.4393939393939394,0.7272727272727273,29.92402076721192,51.41276168823242,0.014559700153768,0.0170201044529676,21.4887409210205,0.0024604042991995985,0.2878787878787879
P3,leave_chemical_system_out,8,Mo-O-P,0.0983606557377049,0.1311475409836065,13.294058799743652,41.05194091796875,0.0123481675982475,0.0138028282672166,27.757882118225098,0.0014546606689690988,0.032786885245901606
P3,leave_chemical_system_out,9,Mn-O,0.1,0.22,26.75288772583008,55.102176666259766,0.009350199252367,0.0117632402107119,28.349288940429684,0.0024130409583449,0.12
P3,leave_chemical_system_out,10,O-V,0.0612244897959183,0.2448979591836734,56.283241271972656,53.17974853515625,0.0153103126212954,0.0211397018283605,-3.1034927368164062,0.0058293892070650985,0.1836734693877551
P3,leave_chemical_system_out,11,F-Mn,0.6511627906976745,0.2790697674418604,50.33548355102539,95.11820220947266,0.0091427471488714,0.0208596978336572,44.782718658447266,0.0117169506847858,-0.37209302325581406
P3,leave_chemical_system_out,12,Fe-O,0.35,0.025,27.176483154296875,47.293418884277344,0.0060953302308917,0.016595022752881,20.11693572998047,0.0104996925219893,-0.32499999999999996
P3,leave_chemical_system_out,13,B-Mn-O,0.2564102564102564,0.0512820512820512,22.62837028503418,22.90195083618164,0.0141266779974102,0.0192684829235076,0.27358055114746094,0.0051418049260974,-0.20512820512820518
P3,leave_chemical_system_out,14,Cu-O-P,0.0,0.0,21.26387596130371,53.31333923339844,0.0074067660607397,0.0223277509212493,32.04946327209473,0.0149209848605096,0.0
P3,leave_chemical_system_out,15,O-Ti,0.088235294117647,0.0588235294117647,96.32967376708984,90.5378875732422,0.0264206659048795,0.0118458941578865,-5.791786193847642,-0.014574771746993,-0.029411764705882297
P3,leave_chemical_system_out,16,Ni-O,0.4117647058823529,0.1470588235294117,35.99429702758789,28.759483337402344,0.0060834260657429,0.0083406465128064,-7.234813690185547,0.0022572204470635,-0.26470588235294124
P3,leave_chemical_system_out,17,F-Fe-O,0.0967741935483871,0.032258064516129,58.14078140258789,90.92979431152344,0.011381515301764,0.0289724934846162,32.78901290893555,0.0175909781828522,-0.06451612903225809
P3,leave_chemical_system_out,18,Co-O,0.032258064516129,0.0,28.39437484741211,94.64531707763672,0.008306878618896,0.0202551819384098,66.25094223022461,0.011948303319513798,-0.032258064516129
P3,leave_chemical_system_out,19,Cr-O,0.1724137931034483,0.5517241379310345,38.54301452636719,76.87823486328125,0.0079400427639484,0.0182508267462253,38.33522033691406,0.010310783982276901,0.3793103448275862
P3,leave_chemical_system_out,20,Fe-O-Si,0.3214285714285714,0.0714285714285714,17.08294677734375,20.42222785949707,0.0065118442289531,0.0080513069406151,3.3392810821533203,0.0015394627116620012,-0.25
P3,leave_chemical_system_out,21,F-Mn-O,0.0357142857142857,0.0714285714285714,28.51091194152832,54.97517776489258,0.0152171934023499,0.0297897551208734,26.464265823364258,0.014572561718523499,0.0357142857142857
P3,leave_chemical_system_out,22,O-P-Sb,0.0,0.0,15.94653606414795,27.58027458190918,0.0055426633916795,0.0140657955780625,11.63373851776123,0.008523132186382999,0.0
P3,leave_chemical_system_out,23,O-P-Sn,0.0,0.25,15.786375999450684,35.47932815551758,0.0091093024238944,0.0171541981399059,19.692952156066895,0.008044895716011498,0.25
P3,leave_chemical_system_out,24,Co-Mn-O,0.0,0.0,15.554522514343262,27.38478279113769,0.0100767621770501,0.0132232857868075,11.83026027679443,0.003146523609757401,0.0
P3,leave_chemical_system_out,25,Bi-O-P,0.1538461538461538,0.0384615384615384,20.903907775878903,13.095831871032717,0.0048096482641994,0.011376392096281,-7.808075904846186,0.0065667438320816,-0.11538461538461539
P3,leave_chemical_system_out,26,O-P-W,0.36,0.48,12.54157829284668,26.5037899017334,0.0124638937413692,0.0063118757680058,13.962211608886719,-0.0061520179733634,0.12
P3,leave_chemical_system_out,27,Cr-Mn-O,0.0,0.0,24.37139129638672,30.255334854125977,0.0157861392945051,0.0105807222425937,5.883943557739258,-0.005205417051911399,0.0
P3,leave_chemical_system_out,28,Co-Fe-O,0.0476190476190476,0.0476190476190476,17.643964767456055,20.08288955688477,0.0088456785306334,0.017486261203885,2.4389247894287145,0.0086405826732516,0.0
P3,leave_chemical_system_out,29,O-P-Ti,0.2,0.3,26.78403854370117,50.14826202392578,0.0088771926239132,0.0105179110541939,23.364223480224613,0.001640718430280701,0.09999999999999998
P3,leave_chemical_system_out,30,Cr-O-V,0.0526315789473684,0.0526315789473684,13.217328071594238,30.00059509277344,0.0084672896191477,0.0167711488902568,16.783267021179203,0.008303859271109099,0.0
P3,leave_chemical_system_out,31,Cu-O,0.0526315789473684,0.2105263157894736,26.29124641418457,24.953399658203125,0.0144812371581792,0.0224147029221057,-1.3378467559814453,0.007933465763926499,0.1578947368421052
P3,leave_chemical_system_out,32,O-Ti-V,0.0,0.0526315789473684,33.78474426269531,61.7896842956543,0.0111433500424027,0.0123231457546353,28.004940032958984,0.0011797957122326001,0.0526315789473684
P3,leave_chemical_system_out,33,Co-Ni-O,0.1578947368421052,0.0526315789473684,26.722801208496094,26.19133949279785,0.0091550480574369,0.009484308771789,-0.5314617156982422,0.00032926071435209966,-0.10526315789473681
P3,leave_chemical_system_out,34,Fe-Mn-O,0.0,0.0,21.175928115844727,39.67793655395508,0.0088368579745292,0.0118382815271615,18.50200843811035,0.003001423552632299,0.0
P3,leave_chemical_system_out,35,Mn-O-V,0.0555555555555555,0.0,19.8327579498291,26.43600273132324,0.0138806533068418,0.0194151327013969,6.603244781494137,0.0055344793945551005,-0.0555555555555555
P3,leave_chemical_system_out,36,Mn-O-Si,0.7647058823529411,0.1176470588235294,20.542055130004883,21.26150321960449,0.0052636824548244,0.0074345329776406,0.7194480895996058,0.0021708505228162003,-0.6470588235294117
P3,leave_chemical_system_out,37,Mn-O-Ti,0.0,0.0588235294117647,13.705151557922363,45.62482070922852,0.0097571685910224,0.0109958676621317,31.91966915130616,0.0012386990711093,0.0588235294117647
P3,leave_chemical_system_out,38,Co-O-Si,0.2941176470588235,0.0588235294117647,5.571468353271484,42.51441192626953,0.0071205897256731,0.0086536845192313,36.94294357299805,0.0015330947935582005,-0.2352941176470588
P3,leave_chemical_system_out,39,Cr-Fe-O,0.1176470588235294,0.0,10.126294136047363,28.03144645690918,0.0103888176381587,0.0104643162339925,17.905152320861816,7.549859583380093e-05,-0.1176470588235294
P3,leave_chemical_system_out,40,Fe-Mn-O-P,0.4705882352941176,0.1764705882352941,12.604246139526367,28.734106063842773,0.0101101761683821,0.0097377179190516,16.129859924316406,-0.0003724582493304998,-0.2941176470588235
P3,leave_chemical_system_out,41,Mn-Ni-O,0.0,0.0,11.963003158569336,29.68805885314941,0.0082443747669458,0.0108557939529418,17.725055694580075,0.002611419185996,0.0
P3,leave_chemical_system_out,42,O-Si-V,0.0,0.0,19.704666137695312,53.66438293457031,0.0053520556539297,0.0093180080875754,33.959716796875,0.003965952433645699,0.0
