target,protocol,model_name,split_name,random_rmse_mean,split_rmse_mean,rmse_delta_vs_random,rmse_ratio_vs_random,random_mae_mean,split_mae_mean,mae_delta_vs_random,random_r2_mean,split_r2_mean,r2_delta_vs_random,n_folds_split
capacity_grav,P2,Ridge,leave_chemical_system_out,50.0610455288292,40.97690857563257,-9.084136953196627,0.8185388088236143,33.24379160748169,33.102270512403656,-0.14152109507803345,0.5649085356361654,-2.0714902843262425e+27,-2.0714902843262425e+27,75
capacity_grav,P2,Ridge,leave_family_out,50.0610455288292,144.0626825404055,94.00163701157629,2.877740187376681,33.24379160748169,109.61594049189596,76.37214888441426,0.5649085356361654,-2.0432727695793864,-2.6081813052155516,10
capacity_grav,P2,Ridge,leave_working_ion_out,50.0610455288292,74.24521243510138,24.184166906272182,1.4830935241323513,33.24379160748169,53.356357023241095,20.112565415759406,0.5649085356361654,-0.3331166048115915,-0.8980251404477568,3
capacity_grav,P2,Ridge,random_split,50.0610455288292,50.0610455288292,0.0,1.0,33.24379160748169,33.24379160748169,0.0,0.5649085356361654,0.5649085356361654,0.0,5
capacity_grav,P3,DummyMean,framework_groupkfold,76.31943811355585,75.9077208543779,-0.4117172591779479,0.9946053421074019,56.83498939697961,57.48965956896787,0.6546701719882648,-0.00113899109140654,-0.005310552713303178,-0.004171561621896638,5
capacity_grav,P3,DummyMean,leave_chemical_system_out,76.31943811355585,70.84896241964705,-5.470475693908796,0.9283213316407117,56.83498939697961,58.35260247343301,1.5176130764534008,-0.00113899109140654,-6.69185693351281e+27,-6.69185693351281e+27,75
capacity_grav,P3,DummyMean,leave_family_out,76.31943811355585,95.55978648444994,19.240348370894097,1.2521028567095362,56.83498939697961,71.24817498319496,14.413185586215349,-0.00113899109140654,-0.2079545047440737,-0.20681551365266718,10
capacity_grav,P3,DummyMean,leave_working_ion_out,76.31943811355585,72.4924164617663,-3.8270216517895506,0.9498552171453972,56.83498939697961,58.273335006766764,1.4383456097871559,-0.00113899109140654,-0.1651678607222322,-0.16402886963082566,3
capacity_grav,P3,DummyMean,random_split,76.31943811355585,76.31943811355585,0.0,1.0,56.83498939697961,56.83498939697961,0.0,-0.00113899109140654,-0.00113899109140654,0.0,5
capacity_grav,P3,ExtraTrees,framework_groupkfold,31.804170821906176,32.80505466161303,1.0008838397068516,1.0314702070150328,17.036009859566455,19.15082440669186,2.1148145471254054,0.8263978574368602,0.8110877167536044,-0.015310140683255868,5
capacity_grav,P3,ExtraTrees,leave_chemical_system_out,31.804170821906176,27.148678241661983,-4.655492580244193,0.8536200611450129,17.036009859566455,20.066181297082522,3.030171437516067,0.8263978574368602,-1.3153050177956694e+26,-1.3153050177956694e+26,75
capacity_grav,P3,ExtraTrees,leave_family_out,31.804170821906176,56.083436414040534,24.279265592134358,1.7633987921927274,17.036009859566455,37.4127244794271,20.376714619860643,0.8263978574368602,0.661789081101331,-0.16460877633552928,10
capacity_grav,P3,ExtraTrees,leave_working_ion_out,31.804170821906176,40.20272937720399,8.39855855529781,1.2640709799455934,17.036009859566455,27.8275981092532,10.791588249686743,0.8263978574368602,0.642898255667855,-0.18349960176900526,3
capacity_grav,P3,ExtraTrees,random_split,31.804170821906176,31.804170821906176,0.0,1.0,17.036009859566455,17.036009859566455,0.0,0.8263978574368602,0.8263978574368602,0.0,5
capacity_grav,P3,Ridge,framework_groupkfold,41.74425559494992,42.21606557379473,0.47180997884481,1.0113023929189886,26.737504947070693,27.78747152007339,1.0499665730026955,0.6999009269539126,0.687752126535339,-0.01214880041857358,5
capacity_grav,P3,Ridge,leave_chemical_system_out,41.74425559494992,33.685228419585286,-8.059027175364633,0.8069428461352276,26.737504947070693,26.915329576883426,0.17782462981273284,0.6999009269539126,-3.8204314715528223e+27,-3.8204314715528223e+27,75
capacity_grav,P3,Ridge,leave_family_out,41.74425559494992,112.14846625527252,70.4042106603226,2.6865604538134313,26.737504947070693,83.4640202492396,56.726515302168906,0.6999009269539126,-0.6645149970950928,-1.3644159240490055,10
capacity_grav,P3,Ridge,leave_working_ion_out,41.74425559494992,60.9741578351778,19.22990224022788,1.460659843280431,26.737504947070693,43.69548487448922,16.957979927418524,0.6999009269539126,0.06640004632434793,-0.6335008806295647,3
capacity_grav,P3,Ridge,random_split,41.74425559494992,41.74425559494992,0.0,1.0,26.737504947070693,26.737504947070693,0.0,0.6999009269539126,0.6999009269539126,0.0,5
capacity_grav,P4,DummyMean,framework_groupkfold,76.31943811355585,75.9077208543779,-0.4117172591779479,0.9946053421074019,56.83498939697961,57.48965956896787,0.6546701719882648,-0.00113899109140654,-0.005310552713303178,-0.004171561621896638,5
capacity_grav,P4,DummyMean,leave_chemical_system_out,76.31943811355585,70.84896241964705,-5.470475693908796,0.9283213316407117,56.83498939697961,58.35260247343301,1.5176130764534008,-0.00113899109140654,-6.69185693351281e+27,-6.69185693351281e+27,75
capacity_grav,P4,DummyMean,leave_family_out,76.31943811355585,95.55978648444994,19.240348370894097,1.2521028567095362,56.83498939697961,71.24817498319496,14.413185586215349,-0.00113899109140654,-0.2079545047440737,-0.20681551365266718,10
capacity_grav,P4,DummyMean,leave_working_ion_out,76.31943811355585,72.4924164617663,-3.8270216517895506,0.9498552171453972,56.83498939697961,58.273335006766764,1.4383456097871559,-0.00113899109140654,-0.1651678607222322,-0.16402886963082566,3
capacity_grav,P4,DummyMean,random_split,76.31943811355585,76.31943811355585,0.0,1.0,56.83498939697961,56.83498939697961,0.0,-0.00113899109140654,-0.00113899109140654,0.0,5
capacity_grav,P4,ExtraTrees,framework_groupkfold,7.925852627168856,5.90078471480973,-2.025067912359126,0.7444984145406085,0.741560566855479,0.7554938786586213,0.013933311803142279,0.984214548284838,0.9906402928416442,0.006425744556806223,5
capacity_grav,P4,ExtraTrees,leave_chemical_system_out,7.925852627168856,0.8841598622651047,-7.041692764903751,0.1115539114661699,0.741560566855479,0.46271757312818995,-0.27884299372728905,0.984214548284838,-2.9585409672267464e+24,-2.9585409672267464e+24,75
capacity_grav,P4,ExtraTrees,leave_family_out,7.925852627168856,16.288667049355542,8.362814422186686,2.0551312036158706,0.741560566855479,6.743234177351686,6.001673610496208,0.984214548284838,0.9685243935676136,-0.015690154717224458,10
capacity_grav,P4,ExtraTrees,leave_working_ion_out,7.925852627168856,6.983418620090975,-0.9424340070778809,0.8810936751653277,0.741560566855479,1.7214543446588195,0.9798937778033405,0.984214548284838,0.9815986761496766,-0.0026158721351614567,3
capacity_grav,P4,ExtraTrees,random_split,7.925852627168856,7.925852627168856,0.0,1.0,0.741560566855479,0.741560566855479,0.0,0.984214548284838,0.984214548284838,0.0,5
capacity_grav,P4,Ridge,framework_groupkfold,0.8478903297035604,0.6314809426760616,-0.2164093870274988,0.7447672423588557,0.2662897119888466,0.2548087181254444,-0.011480993863402178,0.9998685281002851,0.9999282634405964,5.9735340311228846e-05,5
capacity_grav,P4,Ridge,leave_chemical_system_out,0.8478903297035604,0.2243045780395005,-0.6235857516640599,0.2645443286491095,0.2662897119888466,0.17440821237978305,-0.09188149960906355,0.9998685281002851,-2.91942458582334e+21,-2.91942458582334e+21,75
capacity_grav,P4,Ridge,leave_family_out,0.8478903297035604,2.2594039661239056,1.411513636420345,2.6647360949544487,0.2662897119888466,1.389660829955008,1.1233711179661614,0.9998685281002851,0.9992991166828915,-0.0005694114173936393,10
capacity_grav,P4,Ridge,leave_working_ion_out,0.8478903297035604,5.305237662243688,4.457347332540128,6.256985693065407,0.2662897119888466,4.5088604036770805,4.2425706916882335,0.9998685281002851,0.9892827009694566,-0.010585827130828562,3
capacity_grav,P4,Ridge,random_split,0.8478903297035604,0.8478903297035604,0.0,1.0,0.2662897119888466,0.2662897119888466,0.0,0.9998685281002851,0.9998685281002851,0.0,5
energy_grav,P0,DummyMean,framework_groupkfold,275.7566624179896,282.4616636781445,6.705001260154859,1.0243149202683324,216.20750666814834,220.42336867647106,4.215862008322716,-0.001831218554316566,-0.0058028776461758694,-0.003971659091859304,5
energy_grav,P0,DummyMean,leave_chemical_system_out,275.7566624179896,261.36241551155547,-14.394246906434148,0.9478009097578376,216.20750666814834,218.2569304741443,2.049423805995957,-0.001831218554316566,-3.369514728949356,-3.3676835103950395,75
energy_grav,P0,DummyMean,leave_family_out,275.7566624179896,302.7458655573679,26.989203139378276,1.0978732586285378,216.20750666814834,250.20465299265234,33.997146324504,-0.001831218554316566,-0.8862638891903343,-0.8844326706360177,10
energy_grav,P0,DummyMean,leave_working_ion_out,275.7566624179896,284.30101171204905,8.54434929405943,1.0309851055605974,216.20750666814834,230.00958126045077,13.802074592302432,-0.001831218554316566,-0.1860216844254556,-0.18419046587113905,3
energy_grav,P0,DummyMean,random_split,275.7566624179896,275.7566624179896,0.0,1.0,216.20750666814834,216.20750666814834,0.0,-0.001831218554316566,-0.001831218554316566,0.0,5
energy_grav,P0,ExtraTrees,framework_groupkfold,21.004939353901943,28.048644406188096,7.043705052286153,1.335335652896217,10.021473508623593,12.204351001656631,2.182877493033038,0.9941608624122701,0.9899019278138843,-0.004258934598385777,5
energy_grav,P0,ExtraTrees,leave_chemical_system_out,21.004939353901943,19.43254782245841,-1.5723915314435324,0.9251418199809541,10.021473508623593,12.930085398922552,2.9086118902989586,0.9941608624122701,0.9865855857914998,-0.007575276620770288,75
energy_grav,P0,ExtraTrees,leave_family_out,21.004939353901943,48.516377368773114,27.51143801487117,2.309760411651013,10.021473508623593,30.582865218904566,20.561391710280972,0.9941608624122701,0.9453885382735798,-0.04877232413869026,10
energy_grav,P0,ExtraTrees,leave_working_ion_out,21.004939353901943,34.29613259332012,13.291193239418174,1.6327651327852637,10.021473508623593,19.176067281853637,9.154593773230044,0.9941608624122701,0.9807505058330359,-0.013410356579234173,3
energy_grav,P0,ExtraTrees,random_split,21.004939353901943,21.004939353901943,0.0,1.0,10.021473508623593,10.021473508623593,0.0,0.9941608624122701,0.9941608624122701,0.0,5
energy_grav,P0,Ridge,framework_groupkfold,46.59305607679098,34.5918431524634,-12.001212924327582,0.7424248603794493,18.654418102699296,18.422587339796298,-0.2318307629029981,0.9704906860913137,0.9845483487215556,0.014057662630241885,5
energy_grav,P0,Ridge,leave_chemical_system_out,46.59305607679098,20.215508053017945,-26.377548023773034,0.4338738377602952,18.654418102699296,15.771938680078156,-2.88247942262114,0.9704906860913137,0.9645655289206579,-0.0059251571706557815,75
energy_grav,P0,Ridge,leave_family_out,46.59305607679098,105.32024432736937,58.727188250578386,2.2604279091242456,18.654418102699296,73.77005167396236,55.11563357126306,0.9704906860913137,0.22875086888990168,-0.741739817201412,10
energy_grav,P0,Ridge,leave_working_ion_out,46.59305607679098,131.9549122626577,85.36185618586671,2.832072488337749,18.654418102699296,108.54081292459493,89.88639482189564,0.9704906860913137,0.6648021511136367,-0.305688534977677,3
energy_grav,P0,Ridge,random_split,46.59305607679098,46.59305607679098,0.0,1.0,18.654418102699296,18.654418102699296,0.0,0.9704906860913137,0.9704906860913137,0.0,5
energy_grav,P1,DummyMean,framework_groupkfold,275.7566624179896,282.4616636781445,6.705001260154859,1.0243149202683324,216.20750666814834,220.42336867647106,4.215862008322716,-0.001831218554316566,-0.0058028776461758694,-0.003971659091859304,5
energy_grav,P1,DummyMean,leave_chemical_system_out,275.7566624179896,261.36241551155547,-14.394246906434148,0.9478009097578376,216.20750666814834,218.2569304741443,2.049423805995957,-0.001831218554316566,-3.369514728949356,-3.3676835103950395,75
energy_grav,P1,DummyMean,leave_family_out,275.7566624179896,302.7458655573679,26.989203139378276,1.0978732586285378,216.20750666814834,250.20465299265234,33.997146324504,-0.001831218554316566,-0.8862638891903343,-0.8844326706360177,10
energy_grav,P1,DummyMean,leave_working_ion_out,275.7566624179896,284.30101171204905,8.54434929405943,1.0309851055605974,216.20750666814834,230.00958126045077,13.802074592302432,-0.001831218554316566,-0.1860216844254556,-0.18419046587113905,3
energy_grav,P1,DummyMean,random_split,275.7566624179896,275.7566624179896,0.0,1.0,216.20750666814834,216.20750666814834,0.0,-0.001831218554316566,-0.001831218554316566,0.0,5
energy_grav,P1,ExtraTrees,framework_groupkfold,206.34129180278487,207.05485532119047,0.7135635184056071,1.0034581712277328,139.31604217323041,147.12633623957805,7.8102940663476375,0.43788811614256673,0.45881740619544253,0.020929290052875804,5
energy_grav,P1,ExtraTrees,leave_chemical_system_out,206.34129180278487,202.7293449703213,-3.611946832463559,0.9824952785702449,139.31604217323041,161.12925816729305,21.81321599406263,0.43788811614256673,-0.1650209312826042,-0.6029090474251709,75
energy_grav,P1,ExtraTrees,leave_family_out,206.34129180278487,245.01936580111038,38.678073998325516,1.1874470866223563,139.31604217323041,181.28560738172425,41.96956520849383,0.43788811614256673,0.11617361681085911,-0.3217144993317076,10
energy_grav,P1,ExtraTrees,leave_working_ion_out,206.34129180278487,207.5023469689381,1.1610551661532327,1.0056268677781806,139.31604217323041,138.67044725102994,-0.6455949222004733,0.43788811614256673,0.36929754274292126,-0.06859057339964547,3
energy_grav,P1,ExtraTrees,random_split,206.34129180278487,206.34129180278487,0.0,1.0,139.31604217323041,139.31604217323041,0.0,0.43788811614256673,0.43788811614256673,0.0,5
energy_grav,P1,Ridge,framework_groupkfold,225.4606581228918,233.59253256459107,8.131874441699267,1.0360678200330047,168.0684936868948,174.42142310247482,6.352929415580007,0.3297837276583512,0.3112614848074262,-0.018522242850924964,5
energy_grav,P1,Ridge,leave_chemical_system_out,225.4606581228918,225.37622159260363,-0.08443653028817266,0.9996254932856528,168.0684936868948,184.2005894080651,16.132095721170288,0.3297837276583512,-0.738557904420267,-1.068341632078618,75
energy_grav,P1,Ridge,leave_family_out,225.4606581228918,378.43975931255596,152.97910118966416,1.6785179395080088,168.0684936868948,312.3267363132768,144.25824262638199,0.3297837276583512,-3.0114156341182854,-3.3411993617766367,10
energy_grav,P1,Ridge,leave_working_ion_out,225.4606581228918,232.7034365382257,7.242778415333902,1.0321243558660513,168.0684936868948,177.87856547801653,9.810071791121715,0.3297837276583512,0.20867895253470622,-0.12110477512364495,3
energy_grav,P1,Ridge,random_split,225.4606581228918,225.4606581228918,0.0,1.0,168.0684936868948,168.0684936868948,0.0,0.3297837276583512,0.3297837276583512,0.0,5
energy_grav,P2,DummyMean,framework_groupkfold,275.7566624179896,282.4616636781445,6.705001260154859,1.0243149202683324,216.20750666814834,220.42336867647106,4.215862008322716,-0.001831218554316566,-0.0058028776461758694,-0.003971659091859304,5
energy_grav,P2,DummyMean,leave_chemical_system_out,275.7566624179896,261.36241551155547,-14.394246906434148,0.9478009097578376,216.20750666814834,218.2569304741443,2.049423805995957,-0.001831218554316566,-3.369514728949356,-3.3676835103950395,75
energy_grav,P2,DummyMean,leave_family_out,275.7566624179896,302.7458655573679,26.989203139378276,1.0978732586285378,216.20750666814834,250.20465299265234,33.997146324504,-0.001831218554316566,-0.8862638891903343,-0.8844326706360177,10
energy_grav,P2,DummyMean,leave_working_ion_out,275.7566624179896,284.30101171204905,8.54434929405943,1.0309851055605974,216.20750666814834,230.00958126045077,13.802074592302432,-0.001831218554316566,-0.1860216844254556,-0.18419046587113905,3
energy_grav,P2,DummyMean,random_split,275.7566624179896,275.7566624179896,0.0,1.0,216.20750666814834,216.20750666814834,0.0,-0.001831218554316566,-0.001831218554316566,0.0,5
energy_grav,P2,ExtraTrees,framework_groupkfold,123.36295014970194,127.61724724084714,4.25429709114519,1.034486019392229,79.09532493479705,87.1312601392992,8.035935204502152,0.7991798250636738,0.7948025380291124,-0.004377287034561417,5
energy_grav,P2,ExtraTrees,leave_chemical_system_out,123.36295014970194,119.98364281052876,-3.379307339173181,0.9726067888691673,79.09532493479705,95.12270690531348,16.02738197051643,0.7991798250636738,0.46684931966979815,-0.33233050539387565,75
energy_grav,P2,ExtraTrees,leave_family_out,123.36295014970194,186.90521050083265,63.54226035113071,1.5150838260111457,79.09532493479705,139.7789565190476,60.68363158425055,0.7991798250636738,0.44441449008171074,-0.35476533498196305,10
energy_grav,P2,ExtraTrees,leave_working_ion_out,123.36295014970194,181.41467852228268,58.05172837258074,1.470576686939916,79.09532493479705,125.76627370483531,46.670948770038265,0.7991798250636738,0.5193708115276471,-0.2798090135360267,3
energy_grav,P2,ExtraTrees,random_split,123.36295014970194,123.36295014970194,0.0,1.0,79.09532493479705,79.09532493479705,0.0,0.7991798250636738,0.7991798250636738,0.0,5
energy_grav,P2,Ridge,framework_groupkfold,189.7520960506094,202.0338208463849,12.281724795775517,1.0647251073974953,132.06256943720422,135.56004811395056,3.49747867674634,0.5232948149808021,0.48159425651120513,-0.04170055846959697,5
energy_grav,P2,Ridge,leave_chemical_system_out,189.7520960506094,165.34955487748937,-24.402541173120028,0.8713977780429285,132.06256943720422,133.85067800700136,1.7881085697971457,0.5232948149808021,-0.5068777065986056,-1.0301725215794078,75
energy_grav,P2,Ridge,leave_family_out,189.7520960506094,486.1363343803767,296.3842383297673,2.5619550165639158,132.06256943720422,368.9344619994482,236.871892562244,0.5232948149808021,-14.559770487501051,-15.083065302481854,10
energy_grav,P2,Ridge,leave_working_ion_out,189.7520960506094,256.50952603769156,66.75742998708216,1.3518139265733173,132.06256943720422,187.31625389346812,55.2536844562639,0.5232948149808021,0.02137042099949187,-0.5019243939813103,3
energy_grav,P2,Ridge,random_split,189.7520960506094,189.7520960506094,0.0,1.0,132.06256943720422,132.06256943720422,0.0,0.5232948149808021,0.5232948149808021,0.0,5
energy_grav,P3,DummyMean,framework_groupkfold,275.7566624179896,282.4616636781445,6.705001260154859,1.0243149202683324,216.20750666814834,220.42336867647106,4.215862008322716,-0.001831218554316566,-0.0058028776461758694,-0.003971659091859304,5
energy_grav,P3,DummyMean,leave_chemical_system_out,275.7566624179896,261.36241551155547,-14.394246906434148,0.9478009097578376,216.20750666814834,218.2569304741443,2.049423805995957,-0.001831218554316566,-3.369514728949356,-3.3676835103950395,75
energy_grav,P3,DummyMean,leave_family_out,275.7566624179896,302.7458655573679,26.989203139378276,1.0978732586285378,216.20750666814834,250.20465299265234,33.997146324504,-0.001831218554316566,-0.8862638891903343,-0.8844326706360177,10
energy_grav,P3,DummyMean,leave_working_ion_out,275.7566624179896,284.30101171204905,8.54434929405943,1.0309851055605974,216.20750666814834,230.00958126045077,13.802074592302432,-0.001831218554316566,-0.1860216844254556,-0.18419046587113905,3
energy_grav,P3,DummyMean,random_split,275.7566624179896,275.7566624179896,0.0,1.0,216.20750666814834,216.20750666814834,0.0,-0.001831218554316566,-0.001831218554316566,0.0,5
energy_grav,P3,ExtraTrees,framework_groupkfold,114.86271909484427,123.86855375888472,9.00583466404045,1.0784052017487429,73.71476335434998,84.47348138869226,10.75871803434228,0.825968798694273,0.8064761586549176,-0.019492640039355358,5
energy_grav,P3,ExtraTrees,leave_chemical_system_out,114.86271909484427,118.63719942815463,3.7744803333103647,1.0328607955919422,73.71476335434998,92.85545290087185,19.14068954652187,0.825968798694273,0.4448127078719463,-0.38115609082232665,75
energy_grav,P3,ExtraTrees,leave_family_out,114.86271909484427,175.79301150196642,60.93029240712215,1.530461866890082,73.71476335434998,132.8602015464832,59.14543819213323,0.825968798694273,0.49146966313266083,-0.33449913556161215,10
energy_grav,P3,ExtraTrees,leave_working_ion_out,114.86271909484427,167.82553878291503,52.962819688070766,1.4610966909492922,73.71476335434998,120.37821776876604,46.66345441441605,0.825968798694273,0.5875103912814669,-0.2384584074128061,3
energy_grav,P3,ExtraTrees,random_split,114.86271909484427,114.86271909484427,0.0,1.0,73.71476335434998,73.71476335434998,0.0,0.825968798694273,0.825968798694273,0.0,5
energy_grav,P3,Ridge,framework_groupkfold,164.683509282099,182.2241442809795,17.540634998880478,1.1065111805993506,115.1604391955616,121.08718009190802,5.9267408963464305,0.6415679269290522,0.5769816254781033,-0.0645863014509489,5
energy_grav,P3,Ridge,leave_chemical_system_out,164.683509282099,145.44778721187032,-19.23572207022869,0.8831958211597353,115.1604391955616,117.18245908492786,2.0220198893662626,0.6415679269290522,-0.11320838308617245,-0.7547763100152246,75
energy_grav,P3,Ridge,leave_family_out,164.683509282099,424.58641953059475,259.90291024849574,2.5781963317486034,115.1604391955616,318.62856380654273,203.46812461098114,0.6415679269290522,-11.721133292357475,-12.362701219286528,10
energy_grav,P3,Ridge,leave_working_ion_out,164.683509282099,225.87268563256643,61.18917635046742,1.371556184448631,115.1604391955616,165.85902548512703,50.69858628956544,0.6415679269290522,0.24798951487131773,-0.3935784120577345,3
energy_grav,P3,Ridge,random_split,164.683509282099,164.683509282099,0.0,1.0,115.1604391955616,115.1604391955616,0.0,0.6415679269290522,0.6415679269290522,0.0,5
energy_grav,P4,DummyMean,framework_groupkfold,275.7566624179896,282.4616636781445,6.705001260154859,1.0243149202683324,216.20750666814834,220.42336867647106,4.215862008322716,-0.001831218554316566,-0.0058028776461758694,-0.003971659091859304,5
energy_grav,P4,DummyMean,leave_chemical_system_out,275.7566624179896,261.36241551155547,-14.394246906434148,0.9478009097578376,216.20750666814834,218.2569304741443,2.049423805995957,-0.001831218554316566,-3.369514728949356,-3.3676835103950395,75
energy_grav,P4,DummyMean,leave_family_out,275.7566624179896,302.7458655573679,26.989203139378276,1.0978732586285378,216.20750666814834,250.20465299265234,33.997146324504,-0.001831218554316566,-0.8862638891903343,-0.8844326706360177,10
energy_grav,P4,DummyMean,leave_working_ion_out,275.7566624179896,284.30101171204905,8.54434929405943,1.0309851055605974,216.20750666814834,230.00958126045077,13.802074592302432,-0.001831218554316566,-0.1860216844254556,-0.18419046587113905,3
energy_grav,P4,DummyMean,random_split,275.7566624179896,275.7566624179896,0.0,1.0,216.20750666814834,216.20750666814834,0.0,-0.001831218554316566,-0.001831218554316566,0.0,5
energy_grav,P4,ExtraTrees,framework_groupkfold,4.540506860046233,8.650161737781094,4.109654877734861,1.9051092762126154,1.3663203740811842,1.7149172438613973,0.3485968697802131,0.9997057919120484,0.998796225073123,-0.0009095668389254019,5
energy_grav,P4,ExtraTrees,leave_chemical_system_out,4.540506860046233,4.8305482543778275,0.2900413943315945,1.0638786380621483,1.3663203740811842,2.290362078659302,0.924041704578118,0.9997057919120484,0.998661382216691,-0.0010444096953574622,75
energy_grav,P4,ExtraTrees,leave_family_out,4.540506860046233,13.690075404310338,9.149568544264106,3.0150984958914786,1.3663203740811842,5.399255927048363,4.032935552967178,0.9997057919120484,0.9961338699333984,-0.0035719219786500833,10
energy_grav,P4,ExtraTrees,leave_working_ion_out,4.540506860046233,11.895863686502048,7.355356826455815,2.6199417935426093,1.3663203740811842,3.765461062257931,2.3991406881767467,0.9997057919120484,0.9965471412444097,-0.0031586506676387627,3
energy_grav,P4,ExtraTrees,random_split,4.540506860046233,4.540506860046233,0.0,1.0,1.3663203740811842,1.3663203740811842,0.0,0.9997057919120484,0.9997057919120484,0.0,5
energy_grav,P4,Ridge,framework_groupkfold,2.3050746569045435,1.6404727219397686,-0.6646019349647749,0.7116787809999783,0.9194505452639292,0.8709532859029098,-0.04849725936101945,0.9999271962957164,0.9999650466890422,3.7850393325822296e-05,5
energy_grav,P4,Ridge,leave_chemical_system_out,2.3050746569045435,0.7615469761607878,-1.5435276807437557,0.3303784430060326,0.9194505452639292,0.5941494441632542,-0.325301101100675,0.9999271962957164,0.9999492581809448,2.206188522846375e-05,75
energy_grav,P4,Ridge,leave_family_out,2.3050746569045435,4.603296871379747,2.298222214475204,1.9970272362290677,0.9194505452639292,3.2250137352420722,2.305563189978143,0.9999271962957164,0.9986206326011196,-0.0013065636945968073,10
energy_grav,P4,Ridge,leave_working_ion_out,2.3050746569045435,7.99308484191857,5.6880101850140266,3.4676034539603093,0.9194505452639292,6.20870178211873,5.289251236854801,0.9999271962957164,0.9990676617916666,-0.0008595345040497415,3
energy_grav,P4,Ridge,random_split,2.3050746569045435,2.3050746569045435,0.0,1.0,0.9194505452639292,0.9194505452639292,0.0,0.9999271962957164,0.9999271962957164,0.0,5
max_delta_volume,P0,DummyMean,framework_groupkfold,0.08890724284737622,0.08023887633792748,-0.008668366509448744,0.9025010085586682,0.04628987542217404,0.04544827674149824,-0.0008415986806757994,-0.0014506431392031134,-0.00313912753706942,-0.0016884843978663066,5
max_delta_volume,P0,DummyMean,leave_chemical_system_out,0.08890724284737622,0.0547349123276782,-0.03417233051969802,0.6156406449544229,0.04628987542217404,0.04258117763056895,-0.003708697791605091,-0.0014506431392031134,-1.3166628930603261,-1.315212249921123,75
max_delta_volume,P0,DummyMean,leave_family_out,0.08890724284737622,0.10398830244803152,0.015081059600655297,1.1696268956011198,0.04628987542217404,0.062251320037490766,0.015961444615316726,-0.0014506431392031134,-0.19656641175732312,-0.19511576861812,10
max_delta_volume,P0,DummyMean,leave_working_ion_out,0.08890724284737622,0.1159568656924812,0.02704962284510498,1.3042454357913231,0.04628987542217404,0.07521460698406864,0.028924731561894595,-0.0014506431392031134,-0.24369082474409345,-0.24224018160489033,3
max_delta_volume,P0,DummyMean,random_split,0.08890724284737622,0.08890724284737622,0.0,1.0,0.04628987542217404,0.04628987542217404,0.0,-0.0014506431392031134,-0.0014506431392031134,0.0,5
max_delta_volume,P0,ExtraTrees,framework_groupkfold,0.031358043689442616,0.0420070726101322,0.010649028920689585,1.3395948110205236,0.01302237079207176,0.014619283032187161,0.0015969122401154005,0.8652144802842348,0.740904939073536,-0.1243095412106987,5
max_delta_volume,P0,ExtraTrees,leave_chemical_system_out,0.031358043689442616,0.020665053442763794,-0.010692990246678823,0.6590032735275876,0.01302237079207176,0.012728759947999798,-0.00029361084407196307,0.8652144802842348,0.7467442098508847,-0.11847027043335001,75
max_delta_volume,P0,ExtraTrees,leave_family_out,0.031358043689442616,0.0696630002426753,0.03830495655323268,2.2215352760073137,0.01302237079207176,0.03384572403541686,0.020823353243345097,0.8652144802842348,0.5159628772665676,-0.3492516030176671,10
max_delta_volume,P0,ExtraTrees,leave_working_ion_out,0.031358043689442616,0.06403790565098447,0.03267986196154185,2.0421524469188825,0.01302237079207176,0.03958977788672023,0.02656740709464847,0.8652144802842348,0.5920098334511626,-0.2732046468330721,3
max_delta_volume,P0,ExtraTrees,random_split,0.031358043689442616,0.031358043689442616,0.0,1.0,0.01302237079207176,0.01302237079207176,0.0,0.8652144802842348,0.8652144802842348,0.0,5
max_delta_volume,P0,Ridge,framework_groupkfold,0.049695395555793456,0.0463521707762114,-0.0033432247795820574,0.932725663168762,0.025556096853508858,0.02490959291696878,-0.0006465039365400778,0.6557072418424306,0.6484053766570193,-0.007301865185411316,5
max_delta_volume,P0,Ridge,leave_chemical_system_out,0.049695395555793456,0.02933450369110189,-0.020360891864691567,0.5902861495119358,0.025556096853508858,0.022037425572549153,-0.0035186712809597044,0.6557072418424306,0.29748191917772193,-0.35822532266470863,75
max_delta_volume,P0,Ridge,leave_family_out,0.049695395555793456,0.10980859340453519,0.06011319784874174,2.2096331496396306,0.025556096853508858,0.07782624194211292,0.05227014508860406,0.6557072418424306,-0.7725246957119767,-1.4282319375544072,10
max_delta_volume,P0,Ridge,leave_working_ion_out,0.049695395555793456,0.16365248698168047,0.11395709142588702,3.293111668624237,0.025556096853508858,0.13954351630806103,0.11398741945455217,0.6557072418424306,-4.739479619794696,-5.395186861637127,3
max_delta_volume,P0,Ridge,random_split,0.049695395555793456,0.049695395555793456,0.0,1.0,0.025556096853508858,0.025556096853508858,0.0,0.6557072418424306,0.6557072418424306,0.0,5
max_delta_volume,P1,DummyMean,framework_groupkfold,0.08890724284737622,0.08023887633792748,-0.008668366509448744,0.9025010085586682,0.04628987542217404,0.04544827674149824,-0.0008415986806757994,-0.0014506431392031134,-0.00313912753706942,-0.0016884843978663066,5
max_delta_volume,P1,DummyMean,leave_chemical_system_out,0.08890724284737622,0.0547349123276782,-0.03417233051969802,0.6156406449544229,0.04628987542217404,0.04258117763056895,-0.003708697791605091,-0.0014506431392031134,-1.3166628930603261,-1.315212249921123,75
