protocol,split_name,model_variant,target,target_unit,n_folds,n_test_min,n_test_median,n_features,rmse_mean,rmse_sd,rmse_ci95_low,rmse_ci95_high,mae_mean,mae_sd,mae_ci95_low,mae_ci95_high,r2_mean,r2_sd,r2_ci95_low,r2_ci95_high,spearman_mean,spearman_sd,spearman_ci95_low,spearman_ci95_high
P2,leave_chemical_system_out,softconstrained_direct,capacity_grav,mAh/g,75,7,17.0,77.0,59.352194334366956,23.77696790989712,53.97095991563641,64.7334287530975,47.95422366176614,18.60587123531447,43.74331859340934,52.165128730122944,-1.2295646611639504e+26,1.0648342321635868e+27,-3.6395113970452934e+26,1.1803820747173925e+26,0.4309965299152127,0.27481064243637177,0.36838219687680823,0.49361086295361717
P2,leave_chemical_system_out,softconstrained_direct,energy_grav,Wh/kg,75,7,17.0,77.0,211.79758641841684,95.12806885677887,190.26807768293224,233.32709515390144,170.8479286563441,78.34884816585638,153.1159150532764,188.57994225941178,-0.33646737516240205,1.057675274914916,-0.5758418241998386,-0.09709292612496548,0.43413567149296495,0.2628314414575876,0.374651316529967,0.49362002645596287
P2,leave_chemical_system_out,softconstrained_direct,max_delta_volume,database_volume_change,75,7,17.0,77.0,0.055008943347794374,0.029882671296616068,0.048245858167449474,0.061772028528139275,0.04234806307947203,0.02167499860232125,0.03744254909859994,0.047253577060344124,-1.7216122319025404,5.1117006087113985,-2.87849898710541,-0.564725476699671,0.14492925351690836,0.30436035404903566,0.07604602083929103,0.2138124861945257
P2,leave_chemical_system_out,softconstrained_direct,stability_charge,eV/atom,75,7,17.0,77.0,0.06433734548651703,0.051876004060088646,0.052596700522355905,0.07607799045067815,0.0463422989982768,0.03207678201147762,0.03908263981648389,0.05360195818006971,-32.599600479414946,192.3641289658119,-76.13570128262398,10.936500323794085,0.07453575327605566,0.3278907991868236,0.0003270795353325362,0.14874442701677879
P2,leave_chemical_system_out,softconstrained_direct,stability_discharge,eV/atom,75,7,17.0,77.0,0.05317882854691794,0.041646231624165246,0.04375339903565138,0.0626042580581845,0.03766665141673304,0.021741121361939002,0.03274617244657951,0.042587130386886565,-0.8233372639200438,1.4865370148167845,-1.1597722618206505,-0.4869022660194371,0.1810378903519888,0.3031887286826808,0.11241982145686799,0.24965595924710962
P2,leave_chemical_system_out,softconstrained_direct,stability_worst,eV/atom,75,7,17.0,77.0,0.06339415070863902,0.05072679374880469,0.05191359652244741,0.07487470489483063,0.045232542076393864,0.03065863553200384,0.03829383965725736,0.052171244495530365,-3.4095479365594734,19.42084505597895,-7.804898943975581,0.9858030708566341,0.13975268443124436,0.3007486607857179,0.07168685488812733,0.2078185139743614
P2,leave_chemical_system_out,softconstrained_hardderived,average_voltage,V,75,7,17.0,77.0,0.7520567525903362,0.33140194551440133,0.6770534316288758,0.8270600735517967,0.6207777200281419,0.31606260599928887,0.549246018411592,0.6923094216446918,-0.982212879646364,2.1813176716444014,-1.475891542851861,-0.4885342164408667,0.2725928307711359,0.3270361515693225,0.19857758199496717,0.3466080795473046
P2,leave_chemical_system_out,softconstrained_hardderived,capacity_grav,mAh/g,75,7,17.0,77.0,59.352194334366956,23.77696790989712,53.97095991563641,64.7334287530975,47.95422366176614,18.60587123531447,43.74331859340934,52.165128730122944,-1.2295646611639504e+26,1.0648342321635868e+27,-3.6395113970452934e+26,1.1803820747173925e+26,0.4309965299152127,0.27481064243637177,0.36838219687680823,0.49361086295361717
P2,leave_chemical_system_out,softconstrained_hardderived,energy_grav,Wh/kg,75,7,17.0,77.0,210.42721215496977,94.83174916496493,188.96476687898846,231.88965743095108,170.16923276869923,77.01937010814738,152.73810837531553,187.60035716208293,-0.3122676436504611,1.0387743351707248,-0.5473644073293934,-0.07717087997152886,0.4299066980075647,0.25296176554954447,0.3726560609811574,0.487157335033972
P2,leave_chemical_system_out,softconstrained_hardderived,max_delta_volume,database_volume_change,75,7,17.0,77.0,0.055008943347794374,0.029882671296616068,0.048245858167449474,0.061772028528139275,0.04234806307947203,0.02167499860232125,0.03744254909859994,0.047253577060344124,-1.7216122319025404,5.1117006087113985,-2.87849898710541,-0.564725476699671,0.14492925351690836,0.30436035404903566,0.07604602083929103,0.2138124861945257
P2,leave_chemical_system_out,softconstrained_hardderived,stability_charge,eV/atom,75,7,17.0,77.0,0.06433734548651703,0.051876004060088646,0.052596700522355905,0.07607799045067815,0.0463422989982768,0.03207678201147762,0.03908263981648389,0.05360195818006971,-32.599600479414946,192.3641289658119,-76.13570128262398,10.936500323794085,0.07453575327605566,0.3278907991868236,0.0003270795353325362,0.14874442701677879
P2,leave_chemical_system_out,softconstrained_hardderived,stability_discharge,eV/atom,75,7,17.0,77.0,0.05317882854691794,0.041646231624165246,0.04375339903565138,0.0626042580581845,0.03766665141673304,0.021741121361939002,0.03274617244657951,0.042587130386886565,-0.8233372639200438,1.4865370148167845,-1.1597722618206505,-0.4869022660194371,0.1810378903519888,0.3031887286826808,0.11241982145686799,0.24965595924710962
P2,leave_chemical_system_out,softconstrained_hardderived,stability_worst,eV/atom,75,7,17.0,77.0,0.06228744422407145,0.05218057098361137,0.05047786927615974,0.07409701917198316,0.04341408218340356,0.03138856472780607,0.036310181235734235,0.05051798313107289,-3.476980079752517,22.2762503270743,-8.518570135918276,1.5646099764132422,0.13408326859526712,0.29738951201319863,0.0667776859877904,0.20138885120274386
P2,leave_chemical_system_out,unconstrained_direct,average_voltage,V,75,7,17.0,77.0,0.7720604270574161,0.3099378828831973,0.7019148807724629,0.8422059733423692,0.622252294740511,0.27647066028068484,0.5596810939671649,0.6848234955138571,-0.9894390522333383,2.000721984456467,-1.4422450637427593,-0.5366330407239173,0.2516148519863789,0.33071765115801827,0.1767664014170166,0.3264633025557412
P2,leave_chemical_system_out,unconstrained_direct,capacity_grav,mAh/g,75,7,17.0,77.0,62.07741349077911,26.709087930979837,56.03257784092896,68.12224914062926,51.158886005249556,22.679618603436364,46.02600511417124,56.29176689632787,-4.5931230585571636e+27,3.977761251418584e+28,-1.3595644253329206e+28,4.4093981362148785e+27,0.4180215089050304,0.2440497487170015,0.36241590313725763,0.4736271146728032
P2,leave_chemical_system_out,unconstrained_direct,energy_grav,Wh/kg,75,7,17.0,77.0,217.91745392653758,110.18575845199624,192.98006922371331,242.85483862936184,176.6975344242365,96.3440744493006,154.8928177155299,198.5022511329431,-0.5209513215946777,1.7428969783333002,-0.915406041122,-0.1264966020673554,0.4202338135944841,0.24377203036368486,0.36506300943274506,0.4754046177562231
P2,leave_chemical_system_out,unconstrained_direct,max_delta_volume,database_volume_change,75,7,17.0,77.0,0.05404498770696171,0.03158362220517931,0.046896941096361375,0.06119303431756204,0.04206831014625425,0.02383053947080303,0.036674951341920614,0.047461668950587885,-1.1635327050022028,2.7985965859851434,-1.7969147379727053,-0.5301506720317003,0.17600407488204464,0.306473726577284,0.10664254097477911,0.24536560878931019
P2,leave_chemical_system_out,unconstrained_direct,stability_charge,eV/atom,75,7,17.0,77.0,0.07082115444755555,0.05694885630171573,0.05793241494134749,0.0837098939537636,0.05129477039910301,0.037441567763545035,0.04282094590205459,0.05976859489615143,-10.44791936507015,52.6416780346709,-22.361852662763205,1.4660139326229018,0.09369274430836687,0.35297628106568874,0.013806691559162143,0.1735787970575716
P2,leave_chemical_system_out,unconstrained_direct,stability_discharge,eV/atom,75,7,17.0,77.0,0.05473192783278991,0.04240234227099615,0.045135374372813244,0.06432848129276658,0.03860105780746114,0.022704715186094154,0.03346249702503157,0.043739618589890714,-0.9552389966729649,1.600433692234115,-1.317451239301318,-0.5930267540446118,0.16940785804462635,0.2613962385008122,0.11024832008849535,0.22856739600075737
P2,leave_chemical_system_out,unconstrained_direct,stability_worst,eV/atom,75,7,17.0,77.0,0.07068405243995171,0.052497648022796294,0.05880271620258051,0.08256538867732291,0.051255189577681846,0.03247863683905391,0.04390458208668142,0.058605797068682276,-5.468325978792334,30.9480801398444,-12.472535879451712,1.5358839218670441,0.09083020028981326,0.3399378810117141,0.01389501526274653,0.16776538531687998
P2,leave_chemical_system_out,unconstrained_hardderived,average_voltage,V,75,7,17.0,77.0,0.7720604270574161,0.3099378828831973,0.7019148807724629,0.8422059733423692,0.622252294740511,0.27647066028068484,0.5596810939671649,0.6848234955138571,-0.9894390522333383,2.000721984456467,-1.4422450637427593,-0.5366330407239173,0.2516148519863789,0.33071765115801827,0.1767664014170166,0.3264633025557412
P2,leave_chemical_system_out,unconstrained_hardderived,capacity_grav,mAh/g,75,7,17.0,77.0,62.07741349077911,26.709087930979837,56.03257784092896,68.12224914062926,51.158886005249556,22.679618603436364,46.02600511417124,56.29176689632787,-4.5931230585571636e+27,3.977761251418584e+28,-1.3595644253329206e+28,4.4093981362148785e+27,0.4180215089050304,0.2440497487170015,0.36241590313725763,0.4736271146728032
P2,leave_chemical_system_out,unconstrained_hardderived,energy_grav,Wh/kg,75,7,17.0,77.0,220.97708136734624,113.01357936642933,195.39970054338414,246.55446219130835,179.897585226715,96.65128337939049,158.02334059188235,201.77182986154764,-0.5073420100216705,1.6366401745510166,-0.877748550996356,-0.13693546904698495,0.41884061552750546,0.24939759356920474,0.3623966265567948,0.47528460449821613
P2,leave_chemical_system_out,unconstrained_hardderived,max_delta_volume,database_volume_change,75,7,17.0,77.0,0.05404498770696171,0.03158362220517931,0.046896941096361375,0.06119303431756204,0.04206831014625425,0.02383053947080303,0.036674951341920614,0.047461668950587885,-1.1635327050022028,2.7985965859851434,-1.7969147379727053,-0.5301506720317003,0.17600407488204464,0.306473726577284,0.10664254097477911,0.24536560878931019
P2,leave_chemical_system_out,unconstrained_hardderived,stability_charge,eV/atom,75,7,17.0,77.0,0.07082115444755555,0.05694885630171573,0.05793241494134749,0.0837098939537636,0.05129477039910301,0.037441567763545035,0.04282094590205459,0.05976859489615143,-10.44791936507015,52.6416780346709,-22.361852662763205,1.4660139326229018,0.09369274430836687,0.35297628106568874,0.013806691559162143,0.1735787970575716
P2,leave_chemical_system_out,unconstrained_hardderived,stability_discharge,eV/atom,75,7,17.0,77.0,0.05473192783278991,0.04240234227099615,0.045135374372813244,0.06432848129276658,0.03860105780746114,0.022704715186094154,0.03346249702503157,0.043739618589890714,-0.9552389966729649,1.600433692234115,-1.317451239301318,-0.5930267540446118,0.16940785804462635,0.2613962385008122,0.11024832008849535,0.22856739600075737
P2,leave_chemical_system_out,unconstrained_hardderived,stability_worst,eV/atom,75,7,17.0,77.0,0.06742711395913294,0.056116039965295544,0.05472685853344382,0.08012736938482205,0.047567431100082845,0.03571647263084288,0.039484032385617804,0.055650829814547886,-3.0204480865213283,13.485935584141123,-6.072602634114237,0.031706461071580705,0.11749098132410424,0.32393395865733826,0.044177824897757914,0.19080413775045058
P2,leave_family_out,softconstrained_direct,average_voltage,V,10,10,118.5,77.0,1.3023892206825416,0.39209318378937047,1.059367347585463,1.5454110937796202,1.1103738843741209,0.38069766300290175,0.8744150282356131,1.3463327405126286,-1.3237735450514436,2.1378526956890873,-2.64882837383188,0.0012812837289926104,0.3297568046420168,0.13662117845138325,0.24507812093957018,0.4144354883444634
P2,leave_family_out,softconstrained_direct,capacity_grav,mAh/g,10,10,118.5,77.0,93.8504674453922,58.19622580776817,57.78007298890032,129.92086190188408,67.91658721385338,35.614441226267445,45.842527847489144,89.9906465802176,-0.16844312838133327,0.29060893800837634,-0.34856441427312584,0.011678157510459308,0.40553171571755486,0.20241643593353773,0.28007270893046293,0.5309907225046469
P2,leave_family_out,softconstrained_direct,energy_grav,Wh/kg,10,10,118.5,77.0,281.5824495686032,103.17309087433335,217.6351053297276,345.52979380747877,216.78753188314218,84.27664619696608,164.55232539679645,269.0227383694879,-0.2945787809501508,0.5689191832667396,-0.6471985439925383,0.05804098209223674,0.3764406475589195,0.1536532178726196,0.28120539645377185,0.4716758986640671
